id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
8318165,310,43852206,Entire home/apt,Italy,Bologna,,Porto - Saragozza,22,4.5,4,2,1,74,1,,2016-02-07 06:42:20.545859,44.490548,11.334666,0101000020E6100000912A8A5759AB2640218FE046CA3E4640
944794,310,3715410,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,55,4.5,4,2,1,40,2,,2016-02-07 06:42:17.119743,44.515131,11.284409,0101000020E61000004A60730E9E912640F01307D0EF414640
9881619,310,24972762,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,2,1,1,57,3,,2016-02-07 06:42:08.628474,44.498588,11.351195,0101000020E61000009609BFD4CFB32640CA1649BBD13F4640
8749703,310,45893277,Private room,Italy,Bologna,,Porto - Saragozza,27,4.5,2,1,1,29,1,,2016-02-07 06:41:50.142610,44.495984,11.331875,0101000020E610000052B81E85EBA926406DAB59677C3F4640
3445005,310,6716652,Private room,Italy,Bologna,,Santo Stefano,6,5,2,1,1,40,2,,2016-02-07 06:41:20.905090,44.500615,11.348628,0101000020E610000095F0845E7FB226408B71FE2614404640
9422760,310,5625137,Private room,Italy,Bologna,,Navile,1,3,3,1,1,41,1,,2016-02-07 06:41:16.598045,44.546086,11.361247,0101000020E6100000658EE55DF5B82640D8666325E6454640
5522548,310,28636985,Entire home/apt,Italy,Bologna,,Porto - Saragozza,11,5,4,1,1,69,2,,2016-02-07 06:41:10.601611,44.504452,11.343186,0101000020E6100000DEE34C13B6AF26406E3315E291404640
10897522,310,32402444,Private room,Italy,Bologna,,Porto - Saragozza,0,,2,1,1,58,1,,2016-02-07 06:41:05.668605,44.498505,11.334446,0101000020E6100000588E90813CAB26403DF20703CF3F4640
8048879,310,42505888,Entire home/apt,Italy,Bologna,,Santo Stefano,18,5,2,1,1,58,1,,2016-02-07 06:40:57.595130,44.497701,11.348021,0101000020E610000076A4FACE2FB22640DF1797AAB43F4640
1296674,310,3688693,Entire home/apt,Italy,Bologna,,Santo Stefano,54,4.5,4,1,1,46,3,,2016-02-07 06:40:49.949250,44.472923,11.368493,0101000020E6100000209C4F1DABBC26405B43A9BD883C4640
10952275,310,56799424,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,0,,4,2,2,104,1,,2016-02-07 06:40:40.209451,44.507589,11.367369,0101000020E6100000E22021CA17BC2640996725ADF8404640
10717992,310,31034322,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,0,,,2,2,92,1,,2016-02-07 06:40:33.000037,44.509722,11.302535,0101000020E61000006DCA15DEE59A26409E060C923E414640
5749362,310,26761333,Private room,Italy,Bologna,,San Donato - San Vitale,3,5,1,1,1,40,2,,2016-02-07 06:40:24.259501,44.491543,11.376787,0101000020E6100000AC1DC539EAC02640F3C98AE1EA3E4640
6190041,310,493419,Private room,Italy,Bologna,,Santo Stefano,27,4.5,2,1,1,46,2,,2016-02-07 06:40:16.540325,44.489972,11.350621,0101000020E6100000E694809884B3264055FA0967B73E4640
6711629,310,33796853,Private room,Italy,Bologna,,Porto - Saragozza,32,5,3,1,1,58,,,2016-02-07 06:40:13.804106,44.498724,11.337264,0101000020E61000007D3CF4DDADAC26407BDD2230D63F4640
6154720,310,27101217,Private room,Italy,Bologna,,Santo Stefano,2,4.5,4,1,1,18,1,,2016-02-07 06:40:08.738809,44.474179,11.361413,0101000020E6100000D1B2EE1F0BB9264099B9C0E5B13C4640
3816929,310,10570599,Entire home/apt,Italy,Bologna,,Santo Stefano,11,5,2,1,1,68,3,,2016-02-07 06:39:52.381832,44.48153,11.367867,0101000020E6100000268E3C1059BC26407D0569C6A23D4640
2282623,310,11658074,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,159,4.5,3,1,1,58,1,,2016-02-07 06:39:43.436553,44.493279,11.366498,0101000020E61000004C1938A0A5BB2640DC662AC4233F4640
580236,310,2671558,Shared room,Italy,Bologna,,Santo Stefano,15,3.5,,1,1,32,1,,2016-02-07 06:39:39.638207,44.475625,11.374268,0101000020E6100000F0E0270EA0BF26407B14AE47E13C4640
10740672,310,10565373,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,0,,,1,1,79,1,,2016-02-07 06:39:37.380851,44.514311,11.284374,0101000020E610000058AA0B78999126408D7C5EF1D4414640
8406062,310,43471702,Entire home/apt,Italy,Bologna,,Santo Stefano,14,5,4,2,2,149,1,,2016-02-07 06:39:35.597524,44.497305,11.347117,0101000020E610000072C5C551B9B126409291B3B0A73F4640
9448851,310,30830702,Private room,Italy,Bologna,,Porto - Saragozza,1,4,1,1,1,33,1,,2016-02-07 06:39:32.976933,44.496161,11.341143,0101000020E6100000C784984BAAAE26407C462234823F4640
3266190,310,15561768,Private room,Italy,Bologna,,Porto - Saragozza,25,5,1,1,1,30,2,,2016-02-07 06:39:28.522753,44.495591,11.336577,0101000020E6100000ED2B0FD253AC26409198A0866F3F4640
1470008,310,7871222,Entire home/apt,Italy,Bologna,,Porto - Saragozza,33,4.5,4,1,1,80,2,,2016-02-07 06:39:10.755934,44.490544,11.332462,0101000020E61000005453927538AA2640E09F5225CA3E4640
4871109,310,7845587,Private room,Italy,Bologna,,San Donato - San Vitale,60,4.5,4,1,1,21,1,,2016-02-07 06:39:02.626972,44.490531,11.37062,0101000020E6100000AF7C96E7C1BD26404B5645B8C93E4640
369531,310,1863279,Private room,Italy,Bologna,,Savena,26,4.5,2,1,1,58,3,,2016-02-07 06:38:55.742510,44.46817,11.377137,0101000020E61000001D39D21918C12640F27B9BFEEC3B4640
6178948,310,18501937,Private room,Italy,Bologna,,Porto - Saragozza,19,5,2,1,1,60,1,,2016-02-07 06:38:50.859884,44.499662,11.331731,0101000020E6100000852348A5D8A92640E886A6ECF43F4640
10894365,310,56448615,Private room,Italy,Bologna,,Porto - Saragozza,1,5,2,1,1,69,1,,2016-02-07 06:38:47.733528,44.501831,11.34348,0101000020E610000000A94D9CDCAF26403B8F8AFF3B404640
9443489,310,35458683,Private room,Italy,Bologna,,Navile,2,5,3,1,1,34,1,,2016-02-07 06:38:44.603788,44.517016,11.342975,0101000020E6100000F2B0506B9AAF26401EC18D942D424640
4111523,310,17667755,Entire home/apt,Italy,Bologna,,Porto - Saragozza,12,4.5,2,1,1,61,1,,2016-02-07 06:38:39.079498,44.496333,11.333114,0101000020E6100000F3AD0FEB8DAA26407976F9D6873F4640
4034748,310,2642871,Private room,Italy,Bologna,,San Donato - San Vitale,21,4.5,3,1,1,40,1,,2016-02-07 06:38:35.211301,44.492365,11.365046,0101000020E61000003C122F4FE7BA2640F758FAD0053F4640
2273362,310,11606565,Entire home/apt,Italy,Bologna,,Santo Stefano,3,4.5,4,1,2,104,6,,2016-02-07 06:38:05.873655,44.4982,11.349342,0101000020E61000000C3D62F4DCB22640006F8104C53F4640
8074749,310,42655567,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,29,5,3,1,1,56,1,,2016-02-07 06:37:58.434771,44.494617,11.3642,0101000020E61000000A68226C78BA2640D7851F9C4F3F4640
715819,310,3688693,Entire home/apt,Italy,Bologna,,Santo Stefano,25,4.5,4,2,2,93,2,,2016-02-07 06:37:55.913840,44.473905,11.367884,0101000020E61000007E71A94A5BBC2640983446EBA83C4640
9711475,310,50138316,Entire home/apt,Italy,Bologna,,Porto - Saragozza,6,4.5,4,2,,62,2,,2016-02-07 06:37:43.094588,44.505441,11.338927,0101000020E61000007976F9D687AD26405D876A4AB2404640
2354825,310,12025068,Private room,Italy,Bologna,,Santo Stefano,60,5,1,1,1,35,2,,2016-02-07 06:37:40.279596,44.487541,11.340845,0101000020E61000009F02603C83AE2640C53A55BE673E4640
7291014,310,9332764,Entire home/apt,Italy,Bologna,,Porto - Saragozza,20,5,2,1,1,75,2,,2016-02-07 06:37:34.253184,44.496789,11.339523,0101000020E6100000C87A6AF5D5AD26409B012EC8963F4640
1181594,310,5936779,Entire home/apt,Italy,Bologna,,Porto - Saragozza,161,4.5,4,1,1,75,2,,2016-02-07 06:37:31.969037,44.497837,11.339272,0101000020E6100000A3E5400FB5AD26408FDE701FB93F4640
10915361,310,56448615,Private room,Italy,Bologna,,Santo Stefano,0,,3,1,1,69,1,,2016-02-07 06:37:27.666964,44.500308,11.344514,0101000020E61000003E07962364B02640ADF6B0170A404640
10543130,310,788403,Private room,Italy,Bologna,,Savena,0,,2,1,1,35,1,,2016-02-07 06:37:24.389716,44.477689,11.387895,0101000020E61000005890662C9AC626405854C4E9243D4640
10705764,310,41126467,Private room,Italy,Bologna,,Santo Stefano,0,,2,1,1,22,2,,2016-02-07 06:37:18.390259,44.495589,11.344628,0101000020E61000006092CA1473B02640F1A0D9756F3F4640
9569117,310,25494791,Private room,Italy,Bologna,,Santo Stefano,5,5,2,1,1,46,1,,2016-02-07 06:37:04.989112,44.499324,11.349196,0101000020E6100000BCC96FD1C9B22640D00D4DD9E93F4640
8697489,310,11890324,Entire home/apt,Italy,Bologna,,Santo Stefano,8,5,3,0,1,44,1,,2016-02-07 06:36:55.975562,44.502727,11.351249,0101000020E61000006281AFE8D6B3264079E8BB5B59404640
8710402,310,21967048,Private room,Italy,Bologna,,Santo Stefano,8,3.5,2,1,,35,2,,2016-02-07 06:36:49.393174,44.490435,11.353461,0101000020E6100000AAD216D7F8B4264029E8F692C63E4640
2486018,310,12721393,Entire home/apt,Italy,Bologna,,Porto - Saragozza,56,5,2,0,1,78,4,,2016-02-07 06:36:44.603008,44.498885,11.33953,0101000020E610000092054CE0D6AD264084BBB376DB3F4640
7591427,310,39621920,Private room,Italy,Bologna,,Porto - Saragozza,8,4.5,1,1,1,46,2,,2016-02-07 06:36:40.219656,44.489939,11.319435,0101000020E61000004165FCFB8CA3264079043752B63E4640
9933817,310,5891140,Private room,Italy,Bologna,,Porto - Saragozza,0,,1,1,1,34,1,,2016-02-07 06:36:28.948556,44.499421,11.320087,0101000020E6100000DFBF7971E2A32640C2F7FE06ED3F4640
6556957,310,24055969,Entire home/apt,Italy,Bologna,,Savena,26,4.5,,2,1,66,2,,2016-02-07 06:36:23.930798,44.47807,11.383413,0101000020E6100000F5B86FB54EC426407099D365313D4640
8852287,310,46352366,Entire home/apt,Italy,Bologna,,Santo Stefano,4,5,3,0,1,75,2,,2016-02-07 06:36:18.797986,44.499023,11.345769,0101000020E6100000F6F065A208B12640D57954FCDF3F4640
8467019,310,44588514,Entire home/apt,Italy,Bologna,,Porto - Saragozza,8,5,5,3,2,102,2,,2016-02-07 06:36:01.337722,44.500643,11.342283,0101000020E61000001BF4A5B73FAF264054FCDF1115404640
7925205,310,41791621,Entire home/apt,Italy,Bologna,,Santo Stefano,6,4.5,4,0,1,58,1,,2016-02-07 06:35:58.815542,44.497881,11.343639,0101000020E6100000A2427573F1AF26405F268A90BA3F4640
8417950,310,34743110,Entire home/apt,Italy,Bologna,,Santo Stefano,1,5,4,1,1,42,2,,2016-02-07 06:35:53.675002,44.493792,11.350572,0101000020E610000060C9552C7EB3264062838593343F4640
3118327,310,13916122,Private room,Italy,Bologna,,Santo Stefano,2,5,1,1,1,43,2,,2016-02-07 06:35:50.105181,44.494505,11.354736,0101000020E61000007F6DFDF49FB52640AF5A99F04B3F4640
8243124,310,43471702,Private room,Italy,Bologna,,Santo Stefano,5,4.5,2,1,1,80,1,,2016-02-07 06:35:37.153944,44.496173,11.347087,0101000020E6100000C7BB2363B5B126404014CC98823F4640
11009180,310,4322997,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,5,2,1,103,1,,2016-02-07 06:35:33.768119,44.494806,11.353306,0101000020E61000000EF62686E4B42640AAEE91CD553F4640
3827393,310,19694469,Entire home/apt,Italy,Bologna,,Santo Stefano,48,5,3,2,1,93,,,2016-02-07 06:35:30.126055,44.489966,11.355579,0101000020E6100000ED4960730EB626407313B534B73E4640
3748572,310,19176405,Entire home/apt,Italy,Bologna,,Santo Stefano,5,4.5,,2,1,149,2,,2016-02-07 06:35:25.568815,44.496817,11.343635,0101000020E61000009D853DEDF0AF2640658C0FB3973F4640
10496254,310,38753010,Private room,Italy,Bologna,,San Donato - San Vitale,0,,1,1,1,46,3,,2016-02-07 06:35:08.207166,44.507743,11.361811,0101000020E610000086AA984A3FB92640EFE2FDB8FD404640
9775997,310,3177874,Entire home/apt,Italy,Bologna,,Porto - Saragozza,0,,3,1,1,57,2,,2016-02-07 06:35:03.013352,44.496037,11.339256,0101000020E61000008DF161F6B2AD2640904DF2237E3F4640
4425725,310,22974616,Private room,Italy,Bologna,,Porto - Saragozza,17,5,2,1,2,33,1,,2016-02-07 06:34:27.087330,44.496253,11.332539,0101000020E6100000024A438D42AA26405DC5E237853F4640
10307427,310,27101217,Private room,Italy,Bologna,,Savena,9,4.5,2,1,1,18,1,,2016-02-07 06:33:57.284394,44.473446,11.359373,0101000020E61000007D21E4BCFFB726400536E7E0993C4640
4648842,310,1512844,Private room,Italy,Bologna,,Santo Stefano,34,5,2,1,1,46,1,,2016-02-07 06:32:33.485045,44.502402,11.351892,0101000020E6100000B4722F302BB42640F5B86FB54E404640
2252698,310,3658290,Entire home/apt,Italy,Bologna,,Santo Stefano,136,4.5,4,1,1,115,1,,2016-02-07 06:32:19.650337,44.496747,11.348987,0101000020E610000053758F6CAEB226406CB1DB67953F4640
5598327,310,7036473,Shared room,Italy,Bologna,,Santo Stefano,3,5,2,1,1,40,1,,2016-02-07 06:32:01.970398,44.495376,11.349618,0101000020E6100000942F682101B32640959C137B683F4640
7378517,310,38653384,Private room,Italy,Bologna,,Navile,0,,1,1,1,31,1,,2016-02-07 06:31:35.600017,44.509639,11.352178,0101000020E6100000CBBDC0AC50B4264011E2CAD93B414640
3254107,310,16458287,Entire home/apt,Italy,Bologna,,Navile,29,4.5,2,0,1,63,1,,2016-02-07 06:31:10.747148,44.506518,11.343655,0101000020E6100000B936548CF3AF2640EC6AF294D5404640
10847907,310,9048646,Private room,Italy,Bologna,,Santo Stefano,0,,2,1,2,58,1,,2016-02-07 06:30:12.001984,44.496905,11.343534,0101000020E6100000CD203EB0E3AF2640041C42959A3F4640
5546701,310,6559406,Entire home/apt,Italy,Bologna,,Porto - Saragozza,49,5,5,1,1,91,1,,2016-02-07 06:29:59.683305,44.489048,11.338925,0101000020E6100000F697DD9387AD26404C16F71F993E4640
1451486,310,7789085,Private room,Italy,Bologna,,Santo Stefano,45,4.5,2,1,1,71,2,,2016-02-07 06:29:57.181268,44.497501,11.354406,0101000020E61000002A0307B474B52640185DDE1CAE3F4640
5301220,310,27458083,Private room,Italy,Bologna,,Navile,6,3.5,2,1,1,33,3,,2016-02-07 06:29:29.497574,44.51766,11.34815,0101000020E61000006E3480B740B226404339D1AE42424640
428387,310,675980,Entire home/apt,Italy,Bologna,,Santo Stefano,161,4.5,2,1,1,68,2,,2016-02-07 06:29:25.254422,44.492707,11.344901,0101000020E610000024B726DD96B0264051C1E105113F4640
6367954,310,9441511,Private room,Italy,Bologna,,Santo Stefano,21,4.5,3,1,1,30,1,,2016-02-07 06:29:06.858648,44.494742,11.356768,0101000020E6100000C784984BAAB6264094FAB2B4533F4640
6866454,310,34944455,Entire home/apt,Italy,Bologna,,Porto - Saragozza,26,5,2,0,1,69,3,,2016-02-07 06:29:03.964738,44.496382,11.333488,0101000020E610000086376BF0BEAA26405A290472893F4640
7007234,310,11776376,Entire home/apt,Italy,Bologna,,Santo Stefano,11,4.5,4,2,1,78,3,,2016-02-07 06:28:48.896290,44.480716,11.338088,0101000020E61000001157CEDE19AD2640FC54151A883D4640
1358789,310,7137873,Private room,Italy,Bologna,,Porto - Saragozza,103,4.5,2,1,2,45,2,,2016-02-07 06:28:43.864919,44.49631,11.341687,0101000020E6100000CCEF3499F1AE2640C1560916873F4640
3702161,310,18869711,Entire home/apt,Italy,Bologna,,Porto - Saragozza,33,4.5,5,2,1,75,1,,2016-02-07 06:28:39.482391,44.501647,11.323985,0101000020E610000004CAA65CE1A52640799109F835404640
7555420,310,35359157,Private room,Italy,Bologna,,Santo Stefano,1,5,2,1,1,63,1,,2016-02-07 06:28:28.924109,44.498934,11.348076,0101000020E6100000850B790437B22640656EBE11DD3F4640
2531214,310,6318533,Entire home/apt,Italy,Bologna,,Santo Stefano,65,5,3,1,2,137,2,,2016-02-07 06:28:24.566827,44.493364,11.352937,0101000020E6100000C2189128B4B426400A83328D263F4640
8657002,310,42224915,Shared room,Italy,Bologna,,Porto - Saragozza,4,5,2,1,1,29,1,,2016-02-07 07:03:40.559745,44.503905,11.332858,0101000020E6100000876C205D6CAA26403CA583F57F404640
5091895,310,22214001,Shared room,Italy,Bologna,,Santo Stefano,6,3.5,2,1,2,26,1,,2016-02-07 06:32:23.766375,44.504918,11.348712,0101000020E61000000D7217618AB22640B4942C27A1404640
2657899,310,13602651,Shared room,Italy,Bologna,,Santo Stefano,44,4.5,1,1,1,24,1,,2016-02-07 06:44:28.014197,44.500314,11.349644,0101000020E6100000397CD28904B3264090DD054A0A404640
9109831,310,47475260,Shared room,Italy,Bologna,,Santo Stefano,1,5,2,1,,26,1,,2016-02-07 07:19:40.636601,44.49256,11.346791,0101000020E6100000221807978EB12640ACA8C1340C3F4640
8050742,310,382682,Shared room,Italy,Bologna,,Porto - Saragozza,2,4.5,4,1,1,29,1,,2016-02-07 07:10:40.880288,44.490772,11.314019,0101000020E61000002FA52E19C7A0264071E5EC9DD13E4640
3729481,310,19055577,Shared room,Italy,Bologna,,San Donato - San Vitale,6,5,3,1,1,75,1,,2016-02-07 07:11:32.789146,44.507039,11.359927,0101000020E610000011E50B5A48B82640F56569A7E6404640
70463,310,357202,Shared room,Italy,Bologna,,Porto - Saragozza,2,3,4,1,1,80,1,,2016-02-07 07:12:38.662611,44.495792,11.331965,0101000020E610000052D50451F7A9264029CFBC1C763F4640
8288605,310,43701520,Shared room,Italy,Bologna,,Santo Stefano,8,5,1,1,1,21,1,,2016-02-07 06:58:17.665469,44.486569,11.33779,0101000020E6100000E9D495CFF2AC2640AC1F9BE4473E4640
8611465,310,45285835,Shared room,Italy,Bologna,,San Donato - San Vitale,12,4.5,,1,1,18,1,,2016-02-07 06:33:34.841668,44.499868,11.358448,0101000020E61000001AA20A7F86B726409128B4ACFB3F4640
10679500,310,26296255,Shared room,Italy,Bologna,,San Donato - San Vitale,0,,1,1,,13,1,,2016-02-07 07:11:41.554609,44.501986,11.391163,0101000020E61000007DCF488446C826406286C61341404640
4444113,310,2865895,Shared room,Italy,Bologna,,San Donato - San Vitale,0,,2,1,1,57,5,,2016-02-07 07:02:45.416721,44.497418,11.371473,0101000020E6100000ABB184B531BE26408B389D64AB3F4640
10695040,310,50571254,Shared room,Italy,Bologna,,Santo Stefano,0,,2,1,,35,1,,2016-02-07 06:41:02.142052,44.488774,11.350003,0101000020E6100000F700DD9733B326404B917C25903E4640
10447740,310,25102598,Shared room,Italy,Bologna,,Navile,1,5,4,1,1,18,1,,2016-02-07 07:03:49.289835,44.510177,11.346944,0101000020E61000003C16DBA4A2B12640F015DD7A4D414640
8317190,310,43848287,Shared room,Italy,Bologna,,San Donato - San Vitale,0,,2,1,2,23,2,,2016-02-07 07:03:46.470204,44.498284,11.363864,0101000020E61000002C62D8614CBA26405E0F26C5C73F4640
4879608,310,25102598,Shared room,Italy,Bologna,,Navile,58,4.5,4,1,1,26,1,,2016-02-07 06:46:49.417712,44.510008,11.346617,0101000020E6100000AB798EC877B12640645930F147414640
8715653,310,45600045,Shared room,Italy,Bologna,,Navile,7,5,2,1,1,29,1,,2016-02-07 06:54:14.708209,44.52272,11.32993,0101000020E610000045F0BF95ECA82640897B2C7DE8424640
8607897,310,45285835,Shared room,Italy,Bologna,,Santo Stefano,17,4,,1,1,18,1,,2016-02-07 06:44:24.992787,44.501397,11.356937,0101000020E6100000F7764B72C0B6264000A8E2C62D404640
9296490,310,25102598,Shared room,Italy,Bologna,,Navile,16,4.5,2,1,1,11,1,,2016-02-07 06:36:15.625736,44.509285,11.346593,0101000020E6100000890B40A374B12640F3AB394030414640
10567766,310,54507755,Shared room,Italy,Bologna,,Santo Stefano,1,,3,1,,23,1,,2016-02-07 07:04:30.171800,44.501963,11.352149,0101000020E610000062A3ACDF4CB42640AA66D65240404640
10666879,310,45737891,Shared room,Italy,Bologna,,Santo Stefano,0,,1,1,1,21,1,,2016-02-07 07:20:17.594311,44.500011,11.347802,0101000020E61000007FF78E1A13B22640F451465C00404640
5020997,310,21967048,Shared room,Italy,Bologna,,Santo Stefano,54,4,3,1,,18,1,,2016-02-07 06:52:52.790050,44.490498,11.354397,0101000020E6100000DD99098673B52640706072A3C83E4640
10853663,310,56217412,Shared room,Italy,Bologna,,Porto - Saragozza,2,5,1,1,2,19,1,,2016-02-07 07:10:51.163565,44.503409,11.331718,0101000020E610000033FD12F1D6A926408BC1C3B46F404640
3929419,310,7997422,Shared room,Italy,Bologna,,Navile,63,4,3,1,1,11,1,,2016-02-07 06:56:27.198410,44.519989,11.353576,0101000020E61000000E4DD9E907B52640CFA3E2FF8E424640
9958548,310,41786032,Shared room,Italy,Bologna,,Navile,12,5,2,1,1,13,1,,2016-02-07 06:51:28.144909,44.517649,11.339981,0101000020E6100000D38558FD11AE26404FE78A5242424640
10903282,310,56503575,Shared room,Italy,Bologna,,Santo Stefano,1,3,1,1,1,20,1,,2016-02-07 06:58:32.716223,44.493504,11.351191,0101000020E6100000904C874ECFB32640FC389A232B3F4640
9915289,310,25102598,Shared room,Italy,Bologna,,Navile,4,4,1,1,1,14,1,,2016-02-07 07:11:17.872196,44.508514,11.348062,0101000020E6100000F1F5B52E35B2264071C79BFC16414640
4088254,310,2481586,Entire home/apt,Italy,Bologna,,Porto - Saragozza,9,5,3,1,1,63,2,,2016-02-07 06:50:40.106940,44.504526,11.310107,0101000020E610000077853E58C69E2640A8FDD64E94404640
1555451,310,8280989,Entire home/apt,Italy,Bologna,,Santo Stefano,8,4.5,3,1,1,92,2,,2016-02-07 06:51:54.219568,44.498838,11.345608,0101000020E6100000D1782288F3B02640430070ECD93F4640
3002741,310,14677287,Entire home/apt,Italy,Bologna,,Porto - Saragozza,4,4.5,3,1,1,69,2,,2016-02-07 06:54:00.809555,44.496424,11.328686,0101000020E61000005D4E098849A82640897956D28A3F4640
5997725,310,12779047,Entire home/apt,Italy,Bologna,,Santo Stefano,6,4.5,2,1,1,114,,,2016-02-07 07:01:51.389391,44.496872,11.343808,0101000020E6100000D234289A07B0264029266F80993F4640
5663061,310,22818703,Entire home/apt,Italy,Bologna,,Porto - Saragozza,29,5,4,2,2,122,2,,2016-02-07 06:56:31.046982,44.492115,11.33948,0101000020E6100000CB4A9352D0AD26407E6FD39FFD3E4640
4834186,310,1897154,Entire home/apt,Italy,Bologna,,Porto - Saragozza,10,4.5,3,1,1,92,3,,2016-02-07 06:39:24.082337,44.495488,11.337346,0101000020E610000072DF6A9DB8AC2640BDC799266C3F4640
10663309,310,54161205,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,4,1,1,172,1,,2016-02-07 06:37:38.202162,44.494322,11.345907,0101000020E61000003AEAE8B81AB12640BED87BF1453F4640
5322388,310,27250833,Entire home/apt,Italy,Bologna,,Porto - Saragozza,0,,4,2,1,115,1,,2016-02-07 07:01:46.676445,44.495401,11.338945,0101000020E61000001349F4328AAD2640EEB3CA4C693F4640
7238747,310,33080120,Entire home/apt,Italy,Bologna,,Santo Stefano,25,5,,2,2,149,1,,2016-02-07 06:58:55.949726,44.489268,11.349028,0101000020E6100000CEC64ACCB3B226405B7D7555A03E4640
8018575,310,16458287,Entire home/apt,Italy,Bologna,,Navile,3,4.5,2,1,1,57,1,,2016-02-07 06:57:39.511156,44.514783,11.325433,0101000020E61000000E1478279FA62640B5C4CA68E4414640
9030194,310,39349176,Entire home/apt,Italy,Bologna,,Santo Stefano,18,4.5,2,1,1,57,1,,2016-02-07 06:58:23.036948,44.490794,11.348814,0101000020E61000001EC6A4BF97B2264059897956D23E4640
4177230,310,930639,Entire home/apt,Italy,Bologna,,Santo Stefano,47,4.5,,2,1,92,3,,2016-02-07 06:48:18.580211,44.497724,11.345674,0101000020E6100000AF27BA2EFCB026409737876BB53F4640
1408005,310,7593939,Entire home/apt,Italy,Bologna,,Santo Stefano,110,5,,3,1,103,2,,2016-02-07 06:38:01.946676,44.49888,11.344136,0101000020E6100000A5C0029832B026407250C24CDB3F4640
1194191,310,6525093,Entire home/apt,Italy,Bologna,,Santo Stefano,100,4.5,2,1,1,78,1,,2016-02-07 06:54:41.909140,44.498593,11.349891,0101000020E61000005854C4E924B32640DC813AE5D13F4640
10663837,310,55083661,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,5,2,2,139,1,,2016-02-07 06:59:38.582477,44.491658,11.348627,0101000020E61000005401F73C7FB226408C683BA6EE3E4640
1782703,310,9357589,Entire home/apt,Italy,Bologna,,Santo Stefano,32,5,2,2,1,87,3,,2016-02-07 07:21:29.657517,44.497607,11.34733,0101000020E6100000E0D6DD3CD5B126405EA10F96B13F4640
6790368,310,35547626,Entire home/apt,Italy,Bologna,,Santo Stefano,10,4,3,1,1,47,1,,2016-02-07 07:12:07.746011,44.489205,11.355688,0101000020E6100000C828CFBC1CB626401405FA449E3E4640
1413617,310,7619557,Entire home/apt,Italy,Bologna,,Santo Stefano,97,5,2,1,1,138,2,,2016-02-07 07:16:44.856016,44.504364,11.350716,0101000020E61000002D5E2C0C91B32640CFA3E2FF8E404640
531700,310,2613427,Entire home/apt,Italy,Bologna,,Santo Stefano,139,4.5,4,1,1,80,,,2016-02-07 07:05:18.171115,44.493656,11.34878,0101000020E61000006DFFCA4A93B22640B2BCAB1E303F4640
2317752,310,10882727,Entire home/apt,Italy,Bologna,,Porto - Saragozza,51,5,3,2,1,49,2,,2016-02-07 07:21:09.629894,44.496762,11.332695,0101000020E6100000DF15C1FF56AA2640A1F2AFE5953F4640
10843817,310,55890714,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,4,2,2,92,3,,2016-02-07 07:03:24.766435,44.483615,11.345519,0101000020E6100000124BCADDE7B02640726DA818E73D4640
952460,310,4928901,Entire home/apt,Italy,Bologna,,Santo Stefano,25,4.5,4,1,1,80,2,,2016-02-07 07:18:45.815645,44.486943,11.348839,0101000020E6100000812381069BB226401002F225543E4640
749324,310,1877146,Entire home/apt,Italy,Bologna,,Porto - Saragozza,152,5,2,1,1,75,2,,2016-02-07 07:10:38.022506,44.49629,11.335043,0101000020E6100000E9818FC18AAB26407AAA436E863F4640
2099619,310,10708480,Entire home/apt,Italy,Bologna,,Porto - Saragozza,4,4.5,4,2,1,69,2,,2016-02-07 07:20:26.069757,44.495099,11.327081,0101000020E610000034492C2977A7264023A46E675F3F4640
4027244,310,20834493,Entire home/apt,Italy,Bologna,,Santo Stefano,18,4.5,4,2,1,60,,,2016-02-07 07:12:55.352156,44.490045,11.347549,0101000020E6100000D88349F1F1B12640BF4868CBB93E4640
5574004,310,18751380,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,11,5,4,2,1,93,2,,2016-02-07 06:54:26.835185,44.502735,11.363703,0101000020E610000007EA944737BA2640FCC6D79E59404640
6581339,310,30037800,Entire home/apt,Italy,Bologna,,Porto - Saragozza,16,4.5,2,1,1,69,2,,2016-02-07 06:41:44.676771,44.48989,11.336732,0101000020E61000008908FF2268AC264098512CB7B43E4640
3822979,310,5682330,Entire home/apt,Italy,Bologna,,Porto - Saragozza,23,5,2,1,1,92,2,,2016-02-07 06:54:10.159291,44.490254,11.332005,0101000020E61000008B37328FFCA92640D95DA0A4C03E4640
5324594,310,27250833,Entire home/apt,Italy,Bologna,,Porto - Saragozza,5,4.5,,2,1,184,1,,2016-02-07 06:43:09.978910,44.495395,11.339905,0101000020E6100000677E350708AE26400CCD751A693F4640
