,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
808,16434015,Private room in apartment. S.Donato/S.Vitale area,107737462,Pierluigi,,San Donato - San Vitale,44.5011,11.36402,Private room,29,3,75,2021-07-06,1.27,2,214,2,,San Donato
809,16440074,B&B Corte Marsala,16323431,Barbara,,Santo Stefano,44.49537,11.347000000000001,Entire home/apt,80,2,126,2021-12-06,2.22,1,77,28,,Irnerio
810,16471072,Pianoterra Apt. 3... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.503040000000006,11.31263,Entire home/apt,65,2,6,2020-09-08,0.1,4,319,0,,Saffi
811,16475326,Family-Friendly Apartment with Free Parking,105466009,Caterina,,Santo Stefano,44.49947,11.35126,Entire home/apt,84,2,248,2021-11-01,4.17,3,304,37,prot.gen.n.8005 del 11/01/2017 comune di Bologna,Irnerio
812,16515840,Wandering under the arcades,108571559,Manuela,,Porto - Saragozza,44.494170000000004,11.336089999999999,Entire home/apt,95,3,16,2021-11-13,0.27,1,17,8,,Malpighi
813,16542708,Pianoterra Apt. 2... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.502959999999995,11.31296,Entire home/apt,60,2,3,2020-05-29,0.05,4,159,0,,Saffi
814,16561723,Accogliente e silenzioso monolocale,64425716,Lorena Ed Andrea,,Borgo Panigale - Reno,44.50476,11.29931,Entire home/apt,40,3,170,2021-12-08,2.81,2,131,7,,S. Viola
815,16566795,Appartamento uso esclusivo fronte stazione,103544628,I Tre Moschettieri Bologna,,Porto - Saragozza,44.50538,11.34062,Entire home/apt,250,1,3,2021-10-01,0.06,6,201,1,,Marconi
816,16595774,Appartamento affrescato + giardino,109466453,Fernanda,,Porto - Saragozza,44.497009999999996,11.33165,Entire home/apt,250,2,81,2020-09-20,1.36,1,49,0,,Malpighi
817,16613395,Il Delfino a Bologna,104123412,Priscilla,,San Donato - San Vitale,44.4934,11.37853,Private room,180,2,50,2019-09-05,0.83,1,349,0,,S. Vitale
818,16659751,"Casa Felicita, in the green but in the city center",52757489,Paola,,Porto - Saragozza,44.49223,11.336089999999999,Entire home/apt,400,28,165,2020-01-26,2.76,2,0,0,,Malpighi
819,16684785,St. Stefano's apartament,93013293,Antonio,,Santo Stefano,44.4918,11.3465,Entire home/apt,71,1,162,2021-12-15,2.73,4,117,32,,Galvani
820,16719254,Centro Storico/Casa Parisini - via delle Lame,50228359,Davide,,Porto - Saragozza,44.50033,11.335339999999999,Entire home/apt,96,2,171,2021-12-11,3.75,1,173,34,BO003435,Marconi
821,16732534,La Colombina,79663366,Milena,,Santo Stefano,44.49313,11.34337,Entire home/apt,69,3,7,2017-05-29,0.12,1,0,0,,Galvani
822,16733598,Grazioso appartamento nel centro storico,40792097,Monica,,Santo Stefano,44.48744,11.35392,Entire home/apt,95,5,7,2019-03-01,0.12,1,334,0,,Galvani
823,16746701,Design meets History,72748888,"Sara&Cosma,",,Porto - Saragozza,44.49026,11.335230000000001,Entire home/apt,70,2,107,2021-11-10,1.84,1,45,18,,Malpighi
824,16752123,"BOLOGNA Ospedale, Centro, Fiera, Fairy, Centre",7973070,Andrea,,San Donato - San Vitale,44.490829999999995,11.36992,Entire home/apt,320,1,20,2021-12-05,0.35,5,351,2,,S. Vitale
825,16761937,Apartment nearby to the fair,12019509,Rossella,,San Donato - San Vitale,44.50999,11.3617,Entire home/apt,200,1,5,2019-09-25,0.09,1,358,0,,San Donato
826,16777232,Bologna Camera con bagno vicino a fiera e ospedal,7973070,Andrea,,San Donato - San Vitale,44.491209999999995,11.36946,Private room,55,1,3,2021-11-14,0.98,5,362,3,,S. Vitale
827,16777685,"Bologna, camera con bagno vicina fiera e ospedale",7973070,Andrea,,San Donato - San Vitale,44.49207,11.3681,Private room,55,1,5,2021-09-22,0.13,5,362,3,,S. Vitale
828,16804760,"Angolo di Paradiso, Charming Flat near the Towers",111737798,Beatrice,,Santo Stefano,44.49535,11.34412,Entire home/apt,79,4,108,2021-09-22,1.82,1,112,6,,Irnerio
829,16806552,Pianoterra Apt. 1... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.503659999999996,11.31548,Entire home/apt,55,2,8,2020-01-02,0.14,4,107,0,,Saffi
830,16807464,Welcome to Alessia and Luca,111765612,Alessia,,Santo Stefano,44.48918,11.33199,Entire home/apt,643,1,4,2018-03-01,0.07,1,89,0,,Malpighi
831,16818125,"Appartamento in palazzo epoca, vista spettacolare",111882261,Claudio,,Santo Stefano,44.49973,11.35215,Entire home/apt,95,3,152,2021-08-15,2.56,2,14,9,,Irnerio
832,16822208,BLQ PRATELLO,60255932,Giovanni,,Porto - Saragozza,44.49572,11.32805,Entire home/apt,185,1,50,2019-11-07,0.85,1,0,0,,Malpighi
833,16823737,Lovely Apartment nel centro storico di Bologna,111935517,Massimo,,Porto - Saragozza,44.49505,11.330680000000001,Entire home/apt,80,2,105,2021-12-13,1.77,1,128,14,,Malpighi
834,16837491,"Perfect room, a due passi da piazza Maggiore. WiFi",112078637,Martina,,Santo Stefano,44.492020000000004,11.342260000000001,Private room,36,2,67,2021-11-28,1.15,1,300,21,,Malpighi
835,16848785,Studio Flat in Bologna Town Center,112202658,Emanuele,,Porto - Saragozza,44.500609999999995,11.336269999999999,Entire home/apt,43,2,102,2021-12-12,1.78,2,187,11,,Marconi
836,16849804,San Rocco Terrace Apartment,19463176,Davide,,Porto - Saragozza,44.49685,11.33093,Entire home/apt,91,2,93,2021-07-25,1.65,2,160,1,,Malpighi
837,16851024,The Old Convent,112223003,Pasquale,,Santo Stefano,44.49825,11.35104,Entire home/apt,199,1,20,2019-11-13,0.34,5,0,0,,Irnerio
838,16855879,Your Holiday in Bologna,92923205,Marco E Mili,,Porto - Saragozza,44.5037,11.3404,Entire home/apt,63,1,154,2021-12-13,2.59,1,80,23,,Marconi
839,16870642,Singola e Doppia,112431935,Laura,,Porto - Saragozza,44.50222,11.31826,Private room,30,1,49,2021-11-29,0.86,1,2,4,,Saffi
840,16906740,ABITAROOM Magma Room,99194205,Pasquale,,Navile,44.508072,11.340361999999999,Private room,56,1,24,2021-11-15,0.43,8,66,9,,Bolognina
841,16918806,Da Giò&Giò,15046486,Nicoletta,,Navile,44.51169,11.35092,Entire home/apt,60,30,41,2018-10-19,0.71,1,134,0,,Bolognina
842,16922307,ABITAROOM Moro Room,99194205,Pasquale,,Navile,44.508179,11.340683,Private room,66,1,14,2021-10-11,0.24,8,70,6,,Bolognina
843,16940402,ABITAROOM Green Room,99194205,Pasquale,,Navile,44.507828,11.340469,Private room,56,1,28,2021-12-12,0.5,8,68,8,,Bolognina
844,16940659,ABITAROOM Fume' Room,99194205,Pasquale,,Navile,44.507828,11.340469,Private room,55,1,92,2021-12-06,1.64,8,71,16,,Bolognina
845,16993890,Quiet room with private bathroom in city centre,46056137,Giovanna,,Santo Stefano,44.486484999999995,11.346757,Private room,37,2,53,2021-08-29,0.94,3,0,5,,Galvani
846,17106174,A casa di mia nonna,114845496,Raffaella,,Santo Stefano,44.48682,11.34958,Private room,40,2,97,2020-10-18,1.64,1,169,0,,Galvani
847,17108547,"Downtown, train station and fair! Three in one!",29965141,Lorenzo,,Navile,44.50889,11.34864,Entire home/apt,250,1,17,2018-05-06,0.29,1,0,0,,Bolognina
848,17147353,Your home in Bologna for sabbaticals and long term,1139326,Elisa,,Santo Stefano,44.48789,11.35392,Entire home/apt,84,28,5,2021-10-30,0.19,2,15,1,,Galvani
849,17156654,Bologna Suite Greta,2570614,Alex & Olivia,,Navile,44.51,11.34985,Entire home/apt,94,1,3,2019-05-25,0.06,3,159,0,,Bolognina
850,17156966,Bologna Suite Olivia,2570614,Alex & Olivia,,Navile,44.510220000000004,11.34993,Entire home/apt,102,1,8,2021-12-08,0.2,3,136,4,,Bolognina
851,17260148,"Chill at a Colorful, Contemporary Abode near Bologna Fiere",114709106,Lisa & Massimo,,Navile,44.513000000000005,11.35247,Entire home/apt,75,2,187,2021-12-02,3.21,1,35,26,,Bolognina
852,17260972,Cosy Room dell'Oro,3529285,Erika,,Santo Stefano,44.48704,11.34637,Private room,40,2,53,2021-09-03,0.92,1,325,2,,Galvani
853,17263358,Appartamento familiare nel centro di Bologna,103324743,Mario,,Santo Stefano,44.49842,11.34474,Entire home/apt,47,2,94,2021-11-20,1.61,1,252,19,,Irnerio
854,17264282,Camera doppia a due passi dalla stazione,40381348,Sofia,,Navile,44.51285,11.34644,Private room,45,1,74,2020-01-26,1.27,2,0,0,,Bolognina
855,17281866,Appartamento con ampia stanza soppalcata e salotto,93956698,Tania,,Savena,44.48365,11.379439999999999,Entire home/apt,61,3,13,2019-01-02,0.22,3,0,0,,Mazzini
856,17297826,"Dante Suite, bright apartment with private parking",116693002,Eleonora,,Santo Stefano,44.4872,11.35597,Entire home/apt,109,2,143,2021-09-08,2.46,3,240,9,,Galvani
857,17382110,Piccolo monolocale in centro,48182927,Luigi,,Santo Stefano,44.48605,11.35331,Entire home/apt,33,2,138,2021-11-04,2.38,3,9,13,,Galvani
858,17410310,BononiAE Flats,37122178,Eleonora,,Porto - Saragozza,44.495329999999996,11.33676,Entire home/apt,50,2,86,2021-09-28,1.49,1,0,10,,Marconi
859,17432484,Magicahome: grazioso bilocale con cortile privato,69464553,Mariella,,Santo Stefano,44.49925,11.35058,Entire home/apt,63,2,151,2021-11-05,2.58,2,171,35,,Irnerio
860,17444835,Appartamento in centro,4760530,Carlotta,,Santo Stefano,44.48877,11.35999,Entire home/apt,436,3,0,,,1,0,0,,Murri
861,17445397,"Little House in Bologna, San Donato Area",43295118,Barbara,,San Donato - San Vitale,44.5014,11.37454,Entire home/apt,35,3,63,2021-11-28,1.09,1,3,15,,San Donato
862,17478143,The Saragozza's Portico NO Ztl and free bike,104526105,Antonio,,Porto - Saragozza,44.48937,11.31944,Entire home/apt,68,2,90,2020-09-27,1.56,1,106,0,,Costa Saragozza
863,17485973,LOFT IN BOLOGNA FAIR AND HISTORICAL CENTER,118467179,Raffaella,,Navile,44.51189,11.35672,Entire home/apt,39,1,118,2021-09-26,2.04,2,0,3,,Bolognina
864,17489870,Appartamento Fiera,118498739,Angelo,,San Donato - San Vitale,44.50628,11.36703,Private room,113,2,19,2021-09-28,0.33,1,173,1,,San Donato
865,17510997,Come a casa propria ... stanza con bagno privato,118699961,Daniele,,Navile,44.509240000000005,11.34857,Private room,34,1,267,2021-11-16,4.6,1,154,4,,Bolognina
866,17520115,"Romantic apartment ""il sole""",118788942,Julia,,Santo Stefano,44.494659999999996,11.34464,Entire home/apt,126,2,55,2021-11-29,0.95,1,285,11,,Irnerio
867,17534102,MOBO LOFT,118676737,Andrea,,Porto - Saragozza,44.50137,11.33958,Entire home/apt,72,5,7,2017-10-14,0.12,1,0,0,,Marconi
868,17552627,A casa di Esther,119108802,Ugo & Federica,,San Donato - San Vitale,44.48758,11.37272,Entire home/apt,53,2,29,2021-11-04,0.51,1,94,10,,S. Vitale
869,17554061,Lovely central Apartament.,14234395,Nicola,,Porto - Saragozza,44.49734,11.33184,Entire home/apt,87,2,11,2021-11-14,0.19,2,350,1,,Marconi
870,17572122,FeM Maison Bologna ideal for tourism and work,35692976,Francesca,,Porto - Saragozza,44.502629999999996,11.31396,Entire home/apt,55,1,189,2021-11-25,3.27,1,62,40,,Saffi
871,17582183,Verde & Tranquillità: Luminosa Doppia con terrazza,119427736,Francesco,,Porto - Saragozza,44.48723,11.32199,Private room,70,1,10,2018-03-28,0.17,1,0,0,,Costa Saragozza
872,17585875,Bilocale luminoso nel cuore di Bologna,38468,Andrea,,Porto - Saragozza,44.497409999999995,11.33098,Entire home/apt,65,1,317,2021-11-30,5.48,1,57,40,,Marconi
873,17589220,Elegant flat in historical centre,102335856,Angy,,Santo Stefano,44.48941,11.3416,Entire home/apt,50,2,151,2021-08-22,2.61,1,107,6,,Galvani
874,17598827,Stanza privata con bagno a Bologna,119593140,Luisa,,Santo Stefano,44.4769,11.35443,Private room,45,1,18,2017-10-26,0.31,1,111,0,,Murri
875,17613181,cozy apt zona centrale - Aria Condizionata,39409350,Fabrizio,,Porto - Saragozza,44.50046,11.32616,Private room,35,400,22,2021-10-02,0.38,2,341,1,,Saffi
876,17613242,Montebello House Bologna,98133001,Sonia,,Porto - Saragozza,44.50079,11.34195,Entire home/apt,112,2,35,2020-12-01,0.61,6,275,0,,Marconi
877,17650347,"ERoom at Porta S.Felice,close to Center",81265394,Enza,,Porto - Saragozza,44.50085,11.32375,Private room,25,6,21,2021-09-14,0.36,1,0,4,,Saffi
878,17667552,Spacious apart next to TRAIN STATION with PARKING,120262432,Casa Vacanze Bononia  Station,,Navile,44.50659,11.34111,Entire home/apt,200,1,38,2019-12-08,0.66,1,0,0,,Bolognina
879,17679671,Luxury Loft in the heart of Bologna,92663754,Loredano,,Santo Stefano,44.493109999999994,11.3427,Entire home/apt,101,2,68,2020-02-23,1.19,1,0,0,,Malpighi
880,17725476,BolHouse,60622158,Antonio,,Santo Stefano,44.48483,11.35395,Entire home/apt,88,2,31,2021-12-10,0.54,1,143,16,,Galvani
881,17727414,Borgoloft Bologna,91251282,Raffaella,,Borgo Panigale - Reno,44.51185,11.282760000000001,Entire home/apt,200,1,7,2019-03-17,0.12,3,14,0,,Borgo Panigale
882,17741334,Spacious Flat in Bologna City Centre,74350332,Luana,,Porto - Saragozza,44.49086,11.334389999999999,Entire home/apt,48,2,296,2021-12-13,5.14,1,253,43,,Malpighi
883,17747036,Bologna Studio Flat,50973160,Alberto,,Navile,44.51729,11.32443,Entire home/apt,65,2,16,2021-06-11,0.29,1,116,2,,Lame
884,17772084,Falegnami Apartment - in the heart of Bologna,89067449,Marco,,Porto - Saragozza,44.49908,11.343589999999999,Entire home/apt,63,3,98,2021-09-12,1.71,11,12,13,,Marconi
885,17792014,Stanza Privata con Bagno Privato,33492344,Paolo,,Porto - Saragozza,44.496990000000004,11.332239999999999,Private room,37,5,26,2021-09-01,0.57,1,266,3,,Marconi
886,17800612,The Red Door,61132430,Giuseppina,,Porto - Saragozza,44.49762,11.3411,Entire home/apt,160,1,77,2020-09-05,1.34,1,3,0,,Marconi
887,17811368,Bologna suite2 Stayinbologna 2 (Mambo) centro app2,101386351,Davide,,Porto - Saragozza,44.50227,11.3391,Entire home/apt,56,2,30,2021-12-02,0.52,5,276,7,,Marconi
888,17887454,Peaceful apartament in the centre of Bologna,60413998,Giovanni,,Porto - Saragozza,44.49707,11.336689999999999,Entire home/apt,126,2,97,2020-12-20,1.73,4,167,1,,Marconi
889,17896149,Yellow Studio - Bologna,89067449,Marco,,San Donato - San Vitale,44.49245,11.37929,Entire home/apt,43,2,63,2020-11-28,1.1,11,0,0,,S. Vitale
890,17898120,AMPIA STANZA PR IN CENTRO/LARGE ROOM IN THE CENTER,116206860,Luca,,Santo Stefano,44.49435,11.35168,Private room,200,1,120,2020-02-21,2.09,3,365,0,,Irnerio
891,17916341,Appartamento a Villa Saltarelli all'aeroporto,407073129,Wonderful Italy Team,,Borgo Panigale - Reno,44.528633,11.286722,Entire home/apt,113,1,9,2020-02-22,0.16,17,84,0,,Borgo Panigale
892,17926454,STANZA SINGOLA ACCOGLIENTE/COZY SINGLE ROOM,40778208,Luca,,San Donato - San Vitale,44.50139,11.35975,Private room,50,1,7,2017-08-30,0.12,8,0,0,,San Donato
893,17927255,LUMINOSA STANZA DOPPIA/BRIGHT DOUBLE ROOM,40778208,Luca,,San Donato - San Vitale,44.50071,11.360610000000001,Private room,60,1,10,2017-07-27,0.18,8,0,0,,S. Vitale
894,17948060,a quiet corner under medieval towers,122607688,Giovanna,,Santo Stefano,44.49382,11.349310000000001,Entire home/apt,60,2,162,2021-08-30,2.84,1,237,12,,Irnerio
895,17956254,Appartamento a pochi passi da Palazzo Pallavicini,407073129,Wonderful Italy Team,,Porto - Saragozza,44.497603999999995,11.338678,Entire home/apt,117,2,51,2021-11-07,0.9,17,71,3,,Marconi
896,17992919,Suite Sofia close to historical city center,123633200,Anna,,Santo Stefano,44.498740000000005,11.35585,Entire home/apt,44,3,103,2021-12-11,1.8,2,74,12,,Irnerio
897,18001869,Historical downtown in ex-Convent - garage option,123726607,Silvia,,Porto - Saragozza,44.49241,11.33802,Entire home/apt,80,3,134,2021-12-13,2.34,1,166,12,,Malpighi
898,18083250,8 Colonne Apartments - Tosca,124360219,Elia,,Porto - Saragozza,44.497009999999996,11.33602,Entire home/apt,86,2,7,2021-09-15,0.13,12,105,3,,Marconi
899,18083586,La Casa nel Verde - appartamento per brevi periodi,124527657,Roberta,,Navile,44.548159999999996,11.36624,Entire home/apt,52,1,27,2021-10-17,0.49,4,6,13,,Corticella
900,18088319,GetTheKey Porta Mascarella Apartment,124568137,Marco,,Santo Stefano,44.50026,11.35224,Entire home/apt,133,3,26,2020-12-31,0.49,1,67,1,,Irnerio
901,18146504,8 Colonne Apartments - Cesare,124360219,Elia,,Porto - Saragozza,44.497009999999996,11.33602,Entire home/apt,86,2,11,2021-07-27,0.2,12,138,1,,Marconi
902,18146930,pretty attic close to the center,10708480,Pier Giuseppe,,Porto - Saragozza,44.496190000000006,11.3266,Entire home/apt,70,2,6,2019-03-22,0.12,4,325,0,,Costa Saragozza
903,18148004,Casina Barberia,10693479,Rosita,,Porto - Saragozza,44.49252,11.33747,Entire home/apt,60,1,159,2021-12-12,2.82,1,113,28,,Malpighi
904,18149469,8 Colonne Apartments - Leonardo,124360219,Elia,,Porto - Saragozza,44.497009999999996,11.33602,Entire home/apt,81,2,0,,,12,71,0,,Marconi
905,18151657,8 Colonne Apartments - Niccolò,124360219,Elia,,Porto - Saragozza,44.497009999999996,11.33602,Entire home/apt,86,2,3,2021-11-29,0.09,12,132,1,,Marconi
906,18151938,8 Colonne Apartments - Arianna,124360219,Elia,,Porto - Saragozza,44.497009999999996,11.33602,Entire home/apt,86,2,12,2021-09-27,0.26,12,110,4,,Marconi
907,18240110,Bologna Rialto,81529921,Andrea,,Santo Stefano,44.48799,11.35045,Entire home/apt,60,2,79,2021-09-12,1.49,1,154,5,,Galvani
908,18302455,I sogni nel Cassetto Airport BLQ-Ducati,108734653,Claudia,,Borgo Panigale - Reno,44.52602,11.28851,Entire home/apt,69,1,75,2021-11-12,1.34,2,68,4,,Borgo Panigale
909,18305016,CASA DOLCE CASA- Comodo Bilocale- Bologna,64014410,Roberta,,Navile,44.52315,11.34437,Entire home/apt,1000,1,35,2018-04-03,0.63,1,89,0,,Bolognina
910,18317191,Incredibile singola con terrazza.,103544628,I Tre Moschettieri Bologna,,Porto - Saragozza,44.50509,11.338460000000001,Private room,59,1,3,2021-11-12,0.06,6,348,1,,Saffi
911,18319240,Fondazza 79 Design close to Giardini Margherita,407073129,Wonderful Italy Team,,Santo Stefano,44.487762,11.353819999999999,Entire home/apt,133,1,94,2021-11-06,1.67,17,57,4,105058,Galvani
912,18355614,Elena - Mezzanine Apartment in historical cent,91327300,Bnbbologna,,Santo Stefano,44.4969,11.346689999999999,Entire home/apt,129,1,45,2019-10-30,0.8,8,7,0,,Irnerio
913,18387170,La casa di Anna,127357572,Felicia Anna,,Borgo Panigale - Reno,44.50982,11.295760000000001,Entire home/apt,40,2,103,2021-12-05,2.18,1,151,6,40540,S. Viola
914,18443277,Camera sull'antica via Emilia a 15 min dal centro,127848087,Bruna,,Savena,44.47835,11.39048,Private room,30,2,19,2021-11-29,0.34,2,304,2,,Mazzini
915,18457382,Charming flat Righi Bologna,20798428,Pietro & Valeria,,Santo Stefano,44.498999999999995,11.3448,Entire home/apt,109,2,85,2021-12-12,1.83,2,55,9,,Irnerio
916,18497249,Mascarella House Bologna,98133001,Sonia,,Santo Stefano,44.498608000000004,11.349039999999999,Entire home/apt,68,1,51,2021-11-30,1.13,6,276,22,,Irnerio
917,18502942,Stanza matrimoniale & Cooking class,53806377,Pio,,Navile,44.516529999999996,11.34886,Private room,32,2,41,2021-11-05,0.74,1,68,6,,Bolognina
918,18506284,Appartamento in centro con garage privato,5420439,Jacopo,,Santo Stefano,44.48682,11.35779,Entire home/apt,60,3,18,2020-02-01,0.32,1,260,0,,Galvani
919,18532848,Casa in pieno centro di BOLOGNA! !!,118840436,Sylwia,,Santo Stefano,44.49877,11.34498,Entire home/apt,93,1,79,2021-10-18,1.42,2,106,2,,Irnerio
920,18577590,Comfortable studio apartment in the city center,100477071,Marta,,Porto - Saragozza,44.49514,11.33114,Entire home/apt,45,2,26,2019-04-03,0.47,1,104,0,,Malpighi
921,18580506,UR-NEST Galluzzi - Piazza Maggiore Collection,128993156,Maria Bruna,,Santo Stefano,44.491929999999996,11.342419999999999,Entire home/apt,139,2,5,2021-08-11,0.09,1,32,1,,Galvani
922,18584269,l'8Boutique design apartments 8-01,129034045,Federica,,Porto - Saragozza,44.499309999999994,11.34367,Entire home/apt,118,2,1,2017-10-22,0.02,6,310,0,,Marconi
923,18584722,l'8Boutique design apartments 8-02,129034045,Federica,,Porto - Saragozza,44.499309999999994,11.34367,Entire home/apt,127,2,6,2020-12-15,0.12,6,326,0,,Marconi
924,18627252,Stanza privata in appartamento BO S Donato S Vital,107737462,Pierluigi,,San Donato - San Vitale,44.49866,11.364,Private room,25,2,53,2021-08-30,1.01,2,205,9,,S. Vitale
925,18694687,Recently renovated flat near central train station,13990455,Renzo,,Santo Stefano,44.50464,11.350019999999999,Entire home/apt,250,1,64,2021-11-14,1.15,1,359,5,,Bolognina
926,18698631,Casa Nina,119385812,Violante,,Porto - Saragozza,44.49109,11.3356,Entire home/apt,49,2,118,2020-10-09,2.13,3,138,0,,Malpighi
927,18716036,Casa Fani 11,130136784,Elisa,,San Donato - San Vitale,44.50666,11.36097,Entire home/apt,90,2,138,2021-11-03,2.48,2,0,19,,San Donato
928,18789510,La casa del Borgo - stanza matrimoniale,40870269,Nicla,,Borgo Panigale - Reno,44.52272,11.26408,Private room,9,1,24,2018-09-01,0.44,3,0,0,,Borgo Panigale
929,18825426,Pratello Antico,23120651,Lucia,,Porto - Saragozza,44.49582,11.32889,Entire home/apt,56,3,95,2021-12-13,1.78,1,79,19,,Malpighi
930,18848617,Camera privata n. 2  JAB tra le colline Bolognesi,19670948,Francesca,,Savena,44.460640000000005,11.36674,Private room,60,1,7,2021-11-10,0.14,1,178,1,,S. Ruffillo
931,18848662,Bright and quiet in the heart of the city.,1877146,Giulio,,Porto - Saragozza,44.49414,11.3343,Entire home/apt,90,2,6,2019-09-21,0.12,5,138,0,,Malpighi
932,18851236,Bolognamania Apartments - Prime,112546087,Bolognamania,,Porto - Saragozza,44.504329999999996,11.313039999999999,Entire home/apt,73,2,29,2021-11-30,0.52,3,28,5,,Saffi
933,18866689,"Little Donkey Suite, lovely central design studio",7457722,Silvia,,Santo Stefano,44.5022,11.35174,Entire home/apt,61,2,183,2021-12-13,3.54,1,160,37,,Irnerio
934,18913729,Bologna..  Welcome home :-),9332764,Claudio & Giusy,,Santo Stefano,44.49858,11.34442,Entire home/apt,88,3,107,2021-12-06,1.94,1,174,15,,Irnerio
935,18913791,Appartamento 4 posti letto in prima periferia,131802635,Francesca,,Navile,44.53083,11.35321,Entire home/apt,50,3,26,2019-03-21,0.48,1,24,0,,Corticella
936,18926100,The Artist Space,15861043,Ian,,Porto - Saragozza,44.501999999999995,11.33417,Entire home/apt,80,6,16,2021-10-10,0.29,1,0,8,,Marconi
937,18954004,Green paradise close to the center of Bologna,71057753,Villa,,Porto - Saragozza,44.46928,11.31311,Entire home/apt,95,2,25,2021-10-04,0.46,1,242,2,,Costa Saragozza
938,18971975,"Violetta bedroom  I Canali, in Bologna City Centre",49332329,Andrea,,Porto - Saragozza,44.504329999999996,11.338610000000001,Private room,58,2,15,2020-01-06,0.33,3,0,0,,Marconi
939,18973206,2  beds / 1 double bed Orange room in City Centre,49332329,Andrea,,Porto - Saragozza,44.5043,11.34067,Private room,48,2,23,2020-01-04,0.46,3,0,0,,Marconi
940,18995979,Home élite,112910495,Simone,,Borgo Panigale - Reno,44.510259999999995,11.30297,Entire home/apt,65,1,3,2018-03-29,0.07,2,0,0,,S. Viola
941,19003776,GRETA HAUS  -  BOLOGNA CENTRO-PORTA LAME.,16996602,Monica,,Porto - Saragozza,44.50415,11.33297,Entire home/apt,62,2,41,2020-07-31,0.75,2,134,0,,Saffi
942,19008098,Zaccani Home,132613892,Riccardo,,Santo Stefano,44.48272,11.34882,Entire home/apt,47,1,354,2021-10-31,6.52,2,14,33,,Colli
943,19012684,.. a casa di filo..,2688746,Danilo,,Porto - Saragozza,44.49272,11.336110000000001,Entire home/apt,53,3,45,2021-11-25,0.82,5,91,8,,Malpighi
944,19028382,Lovely Central Apartment,82508517,Federico,,Santo Stefano,44.4905,11.35005,Entire home/apt,55,1,300,2020-02-23,5.53,1,0,0,,Galvani
945,19034604,Studio porta San Vitale,17970971,Patrizio,,San Donato - San Vitale,44.49334,11.35951,Entire home/apt,30,25,65,2020-02-01,1.22,1,0,0,,S. Vitale
946,19048994,Relais Lola,119385812,Violante,,Porto - Saragozza,44.49047,11.336260000000001,Entire home/apt,80,2,41,2021-12-15,0.8,3,299,1,,Malpighi
947,19061539,Warm and cosy 1 bedroom in Bologna historic centre,133064942,Canguro Properties,,Porto - Saragozza,44.49427,11.33433,Entire home/apt,39,1,11,2019-06-25,0.23,8,0,0,,Malpighi
948,19061550,Top floor few steps from Two Towers/Piazza Maggiore,133064942,Canguro Properties,,Santo Stefano,44.4944,11.34897,Entire home/apt,74,1,19,2019-06-29,0.39,8,0,0,,Irnerio
949,19061551,Beautiful suite in the heart of Bologna,133064942,Canguro Properties,,Santo Stefano,44.48798,11.34597,Private room,58,1,7,2021-10-28,0.14,8,353,3,,Galvani
950,19062085,B&B FunnyFani Bologna Sant'Orsola Private room&wc,133068013,Fani Hospitality,,San Donato - San Vitale,44.4905,11.364469999999999,Private room,55,2,16,2018-05-13,0.29,2,0,0,,S. Vitale
951,19067793,APPARTAMENTO TRANQUILLO VICINO AL CENTRO/APARTMENT,40778208,Luca,,San Donato - San Vitale,44.50142,11.360510000000001,Entire home/apt,180,3,2,2017-07-28,0.04,8,0,0,,San Donato
952,19083588,Appartamento vicino al centro - Aria condizionata,39409350,Fabrizio,,Porto - Saragozza,44.50156,11.325389999999999,Entire home/apt,96,400,17,2021-09-28,0.33,2,88,3,,Saffi
953,19094454,flat - room & kitchen near the city centre,80610372,Monica,,San Donato - San Vitale,44.499790000000004,11.36353,Entire home/apt,65,3,3,2017-08-02,0.06,1,350,0,,San Donato
954,19111119,The Nest,59622782,Arianna,,Santo Stefano,44.49948,11.344619999999999,Entire home/apt,56,2,92,2021-11-10,1.67,5,121,6,,Irnerio
955,19117278,La Carlina,133574506,Valeria,,Porto - Saragozza,44.49998,11.3404,Entire home/apt,80,3,67,2021-02-26,1.22,1,14,1,,Marconi
956,19147569,Ampia stanza privata soppalcata con salotto,93956698,Tania,,Savena,44.48405,11.3812,Private room,38,2,12,2021-10-07,0.22,3,0,1,,Mazzini
957,19153309,"ELEGANT STUDIO in an ex-movie theatre, 3 guests",97298944,Silvia,,Porto - Saragozza,44.49739,11.33222,Entire home/apt,160,3,0,,,12,63,0,,Marconi
958,19154902,"BRIGHT AND ELEGANT STUDIO, Bologna fashion street",97298944,Silvia,,Porto - Saragozza,44.49739,11.33222,Entire home/apt,150,3,1,2018-12-23,0.03,12,144,0,,Marconi
959,19200385,Cozy britght flat with two large roof terraces,39728560,Gaia,,Savena,44.48284,11.378210000000001,Entire home/apt,48,1,123,2020-06-07,2.44,1,0,0,,Mazzini
960,19218129,double bedroom apartement,7619557,Lino,,Navile,44.51031,11.346860000000001,Entire home/apt,150,20,139,2020-02-23,2.56,2,1,0,,Bolognina
