,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
372,9656975,Loft in Bologna · ★4.84 · 1 bedroom · 2 beds · 1 bath,44413615,Arturo,,Porto - Saragozza,44.499359999999996,11.3404,Entire home/apt,119,2,284,2023-06-19,3.43,1,38,51,037006-AT-01718 / U06189,Marconi
373,9677394,Home in Bologna · ★4.78 · 1 bedroom · 1 bed · 1 bath,50000103,Paolo,,San Donato - San Vitale,44.49215,11.39166,Entire home/apt,1200,1,71,2018-04-28,0.83,1,180,0,,S. Vitale
374,9728883,Rental unit in Bologna · ★4.76 · 2 bedrooms · 4 beds · 2 baths,39681587,Rino,,Santo Stefano,44.49109,11.35103,Entire home/apt,618,1,26,2023-03-25,0.29,52,3,1,,Galvani
375,9882598,Rental unit in Bologna · ★4.61 · 1 bedroom · 2 beds · 1 bath,50843793,Daniele,,Savena,44.48186,11.38268,Private room,30,1,51,2020-01-11,0.57,1,141,0,,Mazzini
376,9891313,Rental unit in Bologna · ★4.77 · Studio · 1 bed · 1 bath,50881818,Cinzia,,Santo Stefano,44.49236,11.3479,Entire home/apt,110,2,70,2023-05-28,0.79,1,143,17,,Galvani
377,9892840,Serviced apartment in Bologna · ★4.89 · 1 bedroom · 2 beds · 1 bath,38991644,Francesca,,Santo Stefano,44.49479675292969,11.346049308776855,Entire home/apt,221,3,10,2023-05-23,0.11,4,134,5,,Irnerio
378,9897929,Condo in Bologna · ★4.69 · 1 bedroom · 2 beds · 1 bath,50905063,Nicolò,,Porto - Saragozza,44.49668,11.3375,Entire home/apt,140,1,211,2023-05-23,2.34,12,350,32,,Marconi
379,9930523,Rental unit in Bologna · ★4.86 · 1 bedroom · 3 beds · 1.5 baths,45136743,Andrea,,Santo Stefano,44.49751,11.344330000000001,Entire home/apt,171,1,63,2023-05-21,0.71,37,275,29,,Irnerio
380,9930810,Rental unit in Bologna · ★4.80 · 1 bedroom · 2 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49751,11.344330000000001,Entire home/apt,138,1,65,2023-05-29,0.72,37,251,33,,Irnerio
381,9937528,Bed and breakfast in Bologna · 1 bedroom · 1 bed · 1 private bath,51076131,Andrea,,Porto - Saragozza,44.49225,11.32143,Private room,130,1,1,2016-05-04,0.01,1,142,0,,Costa Saragozza
382,10038099,Rental unit in Bologna · ★4.96 · 1 bedroom · 2 beds · 1 bath,49238254,Andrea,,Santo Stefano,44.495470000000005,11.34689,Entire home/apt,140,3,72,2023-06-10,0.79,3,16,15,400565,Irnerio
383,10038529,Rental unit in Bologna · ★4.98 · 2 bedrooms · 2 beds · 1 bath,49238254,Andrea,,Santo Stefano,44.495470000000005,11.346860000000001,Entire home/apt,167,3,104,2023-06-08,1.14,3,15,22,395050,Irnerio
384,10067021,Rental unit in Bologna · ★4.81 · 1 bedroom · 2 beds · 1 bath,51658331,Patrizia,,San Donato - San Vitale,44.49987,11.35924,Entire home/apt,110,1,289,2023-02-25,3.25,1,27,5,1587537,S. Vitale
385,10176620,Rental unit in Bologna · ★4.89 · 1 bedroom · 1 bed · 1 bath,52253787,Francesco,,Porto - Saragozza,44.49709,11.33089,Entire home/apt,110,3,176,2023-06-13,2.0,1,317,48,,Malpighi
386,10183794,Serviced apartment in Bologna · ★4.86 · 3 bedrooms · 6 beds · 2 baths,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,321,2,148,2023-06-19,1.69,37,199,21,,Irnerio
387,10186998,Bed and breakfast in Bologna · ★4.85 · 1 bedroom · 1 bed · 2 baths,11610405,Ilaria Silvia,,Porto - Saragozza,44.49902,11.33543,Private room,132,1,199,2023-04-29,2.27,4,62,7,,Marconi
388,10238867,Bed and breakfast in Bologna · ★4.88 · 1 bedroom · 1 bed · 1 private bath,39333094,Carla E Franck,,Borgo Panigale - Reno,44.50327,11.301730000000001,Private room,40,1,294,2023-05-21,3.4,3,1,32,,S. Viola
389,10261360,Rental unit in Bologna · ★4.94 · 2 bedrooms · 2 beds · 1 bath,52757489,Paola,,Santo Stefano,44.49799,11.347719999999999,Entire home/apt,79,3,327,2020-02-26,3.61,2,0,0,,Irnerio
390,10276900,Condo in Bologna · 1 bedroom · 1 bed · 1 bath,6497198,Antonio,,Navile,44.53634,11.35065,Entire home/apt,500,1,0,,,1,0,0,,Corticella
391,10322204,Rental unit in Bologna · ★4.50 · 2 bedrooms · 3 beds · 1 bath,3934207,Sandra E Stefano,,Porto - Saragozza,44.48939,11.33865,Entire home/apt,125,5,4,2016-05-22,0.05,3,295,0,,Malpighi
392,10326583,Bed and breakfast in Bologna · ★5.0 · 1 bedroom · 2 beds · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,145,1,12,2019-04-23,0.13,9,45,0,,Marconi
393,10327458,Bed and breakfast in Bologna · ★4.33 · 1 bedroom · 1 bed · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,170,1,3,2018-01-08,0.03,9,53,0,,Marconi
394,10327911,Bed and breakfast in Bologna · 1 bedroom · 1 bed · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,125,1,2,2019-08-06,0.04,9,52,0,,Marconi
395,10328793,Bed and breakfast in Bologna · 1 bedroom · 1 bed · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,160,1,2,2016-07-25,0.02,9,51,0,,Marconi
396,10350499,Rental unit in Bologna · ★4.59 · 1 bedroom · 1 bed · 1 bath,9754905,Luz,,Santo Stefano,44.48748,11.34051,Entire home/apt,77,3,267,2023-06-21,3.0,1,281,41,,Galvani
397,10363053,Rental unit in Bologna · 1 bedroom · 1 bed · 1 bath,41535572,Luciano,,Savena,44.481759999999994,11.376510000000001,Private room,69,1,2,2018-03-29,0.03,5,365,0,,Mazzini
398,10363306,Condo in Bologna · ★5.0 · 2 bedrooms · 3 beds · 1 shared bath,41535572,Luciano,,San Donato - San Vitale,44.48619,11.37144,Private room,70,1,4,2019-04-14,0.06,5,90,0,,S. Vitale
399,10370772,Boutique hotel in Bologna · 4 bedrooms · 6 beds · 4 baths,6097391,Cristian,,San Donato - San Vitale,44.491479999999996,11.376619999999999,Private room,350,1,2,2022-04-25,0.04,5,65,0,,S. Vitale
400,10401565,Rental unit in Bologna · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,678149,Puccia,,Navile,44.51086,11.348980000000001,Private room,35,1,214,2023-05-28,2.36,1,176,15,,Bolognina
401,10485955,Bed and breakfast in Bologna · ★4.71 · 1 bedroom · 3 beds · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,223,1,17,2022-04-30,0.19,9,50,0,,Marconi
402,10486610,Bed and breakfast in Bologna · 1 bedroom · 2 beds · 1 private bath,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,210,1,0,,,9,46,0,,Marconi
403,10504362,Rental unit in Bologna · ★4.91 · 2 bedrooms · 4 beds · 2 baths,54161114,Aimone M.,,Santo Stefano,44.49994,11.34929,Entire home/apt,109,3,43,2023-03-19,0.52,1,194,17,,Irnerio
404,10608510,Rental unit in Bologna · ★4.86 · 2 bedrooms · 3 beds · 2 baths,54740373,Sonia,,Porto - Saragozza,44.48856,11.339139999999999,Entire home/apt,124,3,28,2020-01-02,0.32,1,0,0,,Malpighi
405,10663309,Rental unit in Bologna · ★4.80 · 1 bedroom · 2 beds · 1 bath,54161205,Riccardo,,Santo Stefano,44.49495,11.345260000000001,Entire home/apt,216,2,254,2023-06-19,2.84,1,36,24,,Irnerio
406,10663659,Rental unit in Bologna · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,55083089,Massimo,,Navile,44.509640000000005,11.344510000000001,Private room,47,3,88,2023-05-16,0.97,4,341,12,,Bolognina
407,10663837,Condo in Bologna · ★4.86 · 2 bedrooms · 4 beds · 2 baths,55083661,Chiara,,Santo Stefano,44.491375,11.347686999999999,Entire home/apt,136,3,107,2023-06-18,1.21,1,89,19,,Galvani
408,10737902,Rental unit in Bologna · ★4.85 · Studio · 2 beds · 1 bath,55509327,Marta,,Santo Stefano,44.49465,11.34545,Entire home/apt,177,2,126,2023-06-16,1.42,1,39,10,,Irnerio
409,10740672,Rental unit in Bologna · ★4.69 · 1 bedroom · 4 beds · 1 bath,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51471,11.28496,Entire home/apt,191,1,48,2022-12-09,0.54,16,3,1,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520,Borgo Panigale
410,10763405,Rental unit in Bologna · ★4.96 · 1 bedroom · 1 bed · 1 bath,54174792,Pierre,,Santo Stefano,44.49711,11.354439999999999,Entire home/apt,86,5,47,2023-05-17,0.53,1,89,8,,Irnerio
411,10764456,Loft in Bologna · ★4.74 · 1 bedroom · 2 beds · 1 bath,55670133,Anna E Carlo,,Santo Stefano,44.488365173339844,11.349175453186035,Entire home/apt,119,1,325,2023-06-09,3.63,2,22,21,,Galvani
412,10794215,Condo in Bologna · 2 bedrooms · 1 bed · 1 bath,12899123,Mariella,,Santo Stefano,44.47719,11.37411,Entire home/apt,100,1,1,2021-10-06,0.05,9,242,0,,Murri
413,10833448,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 bath,30584188,Marco,,Porto - Saragozza,44.49295,11.34192,Entire home/apt,125,2,18,2022-05-06,0.34,6,121,0,,Malpighi
414,10833507,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 bath,30584188,Marco,,Santo Stefano,44.49483,11.34532,Entire home/apt,146,2,122,2023-04-25,1.36,6,126,15,,Irnerio
415,10843817,Rental unit in Bologna · ★4.79 · 2 bedrooms · 3 beds · 2 baths,55890714,Fabio,,Santo Stefano,44.48205,11.34699,Entire home/apt,120,10,29,2022-10-12,0.33,1,219,1,,Colli
416,10897522,Condo in Bologna · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,32402444,Stefania,,Porto - Saragozza,44.499359999999996,11.333260000000001,Private room,80,2,14,2022-11-13,0.16,2,343,5,,Marconi
417,10905459,Rental unit in Bologna · ★4.68 · 1 bedroom · 4 beds · 1 bath,6667767,Giulia & Nara,,Porto - Saragozza,44.492740000000005,11.3343,Entire home/apt,119,1,105,2023-06-05,1.19,2,80,12,037006-AT-02115,Malpighi
418,10955432,Rental unit in Bologna · ★4.65 · 2 bedrooms · 2 beds · 1 bath,28013834,Luca,,Santo Stefano,44.492290000000004,11.35029,Entire home/apt,124,1,196,2023-06-11,2.63,1,58,49,,Irnerio
419,10977756,Rental unit in Bologna · ★4.76 · 1 bedroom · 1 bed · 1 bath,45685386,Massimo,,Porto - Saragozza,44.49984,11.343,Entire home/apt,128,2,134,2023-06-07,1.5,2,345,20,,Marconi
420,11034895,Condo in Bologna · ★4.81 · 2 bedrooms · 4 beds · 2 baths,11890324,Silvia E Jacopo,,Porto - Saragozza,44.50143,11.34262,Entire home/apt,215,2,228,2023-06-10,2.58,10,20,31,,Marconi
421,11065027,Boutique hotel in Bologna · ★4.53 · 3 bedrooms · 6 beds · 1 private bath,57431532,Maria Grazia,,Santo Stefano,44.49757,11.34368,Private room,109,2,49,2023-06-08,0.59,1,348,20,,Marconi
422,11082567,Rental unit in Bologna · ★4.33 · 1 bedroom · 3 beds · 1 shared bath,6667767,Giulia & Nara,,Porto - Saragozza,44.49334,11.3324,Private room,99,1,3,2020-01-01,0.04,2,9,0,,Malpighi
423,11130224,Rental unit in Bologna · ★4.84 · 2 bedrooms · 3 beds · 1 bath,32514173,Mirko,,Santo Stefano,44.49861,11.35078,Entire home/apt,120,3,301,2023-06-19,3.36,2,279,56,,Irnerio
424,11148721,Condo in Bologna · ★4.06 · 1 bedroom · 1 bed · 1 shared bath,11743809,Antonello,,Santo Stefano,44.48515,11.3646,Private room,63,4,19,2023-05-26,0.25,2,363,2,,Murri
425,11178061,Condo in Bologna · ★4.95 · 1 bedroom · 3 beds · 1 bath,58174443,Stefano,,San Donato - San Vitale,44.49156,11.39964,Entire home/apt,76,1,23,2023-06-08,0.26,2,316,3,,S. Vitale
426,11182521,Rental unit in Bologna · ★4.90 · 2 bedrooms · 3 beds · 2 baths,29218532,Francesca,,Porto - Saragozza,44.50365,11.34023,Entire home/apt,110,4,90,2023-06-18,1.03,1,80,12,,Marconi
427,11207724,Rental unit in Bologna · ★4.80 · 2 bedrooms · 4 beds · 1 bath,58365956,Anna,,Navile,44.54187,11.35696,Entire home/apt,9999,300,236,2020-06-21,2.65,1,90,0,,Corticella
428,11217891,Townhouse in Bologna · ★4.75 · 1 bedroom · 1 bed · 1 bath,25089943,Maria Virginia,,Savena,44.46145,11.35807,Entire home/apt,71,2,28,2023-06-05,1.56,2,154,12,U06978,S. Ruffillo
429,11235352,Condo in Bologna · ★4.69 · 2 bedrooms · 2 beds · 2 baths,9696899,Susanna,,Porto - Saragozza,44.498470000000005,11.337010000000001,Entire home/apt,115,5,13,2022-05-02,0.16,3,0,0,,Marconi
430,11313062,Rental unit in Bologna · ★4.63 · 1 bedroom · 2 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,149,1,19,2023-03-11,0.23,37,240,8,,Irnerio
431,11313564,Rental unit in Bologna · ★4.91 · Studio · 2 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,131,1,32,2023-03-21,0.39,37,215,17,,Irnerio
432,11313788,Rental unit in Bologna · ★4.83 · 2 bedrooms · 3 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,201,2,81,2023-05-29,0.99,37,233,56,,Irnerio
433,11314124,Serviced apartment in Bologna · ★4.86 · 1 bedroom · 1 bed · 1 bath,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,147,1,7,2023-05-26,0.36,37,215,4,,Irnerio
434,11315554,Serviced apartment in Bologna · 1 bedroom · 2 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,143,1,1,2017-04-04,0.01,37,228,0,,Irnerio
435,11315919,Serviced apartment in Bologna · ★4.89 · Studio · 2 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,137,1,9,2023-05-03,0.11,37,203,5,,Irnerio
436,11316698,Serviced apartment in Bologna · ★4.69 · Studio · 1 bed · 1 private bath,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,134,1,61,2023-06-01,0.7,37,215,24,,Irnerio
437,11328254,Serviced apartment in Bologna · ★4.87 · 2 bedrooms · 4 beds · 1 bath,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,233,2,31,2023-06-09,0.35,37,254,10,,Irnerio
438,11329073,Serviced apartment in Bologna · ★4.63 · 3 bedrooms · 4 beds,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,299,1,48,2023-06-18,0.56,37,190,13,,Irnerio
439,11374864,Rental unit in Bologna · ★4.71 · 2 bedrooms · 2 beds · 1 bath,59622782,Arianna,,Navile,44.50764,11.33955,Entire home/apt,109,2,215,2022-11-07,2.43,5,37,11,,Bolognina
440,11379523,Rental unit in Bologna · ★5.0 · 1 bedroom · 2 beds · 1 bath,59666499,Valerio,,Porto - Saragozza,44.49205,11.33192,Entire home/apt,69,3,7,2019-05-26,0.08,1,0,0,,Malpighi
441,11386044,Rental unit in Bologna · ★4.36 · 2 bedrooms · 2 beds · 1 private bath,59716684,Marina,,Savena,44.466190000000005,11.37277,Private room,60,3,11,2023-04-30,0.12,2,362,1,,S. Ruffillo
442,11427425,Serviced apartment in Bologna · ★4.89 · 2 bedrooms · 3 beds · 1 bath,38991644,Francesca,,Santo Stefano,44.49438095092773,11.345423698425293,Entire home/apt,307,3,27,2023-06-13,0.31,4,133,16,,Irnerio
443,11462808,Bed and breakfast in Bologna · ★4.32 · 3 bedrooms · 7 beds · 3 baths,4373635,B&B A Casa Mia,,Porto - Saragozza,44.49662,11.32933,Entire home/apt,250,1,22,2023-06-19,0.54,4,185,16,037006-BB-00277,Malpighi
444,11469789,Rental unit in Bologna · 1 bedroom · 2 beds · 1 bath,20351387,Elvira,,Savena,44.4779,11.385760000000001,Entire home/apt,96,1,2,2016-04-07,0.02,3,324,0,,Mazzini
445,11522860,Rental unit in Bologna · ★4.72 · 2 bedrooms · 2 beds · 1 bath,49573063,Marco,,Santo Stefano,44.49066,11.3571,Entire home/apt,45,10,18,2022-06-26,0.24,1,64,1,,Irnerio
446,11596695,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 private bath,20556591,Francesco,,Navile,44.51409,11.33954,Private room,64,6,12,2021-05-09,0.14,2,0,0,,Bolognina
447,11598139,Rental unit in Bologna · ★4.82 · 2 bedrooms · 2 beds · 2 baths,61363760,Helen,,Porto - Saragozza,44.49714,11.33832,Entire home/apt,160,2,94,2022-05-23,1.09,1,0,0,,Marconi
448,11598456,Condo in Bologna · ★4.92 · 1 bedroom · 1 bed · 1 bath,20556591,Francesco,,Navile,44.51495,11.33992,Private room,55,1,12,2021-06-26,0.14,2,0,0,,Bolognina
449,11606448,Rental unit in Bologna · ★4.89 · 2 bedrooms · 4 beds · 1 bath,51979689,Roberta,,Santo Stefano,44.48979,11.35638,Entire home/apt,110,7,184,2023-06-13,2.1,1,257,20,,Galvani
450,11618939,Rental unit in Bologna · ★4.59 · 3 bedrooms · 4 beds · 1.5 baths,39681587,Rino,,Porto - Saragozza,44.49514,11.339039999999999,Entire home/apt,1000,1,56,2023-06-09,0.67,52,83,10,,Marconi
451,11676934,Rental unit in Bologna · ★4.54 · Studio · 1 bed · 1 bath,62013562,Michele,,Porto - Saragozza,44.49648,11.339739999999999,Entire home/apt,50,1,402,2023-05-27,4.55,2,32,43,,Marconi
452,11703368,Condo in Bologna · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,62209711,Daniela,,Navile,44.51599,11.34126,Private room,120,1,16,2023-05-07,0.21,1,0,5,,Bolognina
453,11791809,Condo in Bologna · ★4.59 · 2 bedrooms · 4 beds · 1 bath,62803759,Massimo,,Navile,44.51378,11.34495,Entire home/apt,90,2,27,2023-06-18,0.31,3,300,2,,Bolognina
454,11799338,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 bath,11225846,Carlo,,Santo Stefano,44.48944,11.34928,Entire home/apt,90,2,331,2023-06-19,3.75,1,65,66,,Galvani
455,11808317,Rental unit in Bologna · ★4.63 · 1 bedroom · 2 beds · 1 bath,62129909,Lary,,Porto - Saragozza,44.49358,11.34193,Entire home/apt,63,10,497,2023-06-07,5.63,1,162,75,,Malpighi
456,11813817,Rental unit in Bologna · ★4.60 · 2 bedrooms · 1 bed · 1 shared bath,55083089,Massimo,,Navile,44.51056,11.34567,Private room,29,5,99,2023-06-01,1.12,4,276,15,,Bolognina
457,11867378,Condo in Bologna · 1 bedroom · 1 bed · 1 shared bath,63264560,Raffaella,,Porto - Saragozza,44.49651,11.31671,Private room,150,1,2,2017-03-20,0.02,1,0,0,,Costa Saragozza
458,11980057,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,64020870,Simona,,San Donato - San Vitale,44.50224,11.36377,Private room,40,1,70,2019-09-29,0.85,1,203,0,,San Donato
459,11996269,Condo in Bologna · ★4.93 · 1 bedroom · 2 beds · 1 bath,64141630,Gabriella,,Santo Stefano,44.486340000000006,11.3632,Entire home/apt,72,2,284,2023-05-28,3.23,1,10,42,Scia P.G. 95797/2016,Murri
460,11997668,Rental unit in Bologna · ★4.63 · 2 bedrooms · 1 bed · 2 baths,1876282,Doriana E Pietro,,Santo Stefano,44.49385,11.35513,Entire home/apt,92,2,24,2023-02-06,0.28,1,20,1,,Irnerio
461,12017363,Rental unit in Bologna · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,25277078,Anna,,Navile,44.51621,11.33772,Private room,45,14,39,2023-06-15,0.44,3,180,4,,Bolognina
462,12089187,Rental unit in Bologna · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,47853447,Nicoletta,,Porto - Saragozza,44.4951461,11.334697300000002,Private room,37,2,225,2023-05-30,2.68,1,122,22,,Malpighi
463,12096498,Rental unit in Bologna · ★4.91 · 1 bedroom · 2 beds · 1 bath,64853469,Lucia,,Santo Stefano,44.48872,11.354569999999999,Entire home/apt,67,2,356,2023-06-19,4.06,1,72,58,,Galvani
464,12102213,Rental unit in Bologna · ★4.70 · 1 bedroom · 2 beds · 1 bath,9902926,Valentina,,Savena,44.47691,11.38301,Private room,40,2,23,2023-05-15,0.26,3,363,5,,Mazzini
465,12121894,Home in Bologna · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,57607155,Andrea,,Borgo Panigale - Reno,44.50723,11.30367,Private room,50,1,9,2023-06-12,0.1,1,0,3,,S. Viola
466,12131526,Home in Bologna · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,65104664,Toci,,Navile,44.51795,11.34155,Entire home/apt,76,1,275,2023-05-18,3.53,2,312,14,,Bolognina
467,12213483,Rental unit in Bologna · ★4.31 · 1 bedroom · 1 bed · 1 bath,65693714,Gaudenzio,,Porto - Saragozza,44.498509999999996,11.34352,Entire home/apt,77,2,84,2023-06-18,0.97,3,255,15,3332975975,Marconi
468,12215316,Condo in Bologna · ★4.43 · 1 bedroom · 1 bed · 1 bath,63056213,Stefano,,Navile,44.50725,11.344669999999999,Entire home/apt,95,1,8,2023-03-24,0.09,4,338,4,,Bolognina
469,12242158,Bed and breakfast in Bologna · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,11610405,Ilaria Silvia,,Porto - Saragozza,44.49902,11.33543,Private room,126,1,391,2023-06-02,4.47,4,54,46,,Marconi
470,12245999,Loft in Bologna · ★4.74 · 1 bedroom · 2 beds · 1 bath,62800797,Maxine,,Santo Stefano,44.49515,11.34963,Entire home/apt,180,2,42,2023-05-31,0.48,1,342,11,,Irnerio
471,12288402,Condo in Bologna · ★4.67 · 1 bedroom · 1 bed · 1 bath,66223438,Michele,,Porto - Saragozza,44.49284,11.335180000000001,Entire home/apt,88,2,590,2023-06-01,6.74,1,149,65,,Malpighi
472,12320106,Rental unit in Bologna · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,7691442,Luca,,Porto - Saragozza,44.498490000000004,11.31824,Private room,60,3,27,2023-06-09,0.33,1,304,10,,Saffi
473,12323446,Condo in Bologna · 1 bedroom · 1 bed · 1 bath,11841886,Marta E Dmitri,,Santo Stefano,44.4716,11.332239999999999,Entire home/apt,80,5,0,,,1,90,0,,Colli
474,12361171,Rental unit in Bologna · ★4.67 · 2 bedrooms · 3 beds · 1 bath,66768436,Alberto,,Santo Stefano,44.501747131347656,11.352856636047365,Entire home/apt,129,2,3,2016-10-29,0.04,2,0,0,,Irnerio
475,12438444,Condo in Bologna · 1 bedroom · 1 bed · 1 private bath,21676669,Aga,,Santo Stefano,44.49454,11.343739999999999,Private room,95,2,2,2023-05-07,0.73,1,148,2,,Irnerio
476,12510884,Rental unit in Bologna · ★4.97 · 1 bedroom · 2 beds · 1 bath,67753640,Francesca,,Santo Stefano,44.5037969,11.3509905,Entire home/apt,93,2,34,2023-05-01,0.45,1,35,2,,Irnerio
477,12516170,Rental unit in Bologna · ★4.81 · 1 bedroom · 1 bed · 1 bath,12376314,"Patty, Raffa & Family",,Santo Stefano,44.4974,11.34648,Entire home/apt,68,2,378,2020-09-15,4.33,2,0,0,,Irnerio
478,12553134,Home in Bologna · ★4.57 · 1 bedroom · 2 beds · 1 shared bath,65693714,Gaudenzio,,Santo Stefano,44.49751,11.34488,Private room,48,2,28,2023-06-15,2.19,3,123,24,,Irnerio
479,12583558,Rental unit in Bologna · ★4.93 · 1 bedroom · 1 bed · 1 bath,68248621,Alberto,,Porto - Saragozza,44.49139,11.334610000000001,Entire home/apt,86,1,40,2023-06-06,0.49,1,263,5,,Malpighi
480,12596759,Loft in Bologna · ★4.95 · 1 bedroom · 1 bed · 1 bath,68345402,Paolo,,Santo Stefano,44.47858,11.33597,Entire home/apt,91,3,74,2023-03-22,0.87,1,243,3,144164 del 03/05/2016,Colli
481,12606756,Condo in Bologna · ★4.79 · 1 bedroom · 2 beds · 1 bath,61359805,Chiara,,Santo Stefano,44.498000000000005,11.35005,Entire home/apt,96,3,24,2023-05-27,2.13,1,60,24,,Irnerio
482,12625636,Rental unit in Bologna · ★4.86 · Studio · 2 beds · 1 bath,68549490,Francesco,,Santo Stefano,44.498940000000005,11.35197,Entire home/apt,55,1,51,2017-01-15,0.59,1,108,0,,Irnerio
483,12679032,Rental unit in Bologna · ★5.0 · 1 bedroom · 1 bed · 1 bath,66768436,Alberto,,Santo Stefano,44.50148,11.35391,Entire home/apt,90,2,4,2020-01-02,0.05,2,0,0,,Irnerio
484,12701472,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 bath,8412805,Carolina & Cristina,,Porto - Saragozza,44.49082,11.334719999999999,Entire home/apt,79,2,197,2023-06-05,2.29,4,175,40,,Malpighi
485,12704192,Rental unit in Bologna · ★4.0 · 1 bedroom · 1 bed · 1 bath,68825925,Antonio,,San Donato - San Vitale,44.49607,11.357999999999999,Private room,70,1,4,2022-06-07,0.05,2,348,0,,S. Vitale
486,12718312,Rental unit in Bologna · ★4.90 · 2 bedrooms · 2 beds · 1 bath,69151817,Fabrizio,,Porto - Saragozza,44.491620000000005,11.33483,Entire home/apt,59,2,126,2019-05-12,1.52,1,1,0,,Malpighi
487,12754328,Condo in Bologna · ★4.69 · 1 bedroom · 1 bed · 1 bath,69376108,Camilla,,Navile,44.54508,11.365269999999999,Entire home/apt,59,1,141,2023-06-12,1.71,1,340,21,,Corticella
488,12767183,Rental unit in Bologna · ★4.86 · 1 bedroom · 4 beds · 1 bath,69464553,Mariella,,Santo Stefano,44.499390000000005,11.35142,Entire home/apt,80,3,160,2023-05-30,1.86,2,149,36,,Irnerio
489,12772621,Rental unit in Bologna · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,25277078,Anna,,Navile,44.51487,11.33806,Private room,45,14,11,2022-09-25,0.13,3,147,1,,Bolognina
490,12773190,Rental unit in Bologna · ★4.98 · 1 bedroom · 3 beds · 1 bath,46937952,Francesca,,Porto - Saragozza,44.4962,11.335980000000001,Entire home/apt,85,2,124,2023-06-17,1.52,2,45,35,037006-AT-00309,Marconi
491,12774299,Rental unit in Bologna · ★4.86 · 2 bedrooms · 3 beds · 1 bath,25277078,Anna,,Navile,44.516020000000005,11.33806,Entire home/apt,100,7,17,2018-02-07,0.2,3,300,0,,Bolognina
492,12786574,Rental unit in Bologna · ★4.74 · 1 bedroom · 2 beds · 1 bath,69602656,Cesira,,San Donato - San Vitale,44.492709999999995,11.36882,Entire home/apt,80,2,103,2023-04-09,1.19,2,20,2,,S. Vitale
493,12855200,Loft in Bologna · ★4.88 · 2 bedrooms · 2 beds · 2 baths,8126905,Luca,,Navile,44.520590000000006,11.34751,Entire home/apt,110,2,50,2023-06-15,0.59,1,0,11,,Bolognina
494,12898176,Rental unit in Bologna · ★4.95 · 1 bedroom · 2 beds · 2 baths,24965035,Enrico,,Santo Stefano,44.49025,11.34912,Entire home/apt,102,1,38,2023-04-02,0.46,2,23,3,,Galvani
495,12900891,Condo in Bologna · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,6180241,Matteo,,Porto - Saragozza,44.49977111816406,11.33553981781006,Private room,61,5,42,2023-06-19,0.49,1,79,6,,Marconi
