,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
1085,22366684,Bright & Cozy Apartment near the Central Station!,132464778,Welcome To Emilia Romagna & Marche!,,Navile,44.50813,11.348360000000001,Entire home/apt,92,2,40,2022-08-22,0.73,58,57,11,,Bolognina
1086,22370422,"Charming & Central Loft, Prime Location!",132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.49304,11.3532,Entire home/apt,101,2,106,2022-08-24,1.92,58,52,28,,Irnerio
1087,22374933,Appartamento Cioppi,163608055,Cinzia,,Santo Stefano,44.501129999999996,11.35281,Entire home/apt,130,1,20,2022-07-26,0.48,1,16,10,178371,Irnerio
1088,22383391,"Sleep & Fly 2, zona areoporto",147469414,Davide,,Borgo Panigale - Reno,44.5219,11.29076,Private room,62,1,15,2019-04-07,0.27,2,0,0,,Borgo Panigale
1089,22448352,The Roof Terrace,20807129,Bernardetta,,Santo Stefano,44.478390000000005,11.36018,Entire home/apt,62,2,24,2020-12-08,0.43,2,0,0,,Murri
1090,22461202,TINY HOUSE ingresso indipendente e parcheggio.,164616210,Federica,,Navile,44.51341,11.34452,Entire home/apt,45,1,265,2022-06-24,4.74,1,31,71,,Bolognina
1091,22461695,STANZA E BAGNO CENTRO PORTA SAN DONATO MASCARELLA,125528528,Francesco,,San Donato - San Vitale,44.50026,11.35855,Private room,295,1,14,2020-01-02,0.24,1,0,0,,S. Vitale
1092,22508568,Sant'Orsola Suite Apartment - Suite Deluxe,147618750,Ubaldo,,San Donato - San Vitale,44.49646,11.3747,Entire home/apt,110,1,46,2022-08-15,0.94,11,156,8,03635841202,San Donato
1093,22546221,Appartamento Palazzo del Toro,39339834,Elena,,Porto - Saragozza,44.4962,11.33775,Entire home/apt,110,3,14,2022-06-30,0.26,1,347,10,,Marconi
1094,22558739,Appartamento per 4/6 persone,30494116,Sara,,Savena,44.46468,11.37128,Entire home/apt,150,5,2,2018-04-03,0.04,2,13,0,,S. Ruffillo
1095,22628959,"Bologna: dimora storica, camera con vista",166356936,Nicoletta,,Santo Stefano,44.492259999999995,11.34727,Private room,141,1,4,2022-07-26,0.07,4,151,3,,Galvani
1096,22629952,"Bologna, doppia suite affrescata in dimora storica",166356936,Nicoletta,,Santo Stefano,44.49225,11.345839999999999,Private room,263,1,6,2022-07-18,0.11,4,195,5,,Galvani
1097,22630379,"Bologna, camera affrescata con bagno liberty",166356936,Nicoletta,,Santo Stefano,44.49197,11.34724,Private room,133,1,2,2018-09-25,0.04,4,142,0,,Galvani
1098,22630717,"Bologna, camera lanterne rosse",166356936,Nicoletta,,Santo Stefano,44.49077,11.34661,Private room,125,1,0,,,4,132,0,,Galvani
1099,22634574,Pandolf,166651468,Arsenio,,Porto - Saragozza,44.50468,11.3445,Entire home/apt,80,2,15,2022-07-20,0.27,1,111,5,,Marconi
1100,22698474,Kutir Loft,7465292,Piero,,Santo Stefano,44.48769,11.34826,Private room,69,1,32,2020-01-01,0.58,2,1,0,,Galvani
1101,22715977,Beppe e Gina - in the heart of the city,167568030,Cristina,,Porto - Saragozza,44.49071,11.33641,Entire home/apt,64,2,134,2022-08-26,2.42,1,37,44,,Malpighi
1102,22724637,"Borgo Masini Suite, Private Terrace and Garage",167698460,Paolo,,Santo Stefano,44.50202,11.3505,Entire home/apt,69,2,111,2020-02-23,1.98,1,0,0,,Irnerio
1103,22724712,BBC Barberia Bologna Centro,167700366,Giorgio,,Porto - Saragozza,44.49261,11.33818,Entire home/apt,70,1,43,2020-02-23,0.77,1,1,0,,Malpighi
1104,22750125,SAN FRANCESCO LUXURY SUITE,23924316,Andrea,,Porto - Saragozza,44.49453,11.33544,Entire home/apt,125,1,56,2022-08-02,1.05,1,60,17,,Malpighi
1105,22754867,Appartamento a pochi minuti dal centro,166715338,Mattia E Caterina,,San Donato - San Vitale,44.511959999999995,11.38611,Entire home/apt,229,3,2,2018-02-19,0.04,1,84,0,,San Donato
1106,22759579,Residenza Meloncello,168107614,Elisa,,Porto - Saragozza,44.49005,11.31086,Entire home/apt,57,2,98,2019-12-02,1.73,1,0,0,,Costa Saragozza
1107,22806937,Villa panoramica  relax  sui colli di Bologna,168543636,Silvia,,Santo Stefano,44.4236,11.32338,Entire home/apt,150,3,15,2022-08-29,0.29,1,272,5,,Colli
1108,22811622,Orfeo18,168585549,Francesca,,Santo Stefano,44.48692,11.34942,Entire home/apt,1000,2,60,2020-02-23,1.08,1,364,0,,Galvani
1109,22812111,Santa Viola Apartment,168584172,Emanuele,,Borgo Panigale - Reno,44.5048,11.303560000000001,Entire home/apt,65,1,77,2022-07-12,1.4,1,41,16,,S. Viola
1110,22853414,Sant'Orsola Suite Apartment - Suite Superior,147618750,Ubaldo,,San Donato - San Vitale,44.49643,11.37304,Entire home/apt,115,1,39,2022-08-16,0.69,11,155,6,03635841202,San Donato
1111,22862896,Green refuge in the heart of Bologna,159689392,Giulia,,Porto - Saragozza,44.504329999999996,11.34341,Entire home/apt,65,5,104,2022-09-14,1.85,1,98,23,,Marconi
1112,22877175,An indipendent house close to Piazza Maggiore,169277339,Fiorella,,Santo Stefano,44.4924,11.342939999999999,Entire home/apt,95,2,205,2022-09-04,3.73,1,284,83,,Galvani
1113,22883904,"quiete, stanze e parcheggio per un' automobile",169132316,Riccardo,,Savena,44.486540000000005,11.38377,Entire home/apt,70,2,109,2022-09-12,1.93,2,315,29,,Mazzini
1114,22898156,B&B CASE OSTI - VILLA CON PISCINA,168091357,Iliade,,Navile,44.54724,11.317219999999999,Private room,200,1,9,2020-09-25,0.25,1,338,0,,
1115,22898253,SAN FELICE 135 (CAMERA 2),57400119,Antonio,,Porto - Saragozza,44.49837,11.32981,Private room,70,1,9,2021-05-23,0.17,6,0,0,,Marconi
1116,22898254,SAN FELICE 135,57400119,Antonio,,Porto - Saragozza,44.498459999999994,11.329880000000001,Private room,70,1,2,2022-05-23,0.04,6,0,1,,Marconi
1117,22915799,"Le Ninfee Studio - Central, Comfortable and AC",64427164,Francesco,,Santo Stefano,44.49258,11.35518,Entire home/apt,72,1,87,2022-09-07,1.55,2,254,14,,Irnerio
1118,22931936,Maison Paradiso Bologna,25829505,Valentina,,Borgo Panigale - Reno,44.505959999999995,11.30425,Entire home/apt,23,31,22,2022-01-07,0.4,2,0,2,,S. Viola
1119,22979872,Appartamento luminoso Massarenti Sant'Orsola,135852894,Giulia,,San Donato - San Vitale,44.492670000000004,11.36989,Entire home/apt,68,2,67,2022-08-06,1.21,1,76,10,,S. Vitale
1120,22998497,bellegenti,170578267,Silvia,,Navile,44.5177,11.34959,Entire home/apt,80,1,11,2019-03-18,0.2,1,0,0,,Bolognina
1121,23014903,Little home,170742619,Patrizia,,Santo Stefano,44.494279999999996,11.34487,Entire home/apt,103,2,28,2022-09-05,0.51,2,158,14,,Irnerio
1122,23018648,MONOLOCALE BOLOGNA,85572804,Francesca,,San Donato - San Vitale,44.507059999999996,11.3704,Entire home/apt,100,2,1,2018-09-27,0.02,1,86,0,,San Donato
1123,23029112,Intimo e piacevole loft nel cuore pulsante del centro storico,32514173,Mirko,,Santo Stefano,44.49803,11.34855,Entire home/apt,110,3,208,2022-09-14,3.77,2,329,46,,Irnerio
1124,23029257,Loft San Francesco,5162956,Rita,,Porto - Saragozza,44.49576,11.33698,Entire home/apt,79,2,179,2022-09-03,3.2,2,214,55,,Marconi
1125,23031403,Fiera Bolognina Classic House,116118284,Gabriele,,Navile,44.515,11.3505,Entire home/apt,68,2,85,2022-09-10,1.92,1,31,35,,Bolognina
1126,23034647,Bologna downtown 100 sqm quiet&confortable,170921067,Maurizio,,Porto - Saragozza,44.495533,11.329495,Entire home/apt,143,3,122,2022-09-12,2.17,1,111,39,,Malpighi
1127,23037006,Appartamento fiera district,52556563,Francesco,,San Donato - San Vitale,44.50328,11.36459,Entire home/apt,600,3,4,2022-05-02,0.07,2,11,2,,San Donato
1128,23041554,"Casa Bentivogli, 5 minutes to the Fair and FICO",170993794,Roberta,,San Donato - San Vitale,44.5326,11.41816,Entire home/apt,82,3,36,2022-08-17,0.66,1,34,16,,
1129,23049899,Bologna Pratello Orange Apartament!NEW!,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.4956,11.33243,Entire home/apt,125,2,111,2022-08-01,1.99,58,0,21,,Malpighi
1130,23050113,Nuovo e moderno open space a Bologna !,41436815,Piero,,Santo Stefano,44.47299,11.36213,Entire home/apt,85,3,21,2022-07-14,0.38,1,137,9,,Murri
1131,23053104,Sweet House,170742619,Patrizia,,Santo Stefano,44.49416,11.344510000000001,Entire home/apt,103,2,6,2019-10-13,0.11,2,137,0,,Irnerio
1132,23053809,Pandus Home,171110695,Rafic,,San Donato - San Vitale,44.503479999999996,11.3648,Entire home/apt,68,2,120,2022-09-12,2.24,1,126,43,,San Donato
1133,23070135,Cozy room with Private Bathroom,39333094,Carla E Franck,,Borgo Panigale - Reno,44.504979999999996,11.30195,Private room,39,1,88,2022-09-10,1.57,3,0,14,,S. Viola
1134,23076144,"Casa di Katia (zona S. Orsola, Bologna)",154812294,Katia,,San Donato - San Vitale,44.49264,11.36688,Entire home/apt,80,1,143,2022-09-06,2.58,1,3,15,,S. Vitale
1135,23114926,CASA PEDECOLLINARE IN ZONA SILENZIOSA E COMODA,33915241,Paolo,,Savena,44.45817,11.36802,Entire home/apt,33,1,52,2021-12-31,0.93,1,111,1,,S. Ruffillo
1136,23118943,portobello apartment int.3 central and spacious,171574529,Via Del Porto,,Porto - Saragozza,44.50118,11.33876,Entire home/apt,300,2,21,2022-08-02,0.39,3,61,4,,Marconi
1137,23145195,Bologna apartment with wifi,172015228,Antonio,,San Donato - San Vitale,44.48988,11.398,Entire home/apt,35,5,55,2022-01-25,1.0,1,1,2,,S. Vitale
1138,23166339,La Rialtina: fascino & relax,55510045,Simone,,Santo Stefano,44.48912,11.349789999999999,Entire home/apt,80,2,113,2022-08-28,2.04,1,186,37,,Galvani
1139,23175266,SILENT 3-rooms apartment a few steps from old town,140074203,Piero,,Porto - Saragozza,44.49923,11.317960000000001,Entire home/apt,55,2,21,2022-09-12,0.38,1,108,6,,Saffi
1140,23178321,Uno sguardo sul Nettuno/ A look at the Neptune,22324202,Caterina,,Porto - Saragozza,44.49219,11.34099,Private room,50,1,150,2022-09-13,2.68,4,312,37,,Malpighi
1141,23180111,Casa Il Gelsomino Apartment,172303697,Gabriele,,Porto - Saragozza,44.49572,11.32045,Entire home/apt,106,3,59,2022-09-03,1.08,1,7,15,,Costa Saragozza
1142,23197055,ORIANI 20- Nuovo 2Camere 2Bagni pressi Sant’Orsola,5809848,Bianca E Celeste,,Santo Stefano,44.485079999999996,11.36046,Entire home/apt,115,2,33,2022-09-04,0.68,1,40,12,,Murri
1143,23210253,Intrigante appartamento ricco di storia di fronte a Piazza Maggiore,172612207,Giovanni,,Santo Stefano,44.494859999999996,11.34367,Entire home/apt,163,3,58,2022-07-09,1.07,2,67,6,,Irnerio
1144,23214216,223 Bologna - la casa che fa per te,172652213,Roberta,,San Donato - San Vitale,44.49439,11.388639999999999,Entire home/apt,76,2,14,2022-06-30,0.26,1,305,9,,S. Vitale
1145,23224951,FCapartment,172610250,Cristian,,Porto - Saragozza,44.49074,11.32183,Entire home/apt,110,2,162,2022-08-26,3.53,1,336,20,,Costa Saragozza
1146,23242743,Borghi Mamo - The Place Apartments,160860336,The Place,,Santo Stefano,44.47635,11.36219,Entire home/apt,116,2,25,2022-07-24,0.46,12,40,7,,Murri
1147,23243192,Comfy Twin Bedroom in a Convenient Location,3225200,Gabriele,,Santo Stefano,44.487390000000005,11.33238,Private room,70,18,39,2019-12-11,0.71,3,13,0,,Colli
1148,23254381,Ca' de la Torre,53805315,Eleonora,,Santo Stefano,44.495779999999996,11.35266,Entire home/apt,75,2,146,2021-10-10,2.64,1,23,1,,Irnerio
1149,23288711,CasaZiza (double room with private bathroom),173374483,Cristian,,Navile,44.50897,11.335469999999999,Private room,60,2,25,2022-09-12,0.46,1,137,4,,Bolognina
1150,23314868,via Lame app 1 stayinbologna 3,101386351,Davide,,Porto - Saragozza,44.50176,11.33341,Entire home/apt,65,3,27,2022-08-30,0.49,6,287,9,,Marconi
1151,23323065,Oriani Apartment - 2 steps from Bologna centre,105309581,Chiara,,Santo Stefano,44.486670000000004,11.36163,Entire home/apt,90,4,13,2021-10-14,0.24,1,0,2,,Murri
1152,23333204,Couple's Getaway | King Size Bed + Private Parking,3225200,Gabriele,,Santo Stefano,44.48615,11.33244,Private room,75,18,78,2020-08-30,1.42,3,13,0,,Colli
1153,23337806,Loft Little Lion 2,44092835,Giancarla,,Savena,44.48312,11.38166,Entire home/apt,50,1,41,2022-05-02,0.75,2,167,2,,Mazzini
1154,23350376,Spacious room with private bathroom near the Fair,173952506,Benedetta,,Navile,44.517340000000004,11.35193,Private room,40,2,52,2020-03-01,0.95,1,0,0,,Bolognina
1155,23369615,A lovely apartment on Bologna's hills,42516818,Lorenzo,,Santo Stefano,44.43594,11.35512,Entire home/apt,70,2,48,2022-06-05,0.87,2,50,3,,
1156,23386627,Camera tripla - bagno privato e parcheggio privato,164830656,Lorenzo,,Savena,44.44877,11.35998,Private room,46,1,103,2022-09-09,1.86,5,144,38,,S. Ruffillo
1157,23387802,Residenza il Glicine S,164830656,Lorenzo,,Savena,44.4478,11.359639999999999,Private room,49,1,247,2022-09-07,4.45,5,136,64,,S. Ruffillo
1158,23389161,Gorgeous house with outdoor space!,43762700,Andrea,,San Donato - San Vitale,44.49281,11.36665,Private room,55,1,5,2019-10-19,0.1,1,0,0,,S. Vitale
1159,23423710,Casa Guido Reni - Atmosfera rilassata e divertente nel centro storico di Bologna,145740121,Simona,,Santo Stefano,44.49374,11.35056,Entire home/apt,203,2,97,2022-08-24,1.77,1,237,22,P.G. 295672 del 24/07/2020,Irnerio
1160,23432370,Felix One studio apartment 10 minuti dalla fiera,174775617,Natascia,,Porto - Saragozza,44.5013,11.32755,Entire home/apt,37,4,97,2020-07-31,1.76,2,0,0,,Saffi
1161,23434597,Charming new loft near city center,174796978,Francesco,,Porto - Saragozza,44.48422,11.31431,Entire home/apt,86,1,81,2022-07-29,1.47,1,227,22,,Costa Saragozza
1162,23458033,Mandria Apartments 2,134291302,Paolo,,Santo Stefano,44.4948,11.34538,Entire home/apt,179,2,51,2022-09-08,1.21,5,0,35,,Irnerio
1163,23464799,Mandria apartments 1,134291302,Paolo,,Santo Stefano,44.49672,11.34709,Entire home/apt,127,2,49,2022-08-27,0.89,5,142,10,,Irnerio
1164,23467993,Z8 Fuoco - New studio between fair and old town,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,101,1,107,2022-08-20,1.94,13,40,46,,Irnerio
1165,23467997,Z8 Acqua - Sweet apartment near fair and old town,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,105,1,101,2022-08-26,1.84,13,34,48,,Irnerio
1166,23477714,Camera matrimoniale (double room),122364038,Davide,,Porto - Saragozza,44.501490000000004,11.31431,Private room,32,1,129,2020-08-12,2.34,1,0,0,,Saffi
1167,23478780,"There Was ***** Room, Service, Best location",36398644,Gianvito,,Santo Stefano,44.504529999999995,11.347339999999999,Private room,45,1,86,2020-10-18,1.56,1,0,0,,Irnerio
1168,23497505,Accademia al Colle - Casa delle Mimose,175455584,Accademia Al Colle,,Santo Stefano,44.47356,11.353,Entire home/apt,203,2,2,2021-07-12,0.08,4,142,0,,Colli
1169,23516200,Letto castello/bunkbed per una o due persone.,144921698,Emilio,,Porto - Saragozza,44.4984,11.321069999999999,Shared room,18,1,155,2022-09-10,2.8,4,75,57,,Saffi
1170,23518990,FREE parking  - Bright and quiet apt near downtown,162269650,Veronica,,Santo Stefano,44.475809999999996,11.36961,Entire home/apt,70,3,60,2022-09-13,1.09,1,1,2,,Murri
1171,23524492,Biloc. Casalecchio perif.Bologna vic. Villa Chiara,175720915,Enrico,,Borgo Panigale - Reno,44.48473,11.28635,Entire home/apt,50,3,35,2022-06-22,0.64,1,343,10,,
1172,23542819,Appartamento industrial-vintage con corte privata,14942163,Niccolo,,Santo Stefano,44.49823,11.34511,Entire home/apt,74,2,136,2022-09-11,2.47,1,42,24,,Irnerio
1173,23560860,Accademia al Colle - Casa delle Rose,175455584,Accademia Al Colle,,Santo Stefano,44.471540000000005,11.35432,Entire home/apt,300,2,5,2020-06-14,0.1,4,133,0,,Colli
1174,23593648,Singola con Soppalco in Centro Storico,25381149,Eusebio,,Santo Stefano,44.499190000000006,11.346110000000001,Private room,30,60,1,2018-04-30,0.02,1,166,0,,Irnerio
1175,23612242,La Suite Soleil,21309878,Cinzia,,Porto - Saragozza,44.50097,11.3442,Private room,74,1,235,2022-08-31,4.29,3,91,100,,Marconi
1176,23613051,La Suite Lune,21309878,Cinzia,,Porto - Saragozza,44.50059,11.343539999999999,Private room,77,1,284,2022-09-03,5.16,3,83,126,,Marconi
1177,23618058,Casa Dè Maria,176704760,Anna Maria,,Navile,44.508309999999994,11.34313,Entire home/apt,63,2,99,2022-09-14,1.81,1,8,19,BO32563777,Bolognina
1178,23622867,Galè Apartment,176747179,Ilaria,,Santo Stefano,44.502359999999996,11.352039999999999,Entire home/apt,105,2,22,2019-06-26,0.41,1,50,0,,Irnerio
1179,23625521,Terrazza Petroni Appartamento & SmartWorking Home,125149108,Annalisa,,Santo Stefano,44.49438,11.352039999999999,Entire home/apt,140,2,29,2022-09-14,0.56,1,112,4,,Irnerio
1180,23631438,"Apartment ""Love Bologna"" (bis)",85375212,Roberto,,Santo Stefano,44.48308,11.36775,Entire home/apt,174,2,0,,,7,71,0,,Murri
1181,23635809,New Apt in City Heart,22818703,Francesca E Alessandro,,Porto - Saragozza,44.49152,11.33956,Entire home/apt,237,2,195,2022-09-13,3.61,3,128,66,,Malpighi
1182,23636055,Your home away from home,11680068,Michele,,San Donato - San Vitale,44.4965,11.362219999999999,Entire home/apt,98,2,106,2022-09-12,1.99,1,144,26,,S. Vitale
1183,23647203,Luxe & Charm - La Terrazza in via D’Azeglio,41078609,Davide,,Porto - Saragozza,44.488009999999996,11.33951,Entire home/apt,86,2,137,2022-09-14,2.8,2,143,57,,Malpighi
1184,23661222,Casa Fred,65033851,Camilla,,Porto - Saragozza,44.50412,11.313239999999999,Entire home/apt,63,2,24,2022-08-01,0.45,1,40,10,,Saffi
1185,23667917,BORGHETTO SAN DONATO 105,10565373,Michela Borghetto,,San Donato - San Vitale,44.505140000000004,11.37365,Entire home/apt,183,1,14,2022-06-22,0.26,16,126,4,,San Donato
1186,23689939,ROOM and PRIVATE BATH 3 minutes from the Station,145842663,Luca,,Navile,44.50824,11.34662,Private room,63,1,477,2022-09-01,8.76,4,119,101,,Bolognina
1187,23690451,Appartamento Elios,177456962,Maurizio,,Porto - Saragozza,44.49017,11.32123,Entire home/apt,86,3,21,2022-04-21,0.39,3,0,4,,Costa Saragozza
1188,23697446,Casa Bugami Charming House,416530,Stefano & Giovanna,,Porto - Saragozza,44.49643,11.33502,Entire home/apt,160,3,131,2022-09-06,2.41,2,156,53,,Marconi
1189,23698412,Dimora delle Rose: Traditional italian house,177520484,Matteo,,Santo Stefano,44.482209999999995,11.34672,Entire home/apt,105,3,30,2021-07-07,0.55,1,0,0,,Colli
1190,23706512,Appartamento La casa dei gerani,177456962,Maurizio,,Porto - Saragozza,44.49017,11.32123,Entire home/apt,76,3,17,2022-05-29,0.31,3,60,2,,Costa Saragozza
1191,23721210,Residenza Quarto,132691703,Gian,,San Donato - San Vitale,44.530809999999995,11.42322,Entire home/apt,70,1,4,2022-07-17,0.07,2,138,1,,
1192,23723975,BOLOGNA STUDIO - RENO,177811770,Silvio,,Porto - Saragozza,44.49873,11.3372,Entire home/apt,75,2,1,2018-05-13,0.02,2,2,0,,Marconi
1193,23724538,Mazzini Sunny Terrace.,177528946,Barbara,,Santo Stefano,44.48713,11.3644,Entire home/apt,87,3,82,2022-07-22,1.5,1,148,19,,Murri
1194,23724891,Double room with private bathroom,5998704,Valerio,,Savena,44.474909999999994,11.39675,Private room,70,2,20,2022-07-05,0.37,1,251,10,,Mazzini
1195,23725078,BOLOGNA STUDIO - APOSA,177811770,Silvio,,Porto - Saragozza,44.497890000000005,11.33805,Entire home/apt,90,3,4,2018-07-03,0.08,2,2,0,,Marconi
1196,23725169,portobello apartment int.4 strategic location,171574529,Via Del Porto,,Porto - Saragozza,44.50139,11.33876,Entire home/apt,160,2,11,2022-07-08,0.2,3,62,3,,Marconi
1197,23743566,COLORS FLAT/CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.48972,11.33592,Entire home/apt,85,2,109,2022-09-05,2.0,4,173,35,,Malpighi
1198,23763192,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50484,11.3415,Private room,148,1,4,2021-11-22,0.08,4,55,1,316983/2014,Marconi
1199,23775887,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50388,11.34027,Hotel room,93,2,50,2022-08-14,0.95,4,339,26,,Marconi
1200,23776432,B&B sleeping,178224265,Elena,,Porto - Saragozza,44.50295,11.34088,Private room,102,1,6,2021-06-27,0.11,4,57,0,,Marconi
1201,23776588,B & B Sleeping,178224265,Elena,,Porto - Saragozza,44.50335,11.34131,Hotel room,126,2,99,2022-07-31,1.86,4,333,38,,Marconi
1202,23786195,Flat / Monolocale Comfort Bologna Centro,115835789,Augusto,,Porto - Saragozza,44.49647,11.33729,Entire home/apt,100,1,31,2022-07-21,0.73,1,166,27,,Marconi
1203,23787731,House Bologna primo maggio,178466356,Gianmarco,,Navile,44.55093,11.35522,Entire home/apt,38,3,22,2019-09-29,0.43,1,0,0,,Corticella
1204,23800608,"""Come a Casa""",178604506,Mauro,,Savena,44.48115,11.38199,Entire home/apt,110,3,50,2022-07-29,0.95,1,43,12,,Mazzini
1205,23800925,Two Charming Double Bedrooms with Private Parking,3225200,Gabriele,,Santo Stefano,44.48835,11.33271,Entire home/apt,79,18,82,2020-10-21,1.57,3,13,0,451612,Colli
1206,23802277,"UGO BASSI APARTMENTS - Appartamento ""I Portici""",137475943,Crea,,Porto - Saragozza,44.49566,11.338519999999999,Entire home/apt,136,1,4,2022-03-25,0.09,13,195,1,,Marconi
1207,23803504,ANDREA LUXURY APARTMENTS Strada Maggiore Studio 1,108449933,Andrea,,Santo Stefano,44.49168,11.35392,Entire home/apt,90,1,8,2022-07-11,0.15,5,53,1,,Irnerio
1208,23825860,Al de' Gessi,1699617,Marcella,,Porto - Saragozza,44.496288,11.340983,Entire home/apt,70,3,2,2022-09-03,1.02,1,0,2,,Marconi
1209,23841067,Bologna Flats - Bellissimo app.to appena rinnovato,110754036,Vincenzo,,Porto - Saragozza,44.50008,11.33794,Entire home/apt,151,2,40,2022-07-31,0.75,2,153,7,,Marconi
1210,23856810,COSY-IN-BO,13658245,Cristina,,Porto - Saragozza,44.49686,11.33436,Entire home/apt,90,1,4,2018-04-29,0.07,1,0,0,,Marconi
1211,23870613,Elegant and Spacious apartment in Historic Center,30253747,Valeria,,Santo Stefano,44.49626,11.34811,Entire home/apt,96,2,93,2020-03-06,1.72,1,5,0,,Irnerio
1212,23892798,GetTheKey Eco Tower,179549855,Sandra,,Navile,44.51075,11.32981,Entire home/apt,176,3,13,2022-06-27,0.26,11,348,4,,Lame
1213,23916739,Clelia F. Vespucci,179770522,Gianpiero,,Navile,44.516740000000006,11.3257,Entire home/apt,60,2,21,2020-10-17,0.39,1,15,0,,Lame
1214,23919004,Mini Suite San Giorgio in Poggiale,179788545,Cristina,,Porto - Saragozza,44.49798,11.33992,Entire home/apt,80,2,0,,,1,0,0,,Marconi
1215,23951879,Casa Pepe,180099757,Valentina,,San Donato - San Vitale,44.49046,11.36684,Entire home/apt,80,1,43,2022-09-10,0.8,1,278,15,,S. Vitale
1216,23956632,"Symphony 12, dimora di charme su storica piazza",116226055,Paolo,,Santo Stefano,44.49395,11.35167,Entire home/apt,120,3,13,2022-08-16,0.28,1,318,7,,Irnerio
1217,23969393,Double room strategic position. Dm for discounts!,11743809,Antonello,,Santo Stefano,44.48145,11.36841,Private room,48,1,30,2022-07-25,0.55,1,345,11,,Murri
1218,23971261,San Felice Appartamento in centro  con terrazza,80880558,Andrea,,Porto - Saragozza,44.49754,11.33233,Entire home/apt,63,3,181,2022-09-04,3.38,1,102,58,237835,Marconi
1219,23984516,"Double br Flamingos: Bologna City, Station & Fair",180429510,Alberto,,Navile,44.51534,11.35099,Private room,44,3,149,2022-08-17,2.74,5,50,36,,Bolognina
1220,23984927,Maison Bononia - Intero Appartamento,25829505,Valentina,,Borgo Panigale - Reno,44.51003,11.30252,Entire home/apt,40,31,14,2022-03-04,0.28,2,0,1,,S. Viola
1221,24002067,Suite queen 1 MAMBO Stayinbologna 2 Stazione,101386351,Davide,,Porto - Saragozza,44.50127,11.33845,Entire home/apt,67,3,39,2022-08-06,1.38,6,248,16,,Marconi
1222,24029316,Maison Wonder Nonna—Central Penthouse With Terrace,6598866,Gioia,,San Donato - San Vitale,44.49299,11.35928,Entire home/apt,110,2,43,2020-02-29,0.8,1,0,0,,S. Vitale
1223,24040152,a 10 MINUTI dal CENTRO con PARCHEGGIO!,10565373,Michela Borghetto,,San Donato - San Vitale,44.5059,11.374130000000001,Entire home/apt,287,1,24,2022-08-09,0.44,16,133,5,,San Donato
1224,24076530,Appartamento Residence Castiglione WF AC,181056845,Carola,,Santo Stefano,44.48661,11.34896,Entire home/apt,101,3,119,2022-07-26,2.2,1,0,15,,Galvani
1225,24077436,Da Pietro - Delizioso loft Cirenaica,181093308,Pietro,,San Donato - San Vitale,44.49745,11.36261,Entire home/apt,54,2,36,2020-02-17,0.67,1,0,0,,S. Vitale
1226,24079507,Bologna Centro Stylish Apartment,52301088,Mattia,,Porto - Saragozza,44.49276,11.341380000000001,Entire home/apt,96,1,133,2020-11-05,2.46,1,0,0,,Malpighi
1227,24128748,Nice studio in the heart of Bologna,181769612,Francesco,,Porto - Saragozza,44.492406200000005,11.3403017,Entire home/apt,72,2,269,2022-09-12,5.25,1,312,86,,Malpighi
1228,24140296,RIFUGIO ADELAIDE BILOCALE  VICINO FIERA E CENTRO,16804283,Elisabetta,,San Donato - San Vitale,44.502720000000004,11.36989,Entire home/apt,50,2,10,2019-09-29,0.19,1,181,0,,San Donato
1229,24156174,My Home in Bologna - La Rossa,124879667,Edgarda,,Santo Stefano,44.49937,11.34602,Entire home/apt,74,1,362,2022-09-10,6.7,2,100,78,,Irnerio
1230,24164942,Cartoleria 24 - Ground floor,182126027,Andreina,,Santo Stefano,44.48897,11.34821,Entire home/apt,95,3,79,2022-09-05,1.5,1,211,39,,Galvani
1231,24179015,il fortino dei pinatti/   FIERA,182236682,Annalisa,,Navile,44.518409999999996,11.35634,Entire home/apt,181,1,4,2019-03-26,0.08,3,57,0,,Bolognina
1232,24245107,Ginkgo's - peacefull apartment in city center,169340457,Josef Michael,,Santo Stefano,44.49743,11.34799,Entire home/apt,78,2,98,2021-11-01,1.86,1,0,8,,Irnerio
1233,24255559,"Renovated, Scandinavian-Mediterranean apt",7907352,Ruth,,Porto - Saragozza,44.4912,11.3154,Entire home/apt,65,3,31,2022-07-25,0.58,1,24,12,,Costa Saragozza
1234,24276902,"CA'FRA POSTO AUTO,CENTRALE, POSIZIONE STRATEGICA",7776291,Francesca,,Porto - Saragozza,44.49459,11.31852,Entire home/apt,85,4,12,2022-08-16,1.86,1,84,12,,Costa Saragozza
1235,24278442,Beautiful attic with great view Via Pietralata,32246848,Nicole,,Porto - Saragozza,44.49665,11.3317,Entire home/apt,70,2,29,2021-11-07,0.54,1,0,1,,Malpighi
