,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
1582,26024898,Tres Jolie Santo Stefano,195591940,Paola,,Santo Stefano,44.48819,11.35211,Entire home/apt,71,1,1,2018-12-01,0.03,1,46,0,,Galvani
1583,26072266,Cozy  flat in the historic center of Bologna,145296613,Caterina E Gianfranco,,Porto - Saragozza,44.49183,11.336780000000001,Entire home/apt,74,2,60,2021-06-16,1.74,1,70,5,,Malpighi
1584,26073078,Suite Lame - a pochi passi da Piazza Maggiore.,195954404,Giovanni,,Porto - Saragozza,44.49667,11.33586,Entire home/apt,400,2,170,2019-09-24,4.43,1,142,0,037006-CV-00247,Marconi
1585,26077351,Casa Orfeo,3232850,Loretta,,Savena,44.47827,11.38508,Private room,26,6,12,2018-11-30,0.31,1,0,0,,Mazzini
1586,26122568,Stanza singola per sole Donne in appartamento,69380169,Isabella,,Santo Stefano,44.48182,11.37235,Private room,30,90,0,,,1,358,0,,Murri
1587,26122679,"CasaDolceCasa, relax in centro storico",196356913,Federico,,Porto - Saragozza,44.49822,11.33571,Entire home/apt,68,2,5,2018-10-01,0.13,1,1,0,,Marconi
1588,26122686,Guerrazzi Luxury Aparment,196356971,Marty,,Santo Stefano,44.49127,11.35187,Entire home/apt,87,2,4,2018-07-17,0.2,1,0,0,,Galvani
1589,26152275,Corte Paradiso | 2Apartments & Courtyard  2020,196563400,Stefania,,Porto - Saragozza,44.49729,11.33239,Entire home/apt,154,2,11,2020-07-05,0.56,3,290,4,PGN 66462/2016,Marconi
1590,26164531,Cute double near the Gardens in the city center,196648265,Pier Silverio,,Santo Stefano,44.4867,11.35008,Private room,34,1,245,2021-08-05,6.44,1,1,60,,Galvani
1591,26207935,Luxury apartment in the heart of the old town,196977332,Paolo,,Porto - Saragozza,44.49899,11.34179,Entire home/apt,120,3,3,2019-05-27,0.09,1,231,0,,Marconi
1592,26237422,"Elegant Luxury flat above ""The Finestrella""",139053498,Barbara,,Santo Stefano,44.49873,11.34478,Entire home/apt,69,2,27,2019-10-10,0.77,1,0,0,,Irnerio
1593,26307340,Monolocale a Bologna Porta San Felice,146483399,Ivana,,Porto - Saragozza,44.50032,11.32395,Entire home/apt,45,3,5,2018-11-19,0.15,1,47,0,,Saffi
1594,26345274,Casa Bella San Felice,152945951,28,,Porto - Saragozza,44.496520000000004,11.33245,Entire home/apt,66,2,15,2019-08-16,0.42,11,1,4,,Malpighi
1595,26351533,BORGO SARTONI APARTMENTS,194979924,Olga,,Navile,44.548120000000004,11.35277,Entire home/apt,84,1,42,2019-07-20,1.2,2,49,6,,Corticella
1596,26351834,Casa San Vitale,89067449,Marco,,Santo Stefano,44.49519,11.35673,Entire home/apt,101,2,57,2019-10-26,1.51,15,0,0,,Irnerio
1597,26353646,Am liv`(mi alzo),82530025,Antonella E Diego,,Navile,44.51651,11.35047,Entire home/apt,52,2,11,2019-09-21,0.31,1,303,1,,Bolognina
1598,26362963,Casa nelle Mura,100164049,Marco,,Santo Stefano,44.48745,11.34077,Entire home/apt,56,2,52,2019-09-10,2.16,1,112,0,,Galvani
1599,26375480,Room Sweet Room,83815938,Andi,,Borgo Panigale - Reno,44.49324,11.303510000000001,Private room,100,1,1,2018-09-12,0.03,3,0,0,,Barca
1600,26392756,Bologna 2 Torri Tactical Studio,198463580,Laura,,Santo Stefano,44.49239,11.35145,Entire home/apt,38,3,124,2020-01-20,3.31,1,4,19,,Irnerio
1601,26435790,Gramsci - good location,5510279,Alessandro,,Porto - Saragozza,44.50314,11.33975,Entire home/apt,800,1,34,2018-10-13,0.91,21,0,0,264932,Marconi
1602,26444765,Bella Camera Singola Matrimoniale vicino al centro,24149355,Giuseppe,,Porto - Saragozza,44.50316,11.31396,Private room,25,3,0,,,1,89,0,,Saffi
1603,26479026,DorminBo,199136578,Patrizia,,Borgo Panigale - Reno,44.50979,11.30057,Entire home/apt,35,1,8,2018-10-03,0.21,1,0,0,,S. Viola
1604,26484576,Fresh Room~S. Luca Area,188501962,Ale&Salem,,Porto - Saragozza,44.49666,11.31545,Private room,35,1,65,2018-09-09,1.76,2,57,2,,Costa Saragozza
1605,26517523,Amazing flat under the  Asinelli Towers.,56600530,Micol,,Santo Stefano,44.49393,11.34809,Entire home/apt,89,3,0,,,1,359,0,,Irnerio
1606,26543414,"Lovely room in the hills, close to the centre",199613176,Alessandro,,Santo Stefano,44.48496,11.33557,Private room,45,2,1,2018-09-27,0.03,1,0,0,,Colli
1607,26547178,"CASE BIANCHE, Design apartment heart of the city",97298944,Silvia,,Porto - Saragozza,44.4974,11.3367,Entire home/apt,112,7,0,,,12,180,0,,Marconi
1608,26549149,Posto letto in casa carina e nuova,14367101,Flavio,,San Donato - San Vitale,44.49995,11.36875,Shared room,17,3,17,2020-01-02,0.46,2,354,5,,San Donato
1609,26557344,Jazz Room 1,48746912,Andrea,,Santo Stefano,44.50273,11.3507,Private room,56,2,41,2020-02-02,1.43,2,83,3,,Irnerio
1610,26578529,Large room in the very city centre,199855839,Gianluca,,Porto - Saragozza,44.4896,11.3369,Private room,75,1,4,2018-07-19,0.11,1,88,0,,Malpighi
1611,26586558,Giardino Segreto: a charming place + garden,179305181,Pier + Anto,,Santo Stefano,44.48972,11.35603,Entire home/apt,96,1,33,2019-07-28,0.9,1,90,1,,Galvani
1612,26591114,Podere Spirito Santo a pochi minuti dal centro,199882274,Lorena,,Borgo Panigale - Reno,44.529540000000004,11.23908,Entire home/apt,28,2,9,2019-06-01,0.25,3,329,2,,Borgo Panigale
1613,26602129,alloggio  a Bologna,78658112,Bettina,,Porto - Saragozza,44.490990000000004,11.32033,Entire home/apt,110,3,1,2018-07-13,0.03,1,89,0,,Costa Saragozza
1614,26604828,MANSARDA 33 - CENTRO STORICO,197442510,Nada,,Santo Stefano,44.49825,11.343639999999999,Entire home/apt,47,2,198,2020-08-04,5.53,1,57,24,,Marconi
1615,26648449,"Casa S.Orsola, comoda a fiera e centro",189508561,Emanuele,,San Donato - San Vitale,44.49767,11.364419999999999,Entire home/apt,63,6,6,2020-09-05,0.16,2,0,1,,S. Vitale
1616,26649213,Residence CASA TEMPORANEA (Bologna) - Tipo B,129419077,Casa,,San Donato - San Vitale,44.507740000000005,11.361089999999999,Entire home/apt,70,2,4,2019-08-30,0.13,2,325,1,,San Donato
1617,26650390,MyRoom41 - camera quadrupla con bagno privato,200317332,Luca,,Santo Stefano,44.49203,11.35207,Private room,60,1,7,2019-06-02,0.21,1,349,0,,Irnerio
1618,26652915,Nosadella nuovo - Central attic,5510279,Alessandro,,Porto - Saragozza,44.49266,11.33585,Entire home/apt,800,1,15,2018-10-28,0.43,21,180,0,,Malpighi
1619,26682197,Bologna Central Apartments - Giudei 10,200592620,Edoardo,,Santo Stefano,44.494640000000004,11.34658,Entire home/apt,70,1,12,2019-08-29,0.42,10,231,0,,Irnerio
1620,26682615,Casa tua,50644133,Federico,,Savena,44.46546,11.371030000000001,Entire home/apt,60,1,7,2018-07-30,0.2,1,353,0,,S. Ruffillo
1621,26695870,"Double br ""Sakura""  Bologna City, Station & Fair",180429510,Alberto,,Navile,44.51457,11.3523,Private room,27,3,123,2019-10-30,3.4,4,142,16,,Bolognina
1622,26728571,Residence CASA TEMPORANEA (Bologna) - Tipo A,129419077,Casa,,San Donato - San Vitale,44.507740000000005,11.361089999999999,Entire home/apt,60,2,4,2018-10-29,0.12,2,327,1,,San Donato
1623,26733917,Apartment in the center of Bologna,200795428,Emilia,,Porto - Saragozza,44.495540000000005,11.33117,Entire home/apt,48,1,45,2019-06-07,1.23,1,0,0,,Malpighi
1624,26769157,Elegant apartment in a historic building,201286616,Alessandra,,Santo Stefano,44.4957,11.34382,Entire home/apt,87,2,66,2019-12-07,1.84,1,61,6,,Irnerio
1625,26833897,"Grumann B&B
Monolocale completo di cucina e bagno",35647196,Carolina,,Navile,44.51059,11.34706,Entire home/apt,59,1,192,2020-03-01,5.09,2,77,46,,Bolognina
1626,26878289,Elegante monolocale nel centro di bologna (p.1),185832518,Alessandro,,Santo Stefano,44.485620000000004,11.34411,Entire home/apt,38,1,158,2019-10-13,4.27,2,90,16,,Galvani
1627,26879400,Garden House Bologna - Torretta Spisni,41473247,Andrea,,Porto - Saragozza,44.49293,11.31842,Entire home/apt,50,2,33,2019-04-07,0.96,1,70,6,,Costa Saragozza
1628,26882204,Apartment on the roofs of Bologna / City Center,732573,Martina,,Porto - Saragozza,44.491240000000005,11.33668,Entire home/apt,150,1,2,2018-09-27,0.07,1,89,0,,Malpighi
1629,26949856,"A casa di Robby, camera e ottima colazione",54722708,Roberta,,Porto - Saragozza,44.497,11.314639999999999,Private room,40,2,19,2019-02-24,0.53,1,363,0,,Saffi
1630,26976169,La Casa a Colori di Bologna,69413198,Alice,,Navile,44.54116,11.358410000000001,Entire home/apt,70,1,0,,,2,179,0,,Corticella
1631,27007382,offresi  camera singola a Bologna,92126409,Francesca,,Santo Stefano,44.481590000000004,11.36633,Private room,25,2,13,2018-08-24,0.35,1,5,5,,Murri
1632,27016800,Olympia,203268571,Gianluca,,Santo Stefano,44.490120000000005,11.346039999999999,Entire home/apt,89,3,16,2019-09-28,0.52,1,0,0,,Galvani
1633,27049193,wonderful Italian prestigious house B,31444512,Nicola Filippo,,Santo Stefano,44.48825,11.34477,Hotel room,65,2,30,2018-11-13,0.86,2,316,1,,Galvani
1634,27051789,Moline Apartment: Bright and spacious,203541238,Paolo,,Santo Stefano,44.49937,11.34648,Entire home/apt,105,3,53,2019-10-30,1.42,1,0,0,,Irnerio
1635,27067775,Open House,8766106,Antonio,,Santo Stefano,44.501540000000006,11.35057,Private room,35,6,48,2018-11-10,1.32,1,0,0,,Irnerio
1636,27131259,Appartamento a Bologna - Casa Ma.Gi.Ca,72354802,Marcello,,Santo Stefano,44.4772,11.3611,Entire home/apt,35,2,3,2019-09-12,0.08,1,172,0,,Murri
1637,27132705,Battisti Luxury in the historical city centre,123633200,Anna,,Porto - Saragozza,44.49386,11.33844,Entire home/apt,115,2,14,2019-09-11,0.4,2,86,0,,Malpighi
1638,27152352,The fresher hug ......  L' abbraccio più fresco,53166209,Paola,,Porto - Saragozza,44.49283,11.304310000000001,Private room,25,3,13,2018-10-22,0.37,2,173,0,,Barca
1639,27156739,Stanza doppia/Double room in Bologna Center,97613984,Luana,,Porto - Saragozza,44.49439,11.33279,Private room,33,1,107,2019-06-04,2.96,1,0,0,,Malpighi
1640,27180783,"UGO BASSI APARTMENTS - Appartamento ""I Colli""",137475943,Crea,,Porto - Saragozza,44.49566,11.338519999999999,Entire home/apt,258,1,3,2019-09-10,0.08,9,303,0,,Marconi
1641,27188524,Casa Polese - Apartment in Bologna City Center,85818155,Roberto,,Porto - Saragozza,44.49838,11.340589999999999,Entire home/apt,95,1,1,2018-09-30,0.03,1,157,0,,Marconi
1642,27211680,Bolognamania Apartments - Smart,112546087,Bolognamania,,Porto - Saragozza,44.50392,11.3142,Entire home/apt,66,2,4,2019-09-08,0.15,3,18,1,,Saffi
1643,27219670,NEW! Nice Central Studio x2,132464778,Welcome To Bologna & Ferrara!,,Santo Stefano,44.49853,11.34788,Entire home/apt,61,2,28,2021-07-23,0.78,54,310,5,,Irnerio
1644,27222134,Casa Panigale Apartment x4!,132464778,Welcome To Bologna & Ferrara!,,Borgo Panigale - Reno,44.52146,11.29377,Entire home/apt,63,2,4,2019-04-02,0.12,54,290,0,,Borgo Panigale
1645,27225187,Residence Central Bo Studio apartment,205018151,Franco,,Porto - Saragozza,44.50482,11.33853,Entire home/apt,866,1,70,2019-07-20,1.91,16,0,0,,Saffi
1646,27225990,Residence Central Bo one bedroom apartment,205018151,Franco,,Porto - Saragozza,44.50482,11.33853,Entire home/apt,866,1,24,2019-12-31,0.69,16,0,0,,Saffi
1647,27228385,Downtown Loft,8325248,Massimo,,Porto - Saragozza,44.49777,11.3396,Entire home/apt,70,1,326,2021-07-08,8.8,3,233,94,,Marconi
1648,27288467,Modern and spacious house,34927432,Francesco Paolo,,Porto - Saragozza,44.49268,11.336219999999999,Entire home/apt,500,2,0,,,1,181,0,,Malpighi
1649,27303760,Appartamento Garisenda,52184256,Gianluca,,Santo Stefano,44.487120000000004,11.35021,Entire home/apt,69,1,47,2020-12-11,1.35,2,214,26,,Galvani
1650,27319778,"Ca’ di Ari a Bologna, zona fiera vicino al centro",97677073,Paolo,,Navile,44.511759999999995,11.35553,Entire home/apt,80,2,31,2019-10-12,0.88,1,283,2,,Bolognina
1651,27320884,Attico a Bologna/ Penthouse in Bologna,17196650,Alberto Giulio,,Santo Stefano,44.487190000000005,11.34254,Entire home/apt,300,4,4,2019-09-25,0.11,1,363,0,,Galvani
1652,27323254,Room TWO in Modern flat on the old hidden canal,149688929,Michela,,Santo Stefano,44.49877,11.34572,Private room,53,2,2,2018-09-14,0.06,2,18,0,,Irnerio
1653,27326910,Pepoli House - Lovely apartment with terrace,74137218,Luisa,,Porto - Saragozza,44.4922,11.32801,Entire home/apt,89,2,21,2019-09-30,0.61,1,0,0,,Costa Saragozza
1654,27349546,Cozy Oberdan || The Place Bo Apartments,160860336,The Place,,Santo Stefano,44.493590000000005,11.345999999999998,Entire home/apt,55,2,23,2018-09-26,0.63,14,0,1,protocollo n.186764 del 08/05/2018,Galvani
1655,27355180,AuroraGuestHouse (AU6) - alloggi s.orsola,37871554,Beniamino,,Santo Stefano,44.48713,11.36324,Entire home/apt,75,3,1,2018-08-01,0.03,7,181,0,,Murri
1656,27360601,Appartamento Balanzone,52184256,Gianluca,,Santo Stefano,44.485659999999996,11.349680000000001,Entire home/apt,77,1,50,2021-07-30,1.39,2,214,21,,Galvani
1657,27417349,Ampia camera a Bologna,49462744,Federica,,Santo Stefano,44.476659999999995,11.36829,Private room,25,1,60,2021-08-01,1.68,1,294,12,,Murri
1658,27418859,Lovely apartment to 7 minutes to Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.515879999999996,11.28242,Entire home/apt,50,1,26,2021-06-30,0.77,2,350,8,,Borgo Panigale
1659,27428636,FIERA HOUSE APPARTAMENTO DELIZIOSO,19239096,Barbara,,San Donato - San Vitale,44.50492,11.37257,Entire home/apt,67,2,52,2019-07-06,1.42,4,145,6,,San Donato
1660,27439567,HAPPY HOME BO CENTRO Self check in FREE PARKING,28285881,Roberta & Mario,,Santo Stefano,44.50358,11.348289999999999,Entire home/apt,66,1,111,2021-06-27,3.1,2,118,32,,Irnerio
1661,27445001,Charming Central Green House! x3,132464778,Welcome To Bologna & Ferrara!,,Santo Stefano,44.49797,11.34758,Entire home/apt,72,2,22,2020-02-22,0.68,54,0,2,,Irnerio
1662,27454168,Appartamento intero stazione-centro-Fiere,103544628,I Tre Moschettieri Bologna,,Porto - Saragozza,44.506240000000005,11.33969,Entire home/apt,160,1,1,2019-03-18,0.03,8,365,0,,Bolognina
1663,27474083,Borgo De Chiari _ Bologna,207054651,Claudia,,Santo Stefano,44.49094,11.34637,Entire home/apt,108,1,39,2020-02-18,1.12,1,226,0,,Galvani
1664,27502581,"Guasto Apartment, in the heart of Bologna",215185922,Sandra,,Santo Stefano,44.49577,11.34882,Entire home/apt,124,1,31,2021-08-13,0.88,8,104,11,,Irnerio
1665,27517377,Mari house (5 pax),101008776,Mari,,Porto - Saragozza,44.49955,11.3406,Entire home/apt,100,2,110,2021-08-18,3.13,2,39,20,,Marconi
1666,27524913,Appartamento 051 Styling,19497678,Claudio,,Santo Stefano,44.50093,11.34903,Entire home/apt,56,2,132,2021-08-07,3.62,1,152,36,,Irnerio
1667,27534831,Cozy apartment with panoramic terrace,9781806,Paola,,Borgo Panigale - Reno,44.50238,11.30241,Entire home/apt,59,2,31,2019-10-08,0.88,1,289,7,,S. Viola
1668,27601995,Luminosa mansarda con splendido terrazzino e vista sulle Torri,208273317,Cristiana,,Santo Stefano,44.4957,11.34454,Entire home/apt,122,2,106,2019-11-19,2.89,1,25,4,,Irnerio
1669,27621821,Elegant San Domenico || The Place Bo Apartments,160860336,The Place,,Santo Stefano,44.48975,11.34186,Entire home/apt,76,2,7,2019-04-28,0.21,14,0,0,,Galvani
1670,27624553,Comfortable Pizzardi39 || The Place Bo Apartments,160860336,The Place,,San Donato - San Vitale,44.49068,11.3696,Entire home/apt,62,2,4,2018-09-16,0.11,14,77,0,,S. Vitale
1671,27632697,Leo e Patty Appartamento A Bologna09,208522804,Leonardo,,Navile,44.51174,11.35646,Entire home/apt,80,3,20,2018-10-20,0.56,1,151,0,,Bolognina
1672,27677550,Luminosa mansarda in palazzo rinascimentale con affaccio su Piazza Maggiore,172612207,Giovanni,,Santo Stefano,44.49525,11.34417,Entire home/apt,81,2,84,2020-01-18,2.32,2,9,0,,Irnerio
1673,27690508,La casa della stazione Bologna,26016461,Tania,,Porto - Saragozza,44.50685,11.33221,Private room,36,1,50,2021-08-10,1.37,3,4,5,,Lame
1674,27693800,URBIK,209049238,Barbara,,Santo Stefano,44.49855,11.34794,Entire home/apt,65,4,16,2020-02-29,0.48,4,28,0,,Irnerio
1675,27694784,STANZA BOLOGNAAA,209056807,Yoja,,San Donato - San Vitale,44.49372,11.37728,Private room,25,1,40,2018-12-03,1.14,1,82,3,,S. Vitale
1676,27708812,Casa Munay un soffio d'oriente S.Orsola,2845503,Simone,,San Donato - San Vitale,44.492340000000006,11.36687,Hotel room,32,1,1,2019-04-13,0.03,4,0,0,,S. Vitale
1677,27710449,BOTANIC,209049238,Barbara,,Santo Stefano,44.498059999999995,11.34994,Entire home/apt,70,2,32,2021-07-22,0.91,4,0,7,,Irnerio
1678,27711859,"Lo studio sui tetti.
Appartamento ristrutturato con vista sui tetti e due Torri",209212147,Veronica,,Santo Stefano,44.49642,11.35179,Entire home/apt,120,1,64,2021-08-08,1.78,1,32,13,,Irnerio
1679,27736665,Stanza MOTO MORINI,75897669,Claudio,,Porto - Saragozza,44.50255,11.308580000000001,Private room,70,1,0,,,6,364,0,,Saffi
1680,27737093,Victorian Station Guest House,84204523,Giuseppe,,Porto - Saragozza,44.50415,11.34105,Entire home/apt,100,2,20,2019-07-21,0.57,3,3,0,,Marconi
1681,27739614,CLASSIC,209049238,Barbara,,Santo Stefano,44.49776,11.34619,Entire home/apt,70,29,20,2018-10-26,0.58,4,15,0,,Irnerio
1682,27777784,Da Matilde,209738064,Matilde,,Santo Stefano,44.50035,11.3478,Entire home/apt,99,2,87,2020-01-31,2.49,3,200,8,,Irnerio
1683,27807949,Bologna Home & Life,11617334,Candida,,Borgo Panigale - Reno,44.49427,11.29392,Entire home/apt,94,1,7,2019-06-29,0.23,2,0,0,,Barca
1684,27827944,"Leprosetti apartment, nel cuore del centro storico",210137899,Anna Lisa,,Santo Stefano,44.49287,11.35047,Entire home/apt,62,4,18,2019-11-27,0.5,1,8,0,,Irnerio
1685,27828505,Central LOFT: sleep under Il Portico (via Marconi),45442719,Veronica,,Porto - Saragozza,44.49749,11.3376,Entire home/apt,92,2,41,2019-10-24,1.19,3,229,0,,Marconi
1686,27853133,Tripla con bagno privato in centro storico,209738064,Matilde,,Santo Stefano,44.50043,11.348180000000001,Private room,60,1,46,2018-10-13,1.27,3,22,9,,Irnerio
1687,27853702,Camera matrimoniale con vista in centro storico,209738064,Matilde,,Santo Stefano,44.49926,11.3484,Private room,52,1,45,2019-05-21,1.25,3,30,20,,Irnerio
1688,27857044,Private Room Gallery Apart in Bologna,29154834,Fulvio,,Santo Stefano,44.49981,11.34886,Private room,169,1,6,2019-09-28,0.17,2,180,0,,Irnerio
1689,27869400,La tranquillità vicino al centro,137145783,Alessandra,,Porto - Saragozza,44.49562,11.32061,Entire home/apt,70,2,1,2019-10-14,0.04,1,180,0,,Costa Saragozza
1690,27874809,"TRILOCALE SILENZIOSO, COMODO E INDIPENDENTE",10565373,Michela Borghetto,,San Donato - San Vitale,44.50502,11.37323,Entire home/apt,136,1,8,2019-12-29,0.34,16,69,0,,San Donato
1691,27894713,Appartamento A Bologna,207715037,Barbara,,Porto - Saragozza,44.48995,11.31674,Private room,30,2,11,2019-09-23,0.32,1,256,2,,Costa Saragozza
1692,27900654,MONOLOCALE-Aereoporto./Ospedale maggiore/Centro,210761601,Fabio,,Borgo Panigale - Reno,44.5191,11.29294,Entire home/apt,60,3,1,2018-09-27,0.03,3,365,0,,Borgo Panigale
1693,27914694,Altabella Panoramic Tower,210867618,Giovanni,,Santo Stefano,44.49612,11.3448,Entire home/apt,115,2,21,2019-03-17,0.68,1,31,19,,Irnerio
1694,27920225,Studio with balcony,5510279,Alessandro,,Porto - Saragozza,44.49641,11.3287,Entire home/apt,40,1,9,2019-10-12,0.25,21,0,0,346451,Malpighi
1695,27920822,Casa Marconi 67 by Wonderful Italy,407073129,Wonderful Italy Team,,Porto - Saragozza,44.500648,11.339438000000001,Entire home/apt,153,2,59,2019-10-07,1.71,15,186,12,341991,Marconi
1696,27948632,Monolocale aereoporto/Ospedale maggiore_Centro,210761601,Fabio,,Borgo Panigale - Reno,44.51663,11.29285,Entire home/apt,60,1,0,,,3,365,0,,Borgo Panigale
1697,27950985,Casa isabella,76152359,Fabiola,,Porto - Saragozza,44.4944,11.31606,Entire home/apt,150,1,1,2019-03-05,0.03,3,181,0,,Costa Saragozza
1698,27950997,Cozy Double Br in gracious apt. Great Location!,165117611,Martina,,Porto - Saragozza,44.49497,11.32109,Private room,45,2,44,2019-09-25,1.22,1,0,0,,Costa Saragozza
1699,27958049,Appart Bologna tra AEROPORTO e Ospedale MAGGIORE,30264145,Angelo,,Borgo Panigale - Reno,44.51063,11.30253,Private room,23,1,6,2021-08-15,0.17,1,7,3,,S. Viola
1700,27960134,Luxe & Design - il Caminetto in via D’Azeglio,41078609,Davide,,Porto - Saragozza,44.48815,11.33953,Entire home/apt,75,2,76,2021-08-13,2.12,2,326,9,,Malpighi
1701,27977068,San Petronio Studio! Prime Location!BOOK NOW,132464778,Welcome To Bologna & Ferrara!,,Santo Stefano,44.49411,11.34485,Entire home/apt,75,2,28,2021-02-03,0.84,54,31,10,,Irnerio
1702,27979352,Bond B&B (15 min. walking from Cersaie),211318080,Giovanni & Liuba,,Navile,44.508959999999995,11.343639999999999,Entire home/apt,70,1,70,2019-09-29,1.94,1,269,0,,Bolognina
1703,28017663,Executive apartment Fair/Centre.,211617212,Judit E Walid,,Navile,44.51405,11.352739999999999,Entire home/apt,52,1,141,2019-12-06,3.91,1,0,5,,Bolognina
1704,28023199,Camera matrimoniale con bagno privato e uso cucina,24893082,Sara,,San Donato - San Vitale,44.49746,11.36183,Private room,40,4,9,2019-10-15,0.46,2,139,0,,S. Vitale
1705,28040098,Maison Lalla,1967798,Francesco,,Porto - Saragozza,44.494,11.33271,Entire home/apt,220,2,66,2021-06-28,1.93,2,272,6,,Malpighi
1706,28050667,Appartamento in pieno centro,207151072,Valeria,,Porto - Saragozza,44.49463,11.34109,Entire home/apt,46,3,7,2019-09-27,0.24,1,85,0,,Marconi
1707,28066793,a casa dell'Abby/Abby's place,18158710,Barbara,,Savena,44.45995,11.37224,Entire home/apt,60,2,11,2018-09-28,0.33,1,87,3,,S. Ruffillo
1708,28106763,Clavature Luxury Apartment- 100mq Piazza Maggiore,212313730,Veronica,,Santo Stefano,44.49413,11.343110000000001,Entire home/apt,150,2,44,2021-08-20,1.24,1,0,17,,Galvani
1709,28118608,San Donnino Apartment,212398093,Jolanda,,San Donato - San Vitale,44.50342,11.37069,Entire home/apt,480,3,1,2020-01-24,0.05,1,271,0,,San Donato
1710,28120701,MONOLOCALE BIGARI,26941415,Pierandrea,,Navile,44.50777,11.35003,Entire home/apt,100,1,0,,,7,337,0,,Bolognina
1711,28142033,Mela Home,9395444,Franco,,Porto - Saragozza,44.50014,11.34365,Entire home/apt,90,2,10,2019-09-23,0.28,1,0,0,,Marconi
1712,28145480,Un Sorriso da Bologna,212595001,Elisa,,Savena,44.47378,11.3839,Private room,40,1,3,2018-10-07,0.08,1,49,0,,Mazzini
1713,28147332,Suite Caroline,187290694,Laura,,Porto - Saragozza,44.49204,11.3392,Entire home/apt,120,2,1,2018-09-29,0.03,1,110,0,,Malpighi
1714,28154048,Un fienile ristrutturato a due passi da Bologna,2952984,Luca,,Navile,44.528,11.38006,Private room,292,1,0,,,1,365,0,,Corticella
1715,28170120,Four Rooms - camera matrimoniale con balcone,67334071,Ia,,San Donato - San Vitale,44.504940000000005,11.36486,Private room,64,1,1,2019-02-17,0.03,4,39,0,,San Donato
1716,28170657,Four Rooms - camera doppia,67334071,Ia,,San Donato - San Vitale,44.50342,11.36621,Private room,59,1,5,2019-11-09,0.16,4,39,0,,San Donato
1717,28170873,Four Rooms - camera singola con balcone,67334071,Ia,,San Donato - San Vitale,44.504129999999996,11.36698,Private room,39,1,4,2019-07-07,0.17,4,39,0,,San Donato
1718,28171064,Four Rooms - camera matrimoniale economy,67334071,Ia,,San Donato - San Vitale,44.50571,11.36559,Private room,49,1,5,2020-06-27,0.16,4,39,0,,San Donato
1719,28193014,Casa Rosa Virginia,212830841,Sandra,,Porto - Saragozza,44.490109999999994,11.32821,Private room,34,2,19,2020-02-18,0.54,2,0,0,,Costa Saragozza
1720,28195874,Appartamento Marco's Suite,177456962,Maurizio,,Porto - Saragozza,44.49017,11.32123,Entire home/apt,70,2,6,2019-01-13,0.18,3,0,0,,Costa Saragozza
1721,28197002,Monolocale suggestivo curato centrale e silenzioso,21480118,Daniela,,Santo Stefano,44.48758,11.33141,Entire home/apt,67,1,0,,,18,364,0,,Colli
1722,28213082,R&B Le Camere di Porta San Felice,203604596,Barbara,,Porto - Saragozza,44.49793,11.32728,Private room,59,1,23,2019-10-11,0.64,1,335,0,,Saffi
1723,28235375,PORTOBELLO APT. Int.6 - CENTRAL-WIFI-PRIVATE PATIO,171574529,Via Del Porto,,Porto - Saragozza,44.50139,11.33876,Entire home/apt,300,2,5,2019-06-04,0.17,3,0,0,,Marconi
1724,28264493,RICOMINCIAMO A VIAGGIARE- NEL CUORE DI BOLOGNA,213473926,Elisa,,Porto - Saragozza,44.49988,11.33479,Entire home/apt,100,3,11,2019-09-06,0.33,1,301,1,,Marconi
1725,28275031,"Casa Bologna. Confortevole,accogliente,bella.",213521291,Lorena,,Santo Stefano,44.49465,11.3526,Entire home/apt,40,2,42,2019-12-02,1.31,1,263,0,,Irnerio
1726,28289994,small and sharming attic in the old town,92438669,Alessandro,,Porto - Saragozza,44.49646,11.34028,Entire home/apt,45,3,8,2020-08-22,0.26,1,356,4,,Marconi
1727,28299466,Residence Central Bo Studio Apartment,205018151,Franco,,Porto - Saragozza,44.50444,11.3384,Entire home/apt,872,1,261,2019-11-17,7.37,16,0,0,,Saffi
1728,28303224,Pianoterra Apt. 4... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.50313,11.3157,Entire home/apt,70,2,0,,,4,363,0,,Saffi
1729,28310490,Casa Marco Polo,192556378,Alessandro,,Navile,44.51594,11.32738,Entire home/apt,70,1,17,2020-03-09,0.48,1,231,0,,Lame
1730,28328002,Apartment Tippa,124709286,Isabella,,Porto - Saragozza,44.49962,11.34368,Entire home/apt,78,6,20,2019-06-08,0.59,2,89,1,,Marconi
1731,28335780,ANDREA LUXURY APARTMENTS  Strada Maggiore Studio 2,108449933,Andrea,,Santo Stefano,44.49145,11.3547,Entire home/apt,83,1,8,2018-10-11,2.53,6,49,1,,Irnerio
1732,28356418,Appartamento in Fiera,8630703,Stefania,,San Donato - San Vitale,44.50854,11.35931,Entire home/apt,300,3,1,2019-03-18,0.03,2,0,0,,San Donato
1733,28366019,Cirenaica Apartments,214161802,Alfredo,,San Donato - San Vitale,44.497009999999996,11.36235,Entire home/apt,51,2,15,2021-06-29,0.47,1,75,6,,S. Vitale
