id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,march,2019
20880261,Flamingo apartment in Bologna city center,149944387,Federica,,Porto - Saragozza,4.450.166,1.134.394,Entire home/apt,90,2,44,13/02/19,2.49,5,307,march,2019
20894121,Nice and refined room near Bologna Fair,13721741,Francesco,,San Donato - San Vitale,4.450.851,1.136.021,Private room,30,2,31,28/02/19,1.74,1,164,march,2019
20894909,Manzoni room eleganza e modernità in centro,149944387,Federica,,Porto - Saragozza,4.449.954,1.134.105,Private room,65,2,26,11/02/19,1.47,5,323,march,2019
20895630,Appartamento Fico Bologna Fiera,150107135,Francesco,,Navile,4.452.015,1.135.447,Entire home/apt,300,2,9,07/12/18,0.56,1,218,march,2019
20895947,L'elegante rifugio in città,150112153,Conoscenti Guest House,,Porto - Saragozza,4.449.313,1.133.246,Entire home/apt,66,2,105,02/03/19,5.86,1,76,march,2019
20899300,HOME of VIA SERRA near Center and Train Station,723926,Paolo,,Navile,4.450.858,1.134.583,Entire home/apt,75,3,19,02/01/19,1.09,1,3,march,2019
20900016,Arcimboldo Room eleganza e modernità in centro,149944387,Federica,,Porto - Saragozza,4.450.005,1.134.173,Private room,63,2,33,30/12/18,1.86,5,314,march,2019
20909940,Roof Attico Loft  Central and best city view,664623,Mikkel,,Santo Stefano,4.449.849,1.134.727,Entire home/apt,100,2,26,01/01/19,1.47,1,166,march,2019
20910505,Casa Fatima,149878656,Hasna,,San Donato - San Vitale,4.449.284,1.137.542,Private room,35,1,4,01/01/19,0.34,3,343,march,2019
20911030,★ Spacious & Clean Apt Under the Towers ★,45136743,Andrea,,Santo Stefano,444.958,113.479,Entire home/apt,75,2,6,11/11/18,0.34,33,265,march,2019
20912420,Newly Renovated Apartment in Bologna's ❤,45136743,Andrea,,Santo Stefano,4.449.902,1.134.549,Entire home/apt,75,2,3,13/10/18,0.23,33,280,march,2019
20912459,Smart Apartment Near University Area,45136743,Andrea,,San Donato - San Vitale,4.450.034,1.135.917,Entire home/apt,69,2,0,,,33,316,march,2019
20916013,Umarell House 2,143930320,Fabio,,Porto - Saragozza,4.450.417,113.356,Private room,49,1,5,15/09/18,0.29,3,311,march,2019
20916403,Umarell House 3,143930320,Fabio,,Porto - Saragozza,445.023,1.133.781,Private room,39,1,8,22/12/18,0.45,3,296,march,2019
20925455,La Casa di Giò Appartamento Riccardo,150418462,Giovanni,,Santo Stefano,4.450.058,113.451,Entire home/apt,90,3,0,,,2,50,march,2019
20926158,La Casa di Giò - Appartamento Martina,150418462,Giovanni,,Santo Stefano,4.450.029,1.134.667,Entire home/apt,90,2,3,10/11/18,0.38,2,62,march,2019
20932421,"Stanza matrimoniale ""King Bed""  centro a Bologna",661336,Francesco Maria,,Porto - Saragozza,4.448.867,113.374,Private room,35,1,229,08/03/19,13.04,2,287,march,2019
20932767,Under the 2 towers!,5510279,Alessandro,,Santo Stefano,4.449.382,1.134.911,Entire home/apt,70,2,19,02/01/19,1.12,31,167,march,2019
20940518,Casa Bertiera Bologna Centro,150558951,Maria,,Santo Stefano,4.449.879,1.134.509,Entire home/apt,57,2,70,06/03/19,4.16,1,120,march,2019
20940791,60's Forever! Casa Magda! Parking!,132464778,Welcome To Bologna!,,Santo Stefano,445.008,1.135.104,Entire home/apt,105,2,45,26/02/19,2.65,39,156,march,2019
20941374,Master Bedroom in bright Penthouse with terrace,28225886,Grazia,,Santo Stefano,4.450.388,1.134.561,Private room,54,2,6,11/11/18,0.51,3,119,march,2019
20951881,Blue room,40468377,Monica,,Santo Stefano,4.449.601,1.134.847,Private room,99,1,11,10/11/18,0.63,2,357,march,2019
20953657,M&M House,137133793,Mariangela,,San Donato - San Vitale,4.450.464,1.136.565,Private room,35,1,35,09/02/19,2.96,1,0,march,2019
20955020,Turrita Home exhibition,42963739,Luigina,,San Donato - San Vitale,4.450.306,1.136.808,Entire home/apt,110,1,12,07/09/18,0.68,6,282,march,2019
20956262,LA CASA DI OLIMPIA ALLA FIERA,141514181,Giorgia E Nicola,,San Donato - San Vitale,4.450.483,1.136.544,Entire home/apt,60,3,3,03/09/18,0.17,1,73,march,2019
20965328,Delizioso monolocale nel centro storico di Bologna,48786559,Lorenzo,,Porto - Saragozza,4.449.181,1.133.683,Entire home/apt,100,2,32,01/01/19,1.83,1,80,march,2019
20970442,Corte,150873651,Pietro,,Santo Stefano,444.911,1.135.113,Entire home/apt,200,2,2,26/09/18,0.17,1,175,march,2019
20974525,Stanza matrimoniale in appartamento con giardino,150102962,Lalla,,Santo Stefano,4.448.715,1.134.899,Private room,50,1,26,17/02/19,1.45,1,319,march,2019
20986380,Posto Letto in Salotto in Casa Universitaria,117332759,Francesco,,Navile,445.107,1.135.224,Shared room,12,1,82,01/01/19,4.59,1,0,march,2019
20989974,Botanical Studio in Bologna's center,16516907,Eugenia & Anna,,Santo Stefano,4.448.759,1.134.937,Entire home/apt,55,3,64,24/02/19,3.83,2,302,march,2019
20992861,A un passo dal centro in tutta comodità/FICO,145845920,Massimiliano,,San Donato - San Vitale,4.451.747,1.142.344,Entire home/apt,78,1,12,20/05/18,0.68,1,0,march,2019
20993207,Private room in Bologna center,74934560,Salvatore Giuseppe,,San Donato - San Vitale,4.450.319,1.136.067,Private room,40,4,0,,,1,357,march,2019
21004219,New and stilish apartment in the heart of Bologna,115451346,Augusto,,Santo Stefano,4.448.481,1.135.304,Entire home/apt,58,2,41,04/02/19,2.33,1,329,march,2019
21017678,CARLINO HOUSE,151351970,Andrea,,San Donato - San Vitale,4.449.618,114.129,Entire home/apt,72,2,1,05/02/19,0.94,1,77,march,2019
21018728,Maison della Fiera,56377151,Vincenzo,,Navile,4.451.269,1.135.403,Entire home/apt,150,1,3,08/09/18,0.17,1,36,march,2019
21019090,MAS-352,150906570,Fabrizio,,San Donato - San Vitale,4.449.346,1.137.779,Entire home/apt,70,2,24,03/01/19,1.36,1,344,march,2019
21020953,Bibiena Lodge moderno appartamento in centro,151380783,Giuseppina,,Santo Stefano,444.965,1.135.283,Entire home/apt,59,3,19,22/02/19,1.64,1,163,march,2019
21022499,THE ROAD TO A FRIENDS HOUSE IS NEVER FAR,151395428,Carlo,,Santo Stefano,4.448.307,1.137.261,Entire home/apt,90,2,13,03/03/19,0.82,1,162,march,2019
21025658,Luxury Relais Porta D'Azeglio,151425560,Raffaella,,Santo Stefano,444.858,113.429,Entire home/apt,150,2,54,03/03/19,3.09,2,85,march,2019
21038242,Luminosa e silenziosa camera singola,20504792,Federica,,San Donato - San Vitale,4.449.286,113.801,Private room,42,1,7,26/10/18,0.42,1,41,march,2019
21039780,Cri's home,151546082,Cristian,,Porto - Saragozza,444.916,1.130.477,Entire home/apt,45,1,9,08/11/18,0.55,1,251,march,2019
21042505,Stanza condivisa sotto le torri,151569714,Airbnb Torri,,Santo Stefano,4.449.529,1.134.774,Shared room,30,1,0,,,5,29,march,2019
21042928,Stanza condivisa sotto le torri,151569714,Airbnb Torri,,Santo Stefano,4.449.524,1.134.602,Shared room,30,1,2,31/03/18,0.11,5,87,march,2019
21042983,Stanza privata sotto le torri,151569714,Airbnb Torri,,Santo Stefano,4.449.462,1.134.754,Private room,60,1,1,28/09/17,0.06,5,89,march,2019
21060226,La Castiglioncina,133574506,La Carlina,,Santo Stefano,4.448.609,1.134.866,Entire home/apt,65,2,8,01/01/19,0.52,2,123,march,2019
21063286,Camera d'or,151768642,William,,Porto - Saragozza,4.449.977,1.132.088,Private room,27,1,35,25/01/19,2.00,1,73,march,2019
21063770,BILOCALE IN PIENO CENTRO,9578761,Anna,,Porto - Saragozza,4.449.419,1.133.854,Entire home/apt,100,2,3,26/09/18,0.18,1,4,march,2019
21065666,Via Franceschini,2570570,Rita,,Navile,4.451.036,1.134.953,Entire home/apt,75,2,5,27/09/18,0.33,1,169,march,2019
21074684,Comfortable double room close to central station,66597560,Fra,,Santo Stefano,4.450.308,1.135.063,Private room,22,2,25,20/08/18,1.43,2,0,march,2019
21078641,A casa di Laura,22482118,Leda,,Santo Stefano,4.449.659,1.134.687,Entire home/apt,120,3,30,28/02/19,1.99,1,171,march,2019
21092547,Santa Caterina Apartment,151073182,Giulia,,Porto - Saragozza,4.449.074,1.133.386,Entire home/apt,49,2,66,13/02/19,3.80,1,83,march,2019
21093738,Loft mansardato centro storico,151878205,Patrizia,,Porto - Saragozza,4.449.725,1.133.971,Entire home/apt,150,1,54,24/02/19,3.18,1,220,march,2019
21104709,Beautiful suite in the heart of Bologna,133064942,Canguro Properties,,Santo Stefano,4.448.757,1.134.545,Entire home/apt,112,1,2,03/06/18,0.16,13,343,march,2019
21105284,Beautifully decorated flat in the heart of Bologna,133064942,Canguro Properties,,Santo Stefano,4.448.687,113.453,Entire home/apt,126,3,0,,,13,0,march,2019
21118684,Appartamento San Felice centro storico WF AC,151067876,Giacomo,,Porto - Saragozza,4.449.952,1.132.929,Entire home/apt,49,2,73,17/02/19,4.29,1,117,march,2019
21124601,Cozy room with private bathroom,91677221,Chiara,,Porto - Saragozza,4.450.391,1.132.509,Private room,40,1,59,10/02/19,3.42,2,146,march,2019
21133270,"CA'BIANCA ""CIELO""",147464408,Maria Gabriella,,San Donato - San Vitale,445.246,1.138.082,Entire home/apt,70,1,3,28/03/18,0.21,2,1,march,2019
21144911,MAISON BI-Saragozza-Breakfast in Bed,25887508,Daniela,,Porto - Saragozza,4.449.172,1.132.021,Private room,250,2,1,13/03/18,0.08,3,315,march,2019
21145950,Stazione 5,152568326,Federica,,Navile,4.450.662,1.134.396,Entire home/apt,65,1,0,,,2,246,march,2019
21147576,Cute single room in Bologna City Center,152582585,Federico,,Porto - Saragozza,4.449.814,113.401,Private room,20,1,140,08/03/19,8.14,1,10,march,2019
21148369,Appartamento dello Zaffiro,22638755,Sofia,,Porto - Saragozza,444.943,1.134.249,Entire home/apt,100,2,18,09/12/18,1.11,3,124,march,2019
21149185,Camera singola in centro a Bologna,138391785,Francesca,,Porto - Saragozza,4.449.882,1.134.142,Entire home/apt,20,1,3,21/04/18,0.17,1,25,march,2019
21161360,Elegant and Confortable flat in Bologna,152722339,Adriana,,Savena,4.445.875,1.136.983,Entire home/apt,80,5,4,18/02/19,0.24,1,85,march,2019
21170519,Casa Rodio,138174573,Francesco,,Borgo Panigale - Reno,4.450.679,1.129.665,Private room,30,2,1,19/03/18,0.08,2,360,march,2019
21172359,Cozy Guest Room close to downtown,152474051,Giovanni,,Santo Stefano,4.447.654,1.133.581,Entire home/apt,60,2,63,18/02/19,3.89,1,315,march,2019
21174198,Fantastic Central room in Bologna,10205587,Luca,,Porto - Saragozza,4.449.839,1.133.732,Private room,55,1,17,17/02/19,1.04,1,315,march,2019
21181453,Casa Bella Marconi - City Centre,152945951,28,,Porto - Saragozza,4.450.065,113.401,Entire home/apt,50,2,6,25/02/19,1.13,24,343,march,2019
21181454,Casa Bella Old City,152945951,28,,Porto - Saragozza,4.449.489,1.133.749,Entire home/apt,45,1,9,21/10/18,0.86,24,330,march,2019
21181455,Casa Bella Fair - 140 mq.,152945951,28,,Navile,4.450.759,1.135.444,Entire home/apt,85,2,13,24/02/19,0.81,24,314,march,2019
21181456,Casa Bella Art,152945951,28,,Porto - Saragozza,4.449.714,1.133.932,Entire home/apt,45,1,10,28/01/19,0.61,24,153,march,2019
21181457,Casa Bella - The better studio flat in Bologna,152945951,28,,San Donato - San Vitale,4.449.342,1.135.775,Entire home/apt,55,1,1,18/02/19,1,24,341,march,2019
21181458,Casa Bella Pratello 130 mq. 2 bathroom,152945951,28,,Porto - Saragozza,4.449.647,1.133.121,Entire home/apt,115,2,3,10/02/19,0.17,24,348,march,2019
21181706,Alessandra Home,152947264,Rende Brothers Srls,,Porto - Saragozza,4.449.002,1.133.679,Entire home/apt,65,2,0,,,1,332,march,2019
21186256,M&E blue house,152962326,Rocco Massimo,,San Donato - San Vitale,4.449.738,1.136.569,Entire home/apt,70,1,6,01/01/19,0.39,2,281,march,2019
21193811,Appartamento ammobiliato,153063311,Barbara,,Porto - Saragozza,444.911,1.132.365,Entire home/apt,40,2,51,24/02/19,3.00,2,22,march,2019
21197127,Monolocale Suite Santa Liberata,9511843,Milena,,Santo Stefano,4.446.454,1.134.623,Entire home/apt,55,2,16,25/09/18,1.05,1,84,march,2019
21203508,Camera AURORA 8 (di fronte ingresso s.orsola),37871554,Beniamino,,Santo Stefano,444.872,1.136.173,Private room,50,3,0,,,5,358,march,2019
21210817,La Petroniana,131010750,Francesca,,Santo Stefano,4.448.715,113.427,Entire home/apt,65,2,14,21/10/18,0.85,1,107,march,2019
21212113,Casa Ammobiliata,153063311,Barbara,,Porto - Saragozza,4.449.211,1.132.265,Entire home/apt,40,2,35,08/11/18,2.29,2,0,march,2019
21213490,Sala divani con terazzino,127848087,Bruna,,Savena,4.447.616,1.138.923,Private room,25,2,15,06/02/19,0.91,3,78,march,2019
21214025,Historical and Luxury Apartment,151425560,Raffaella,,Santo Stefano,444.861,1.134.312,Entire home/apt,65,2,7,18/02/19,0.59,2,155,march,2019
21221698,Casa Galvani,153344120,Simone,,Santo Stefano,4.448.663,1.134.755,Entire home/apt,85,2,8,25/05/18,0.48,2,0,march,2019
21231177,Mago Zurli' - New Apartment Full Comfort with Box,85375212,Roberto,,Navile,4.453.382,11.348,Entire home/apt,55,1,1,15/03/18,0.08,3,209,march,2019
21232991,Mago Zurli' - New Apartment Full Comfort with Box,85375212,Roberto,,Navile,4.453.281,1.134.893,Entire home/apt,55,1,0,,,3,0,march,2019
21235597,Casa luminosa di Benni con parcheggio,95986200,Benedetta,,Borgo Panigale - Reno,4.450.118,1.129.588,Entire home/apt,56,2,62,26/02/19,3.67,3,146,march,2019
21251724,TELLERA - Casa di Ricky,26472911,Ricky,,Borgo Panigale - Reno,4.449.847,1.129.414,Entire home/apt,49,2,15,22/02/19,1.16,3,207,march,2019
21257092,Cozy attic with a view,14687432,Filippo,,San Donato - San Vitale,4.449.292,113.651,Entire home/apt,60,1,35,03/03/19,2.18,1,306,march,2019
21275647,MIcRO Villa a design space by MIROarchitetti,10617440,Giacomo,,Porto - Saragozza,4.449.116,1.133.399,Entire home/apt,53,3,75,04/03/19,4.81,2,154,march,2019
21279356,Garisenda lodge storia ed eleganza in centro,153945634,Fiorbellina,,Santo Stefano,4.449.295,1.134.718,Entire home/apt,96,2,25,10/02/19,1.47,1,334,march,2019
21293592,MANSARDA CON TERRAZZO IN CENTRO,12331838,Chiara,,Porto - Saragozza,4.450.233,1.133.296,Entire home/apt,60,2,10,03/07/18,0.60,1,36,march,2019
21296628,Love Suite w/ Sauna and Jacuzzi,25102598,Daniele,,Navile,4.450.662,1.133.937,Private room,73,1,98,22/02/19,6.01,6,63,march,2019
21310002,Camera Etnica Fiera,2299970,Nikla,,San Donato - San Vitale,4.451.971,1.139.882,Private room,40,1,0,,,2,67,march,2019
21350410,Stanza matrimoniale vicino Fiera,61545426,Francesca,,Navile,445.182,1.135.612,Private room,25,1,22,15/12/18,1.43,1,348,march,2019
21366897,"""Casa Adriana""  into the city center with garage",154712406,Pia E Marco,,Porto - Saragozza,4.450.311,1.133.674,Entire home/apt,100,3,41,23/02/19,2.52,1,76,march,2019
21374769,Appartamento Casabianca,154795523,Andrea,,Porto - Saragozza,4.450.167,1.132.131,Entire home/apt,49,2,45,11/02/19,2.71,1,147,march,2019
21378171,321Yoga Home,83390991,Daniele,,Santo Stefano,4.449.442,1.134.563,Private room,23,8,13,20/10/18,1.38,1,0,march,2019
21387558,Centrotrecento- silent oasis in city center.,80005310,Michele,,Santo Stefano,4.449.735,1.135.008,Entire home/apt,45,2,25,27/02/19,2.12,17,167,march,2019
21388877,Falegnami- city center with parking,5510279,Alessandro,,Porto - Saragozza,4.450.022,1.134.397,Entire home/apt,200,2,1,29/08/18,0.16,31,94,march,2019
21393776,Bologna Dream Double Rooms,147749329,Guido,,Savena,4.448.344,1.137.744,Entire home/apt,50,1,2,20/09/18,0.23,3,0,march,2019
21395108,Bologna Dream Single Rooms,147749329,Guido,,Savena,444.829,1.137.738,Private room,43,1,3,12/09/18,0.18,3,0,march,2019
21409315,INDIPENDENZA36 best located cozy&wellfurnished,150539255,Marco,,Santo Stefano,444.992,1.134.447,Entire home/apt,85,2,48,25/02/19,2.91,1,37,march,2019
21416090,Appartamento con ingresso indipendente,42651899,Flore,,Santo Stefano,4.448.643,1.136.363,Entire home/apt,150,2,1,18/03/18,0.08,3,309,march,2019
21420196,Mirasole,154787554,Monica,,Santo Stefano,4.448.823,1.134.229,Entire home/apt,60,2,38,30/01/19,2.29,1,67,march,2019
21420236,Charming Bologna Fair District Apartment!,132464778,Welcome To Bologna!,,Navile,4.451.112,1.135.621,Entire home/apt,35,2,12,05/01/19,0.74,39,292,march,2019
21435900,Domus Lorenza con vista panoramica e parcheggio,124256661,Lorenza,,Borgo Panigale - Reno,4.451.141,11.29,Entire home/apt,180,1,3,28/04/18,0.26,1,65,march,2019
21443552,Stanza privata con vista torri,151569714,Airbnb Torri,,Santo Stefano,4.449.602,113.476,Private room,90,1,2,19/03/18,0.13,5,36,march,2019
21445961,Stanza singola o doppia per,24358322,Ornella,,San Donato - San Vitale,4.448.941,1.136.953,Private room,30,1,8,10/11/18,0.49,4,359,march,2019
21453987,Camera matrimoniale,42651899,Flore,,Santo Stefano,4.448.679,1.136.528,Private room,32,1,67,28/02/19,4.07,3,348,march,2019
21454936,La casa della Viaggiatrice - Taldeg,127006332,Taldeg,,Santo Stefano,4.450.506,1.134.838,Entire home/apt,74,1,10,18/10/18,0.61,5,158,march,2019
21455430,Villetta down hills,7664360,Veronica,,Santo Stefano,4.447.615,113.434,Entire home/apt,300,2,0,,,1,177,march,2019
21468385,Medieval apartment in the heart of the city center,706360,Maria Giulia,,Santo Stefano,4.449.327,113.518,Private room,33,1,71,03/03/19,4.31,1,173,march,2019
21479080,Aurora guest house mazzini 1 - S.orsola,37871554,Beniamino,,Santo Stefano,4.448.855,1.136.234,Entire home/apt,150,1,0,,,5,37,march,2019
21480265,Spacious 2bdr in Bologna Old Town 3699,5056483,Bettina,,Porto - Saragozza,4.449.316,1.133.289,Entire home/apt,173,3,0,,,64,303,march,2019
21482094,"CASA  ""de' Poeti """,28973810,Salvatore,,Santo Stefano,4.449.011,1.134.416,Entire home/apt,109,2,2,01/01/18,0.13,1,273,march,2019
21484184,Bright and modern studio with private garage 81902,5056483,Bettina,,Savena,4.447.952,1.138.721,Entire home/apt,117,3,0,,,64,265,march,2019
21488998,Dolce casa in una zona bella e tranquilla,136269502,Saloumeh,,Santo Stefano,4.448.105,1.136.113,Private room,25,2,21,02/01/19,1.32,1,160,march,2019
21493177,hidden gem of bologna,156146800,Kanteti,,Navile,4.452.341,1.134.502,Private room,25,1,5,29/08/18,0.72,1,84,march,2019
21508156,Apartment in the heart of Bologna,156283118,Giampietro,,Porto - Saragozza,4.449.212,1.133.946,Entire home/apt,65,2,2,02/01/19,0.13,1,250,march,2019
21510386,Due passi da Piazza Maggiore camera con bagno,22324202,Caterina,,Porto - Saragozza,4.449.256,1.134.169,Private room,38,1,26,25/02/19,1.64,3,152,march,2019
21511006,Due passi da Piazza Maggiore camera con bagno,22324202,Caterina,,Porto - Saragozza,4.449.306,1.134.108,Private room,38,1,51,17/02/19,3.07,3,151,march,2019
21522277,Bedinfiera,156046587,Giorgio,,San Donato - San Vitale,4.450.569,1.136.507,Entire home/apt,180,2,17,10/11/18,1.04,1,334,march,2019
21525775,Charming apartment in the rainbow heart of Bologna,5039202,Valentina,,Porto - Saragozza,445.021,1.133.747,Entire home/apt,63,2,31,25/02/19,1.99,1,0,march,2019
21527790,Stanza per 1/2 persone,30494116,Sara,,Savena,4.446.436,1.137.144,Private room,20,2,16,30/10/18,0.97,2,212,march,2019
21534635,B&B Appartamento Anna 1 Fiera Fico,156524587,Anna,,San Donato - San Vitale,4.451.201,1.139.665,Entire home/apt,50,1,27,24/02/19,1.64,2,275,march,2019
21543447,Fast Internet Apartment - Fiera District,117734962,Andrea,,Navile,4.451.569,1.135.412,Entire home/apt,38,2,25,08/03/19,1.67,2,309,march,2019
21545542,Attico con giardino pensile,48128594,Sara,,San Donato - San Vitale,4.448.762,1.137.763,Entire home/apt,250,3,2,27/09/18,0.17,1,75,march,2019
21549747,Casa Roncrio. Tranquillità Relax Verde Arte.,155295866,Milena,,Santo Stefano,4.446.991,1.133.708,Entire home/apt,60,1,17,28/02/19,1.05,1,359,march,2019
21571560,CASA NINA,156872189,Debora,,Santo Stefano,4.447.848,1.136.961,Entire home/apt,60,1,35,25/02/19,2.31,1,269,march,2019
21587168,Single room nearby city center and fair district,16630029,Daniele,,San Donato - San Vitale,4.450.199,1.137.412,Private room,27,2,8,02/12/18,0.52,1,0,march,2019
21588312,Casa-Colavita 148,157009693,Antonietta,,San Donato - San Vitale,4.448.693,113.686,Entire home/apt,30,1,29,26/02/19,1.78,1,264,march,2019
21594071,Spacious double room in 5 min from Central Station,12798659,Olga&Mashasty,,Navile,4.450.745,1.134.682,Private room,31,1,60,12/02/19,4.04,3,35,march,2019
21603374,Penny Lane,157135377,Fabio,,San Donato - San Vitale,4.449.501,113.863,Entire home/apt,45,2,3,11/11/18,0.28,1,21,march,2019
21618783,Mini chic downtown Bologna with parking,33819968,Bianca,,Santo Stefano,4.448.577,1.135.383,Entire home/apt,70,2,15,29/07/18,1.22,1,175,march,2019
21619964,La casa di Giulietta vicino al Bellaria e S.Orsola,132513607,Mariasole,,Savena,4.447.494,1.138.424,Entire home/apt,40,2,48,22/02/19,3.04,1,46,march,2019
21621709,Shattered Our Lady's basement,34645622,Mamy & I (Simonetta & Bruno),,Santo Stefano,4.449.443,1.134.677,Entire home/apt,40,1,144,28/02/19,9.04,2,35,march,2019
21628165,"Silenzioso studio in centro storico   ""L'Orsoglio""",42123500,Silvio,,Porto - Saragozza,4.449.989,1.134.113,Entire home/apt,50,1,42,03/03/19,2.78,1,85,march,2019
21631480,HOUSE KATIA VICINO A VILLA LAURA ED AL BELLARIA.,145496274,Maria Caterina,,Savena,4.447.948,1.138.138,Entire home/apt,40,1,6,25/01/19,0.38,1,190,march,2019
21631724,Bologna view from the Illustrator home,36210420,Anna,,Santo Stefano,444.863,1.135.045,Entire home/apt,80,3,13,07/12/18,0.97,5,172,march,2019
21642753,Casa del Relax,157504256,Mattia,,Navile,4.451.005,1.134.783,Entire home/apt,110,1,15,01/01/19,1.04,1,326,march,2019
21643682,DALLA CORTE B&B - Super Exclusive City Centre,132481507,Federico,,Porto - Saragozza,444.922,1.134.179,Entire home/apt,100,1,20,23/02/19,1.79,3,39,march,2019
21652033,APARTAMIENTO CERCA DE LA FEIRA,145311367,Lara,,Navile,4.451.841,1.135.829,Entire home/apt,85,1,6,11/02/19,0.40,2,351,march,2019
21656940,LUXURY FLAT in SARAGOZZA,65733176,Tugba,,Porto - Saragozza,4.449.199,1.131.995,Private room,51,1,40,25/02/19,2.59,1,104,march,2019
21657715,BOLOGNA -  HISTORIC DISTRIC,118211099,Agnès,,Santo Stefano,4.449.574,1.134.321,Entire home/apt,65,2,109,28/02/19,6.88,1,228,march,2019
21662243,APPARTAMENTO CENTRALISSIMO/VERY CENTRAL APARTMENT,116206860,Luca,,Santo Stefano,4.449.555,1.135.122,Entire home/apt,160,2,1,25/06/18,0.12,5,142,march,2019
21674127,Above the city. Bright and well connected!,80005310,Michele,,Santo Stefano,4.448.685,1.136.158,Entire home/apt,150,2,6,12/08/18,0.40,17,96,march,2019
21677902,MAISON BI- Saragozza,25887508,Daniela,,Porto - Saragozza,4.448.984,1.133.148,Private room,95,1,8,30/11/18,0.68,3,172,march,2019
21679716,PROMO PRICE - Globe Trotters Refuge @Train Station,25102598,Daniele,,Porto - Saragozza,4.450.465,1.134.078,Private room,9,1,152,16/02/19,9.40,6,56,march,2019
21680590,Casa Maiò,78860805,Silvana,,Navile,4.450.935,1.134.554,Entire home/apt,60,1,60,03/03/19,4.04,1,324,march,2019
21704749,Incantevole Suite in Palazzo Storico,110109111,Michele,,Santo Stefano,4.449.701,113.434,Private room,88,1,0,,,2,66,march,2019
21707372,Appartamento Scacco Matto1,158034854,Vincenzo,,Santo Stefano,4.449.248,1.135.599,Entire home/apt,59,1,11,23/12/18,0.68,2,100,march,2019
21708912,P49 - Monolocale in centro,59444462,Lucio,,Porto - Saragozza,4.449.445,1.133.296,Entire home/apt,52,2,64,07/03/19,4.04,1,4,march,2019
21720324,Lovely 1bdr x 3 in the centre of Bologna 81903,5056483,Bettina,,Santo Stefano,4.448.839,1.135.406,Entire home/apt,278,1,2,29/11/18,0.46,64,265,march,2019
21725278,La tranquillità in piena città,158194663,Stefania,,Navile,4.451.764,1.134.322,Entire home/apt,65,3,12,03/11/18,0.76,1,273,march,2019
21726851,Maison con parcheggio!,95986200,Benedetta,,San Donato - San Vitale,4.449.069,1.137.414,Entire home/apt,54,2,62,02/03/19,3.92,3,315,march,2019
21732958,Quadri 2,157301563,Max,,Santo Stefano,4.449.232,1.135.344,Private room,40,2,1,17/12/17,0.07,1,0,march,2019
21748547,Low-Cost Room In The Old City Center!,158434095,Marta,,Santo Stefano,4.449.492,1.135.185,Private room,29,2,9,29/09/18,0.58,1,33,march,2019
21773636,Japan studioflat,8188283,Alessandro,,Porto - Saragozza,4.450.354,1.134.189,Entire home/apt,79,1,97,08/03/19,6.14,20,323,march,2019
21779316,Dreamer Apartment,158691517,Ilenia,,Porto - Saragozza,4.450.002,1.133.459,Entire home/apt,156,3,0,,,1,0,march,2019
21782026,Orsetto's Home By Holiplanet,35128982,Andrea,,Porto - Saragozza,4.449.729,1.133.222,Entire home/apt,79,1,62,20/02/19,3.96,8,77,march,2019
21782173,FICO Home,158715586,Teresa,,Navile,4.451.384,1.135.257,Entire home/apt,60,2,20,02/12/18,1.28,1,49,march,2019
21796565,Relax Nazario historic center,16470099,Mack,,Porto - Saragozza,4.449.656,113.407,Entire home/apt,75,1,62,28/01/19,3.92,2,147,march,2019
21796782,Loft a Bologna,158840680,Donata,,Santo Stefano,4.448.856,1.135.417,Entire home/apt,40,2,15,01/01/19,1.25,1,272,march,2019
21798804,La Casetta di Bologna - Private parking and garden,158858653,Ellisa,,San Donato - San Vitale,4.450.208,1.136.723,Entire home/apt,50,3,127,28/02/19,8.26,1,1,march,2019
21798809,Casa viola apartment bologna near BLQ,158858773,Giovanna + Gabriele,,Borgo Panigale - Reno,44.506,1.129.848,Entire home/apt,46,1,27,23/02/19,1.88,1,130,march,2019
21806739,Flatinbo Apartments - Pietralata,50429991,Filippo,,Porto - Saragozza,4.449.545,1.133.315,Entire home/apt,79,2,24,13/02/19,1.58,8,318,march,2019
21807413,Arco del Meloncello,158937887,Sante,,Porto - Saragozza,4.448.998,1.130.867,Entire home/apt,45,1,33,03/03/19,2.12,2,36,march,2019
21809813,LA MANSARDA,26941415,Pierandrea,,Navile,4.450.873,1.135.172,Entire home/apt,80,1,2,24/09/18,0.17,7,345,march,2019
21812904,Camera doppia nel cuore di Bologna,96646365,House,,Porto - Saragozza,4.450.027,1.133.689,Private room,30,1,1,11/02/19,1,1,34,march,2019
21819391,Little Studio in the old Bologna- via Indipendenza,22475664,Federica,,Porto - Saragozza,4.449.891,1.134.297,Entire home/apt,70,1,107,18/02/19,7.07,1,298,march,2019
21833989,CASA NORMA,78798831,Elena,,Santo Stefano,4.448.733,1.135.309,Entire home/apt,60,2,50,06/03/19,3.25,1,119,march,2019
21842053,B&B MaisonEmé,92615896,Angela,,Navile,4.451.704,1.134.762,Private room,37,1,77,05/11/18,4.91,1,25,march,2019
21857712,Fantastico appartamento nel cuore di Bologna,6525093,Karina,,Santo Stefano,4.449.642,1.135.069,Entire home/apt,500,2,1,02/01/18,0.07,2,0,march,2019
