id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location,
1105814,1179,834262,Private room,,Bologna,,Borgo Panigale - Reno,0,,3,1,,36,,doppia o tripla a CASA VITTORIA B&B,2017-04-30 22:52:09.070992,44.510818,11.274517,0101000020E61000005E64027E8D8C2640A41AF67B62414640,
2529529,1179,834262,Private room,,Bologna,,Borgo Panigale - Reno,0,,2,1,,36,,camera matrimoniale a CASA VITTORIA,2017-04-30 22:52:11.835184,44.511424,11.272937,0101000020E610000099BC0166BE8B2640DB31755776414640,
174609,1179,834262,Private room,,Bologna,,Borgo Panigale - Reno,2,,1,1,,29,,be in the city standing campaign,2017-04-30 22:52:11.839880,44.510513,11.272954,0101000020E6100000F19F6EA0C08B264068976F7D58414640,
15076009,1179,95374983,Private room,,Bologna,,Borgo Panigale - Reno,2,,2,1,,23,,Private room 2 Bologna,2017-04-30 22:52:11.845039,44.510206,11.299123,0101000020E61000007BF65CA6269926408A1C226E4E414640,
10023738,1179,49328177,Private room,,Bologna,,Porto - Saragozza,2,,4,1,,23,,Gerardo's Flat:[Parking][Wi-Fi][SanLuca][Bus],2017-04-30 22:52:17.487064,44.489633,11.300975,0101000020E6100000C3D32B65199A26406C054D4BAC3E4640,
11730591,1179,50172830,Private room,,Bologna,,Porto - Saragozza,1,,3,1,,34,,Beautiful Room in Bologna Centre,2017-04-30 22:52:20.157125,44.49863,11.34136,0101000020E61000003B53E8BCC6AE2640F9669B1BD33F4640,
16214153,1179,17735044,Private room,,Bologna,,Savena,1,,5,3,,30,,Belle camere in zona Murri toscana disponibili,2017-04-30 22:52:27.079769,44.467647,11.378833,0101000020E6100000884A2366F6C1264048895DDBDB3B4640,
18057497,1179,20023090,Private room,,Bologna,,Savena,1,,2,0,,39,,Silenziosa e spazioza camera a Bologna,2017-04-30 22:52:30.609554,44.474625,11.387343,0101000020E610000047AB5AD251C62640986E1283C03C4640,
14231150,1179,45688914,Private room,,Bologna,,Savena,0,,1,1,,39,,Stanza singola/doppia,2017-04-30 22:52:45.125989,44.466106,11.384426,0101000020E6100000D576137CD3C42640153C855CA93B4640,
9069098,1179,35763958,Private room,,Bologna,,San Donato - San Vitale,0,,1,1,,12,,Stanza privata presso Sant'Orsola,2017-04-30 22:52:46.102291,44.491215,11.376305,0101000020E61000007FA4880CABC02640FE261422E03E4640,
15714209,1179,41535572,Private room,,Bologna,,San Donato - San Vitale,1,,2,1,,39,,low cost bologna 35 euro a persona,2017-04-30 22:52:46.110078,44.490166,11.375386,0101000020E6100000A5C0029832C026403ACE6DC2BD3E4640,
3967544,1179,20561763,Private room,,Bologna,,San Donato - San Vitale,0,,3,1,,28,,Stanza bella Bologna,2017-04-30 22:53:21.314846,44.492931,11.372973,0101000020E6100000FF942A51F6BE2640A017EE5C183F4640,
11402343,1179,42592455,Private room,,Bologna,,Santo Stefano,0,,4,1,,34,,Casa FedeF,2017-04-30 22:53:22.450076,44.485628,11.367317,0101000020E610000098874CF910BC2640CD02ED0E293E4640,
10363306,1179,41535572,Private room,,Bologna,,San Donato - San Vitale,0,,2,1,,34,,Bella stanza in Porta Mazzini,2017-04-30 22:53:23.812733,44.486344,11.372546,0101000020E6100000E0826C59BEBE26408C4D2B85403E4640,
7963987,1179,24741975,Private room,,Bologna,,Santo Stefano,2,,2,1,,32,,Accogliente singola dentro le mura,2017-04-30 22:53:25.038363,44.487548,11.348407,0101000020E61000001B65FD6662B22640779D0DF9673E4640,
17264610,1179,87085378,Private room,,Bologna,,Santo Stefano,1,,2,1,,23,,Camera Spaziosa in appartamento,2017-04-30 22:54:20.899070,44.49874,11.35606,0101000020E6100000D8D30E7F4DB62640809A5AB6D63F4640,
14038633,1179,84100548,Private room,,Bologna,,Santo Stefano,1,,2,1,,39,,Stanza privata in centro storico,2017-04-30 22:54:20.903180,44.486776,11.349276,0101000020E61000002E8ECA4DD4B22640253D0CAD4E3E4640,
11766960,1179,61070910,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,78,,Camera Gialla,2017-04-30 22:56:48.769801,44.497779,11.334755,0101000020E61000004F58E20165AB26405BD1E638B73F4640,
14141617,1179,85375212,Entire home/apt,,Bologna,,Navile,0,,6,2,,67,,Mago Zurli' - New apartment with Garage Private,2017-04-30 23:07:51.852306,44.533806,11.347962,0101000020E61000006380441328B226404C3448C153444640,
11823537,1179,11492010,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,67,,Sei a casa :),2017-04-30 23:07:51.856286,44.490785,11.332536,0101000020E61000003D7C992842AA2640062FFA0AD23E4640,
15095809,1179,1749295,Entire home/apt,,Bologna,,Santo Stefano,0,,1,1,,70,,"Amazing single room, Bologna center",2017-04-30 23:07:53.123201,44.503383,11.349667,0101000020E61000001AFB928D07B32640622EA9DA6E404640,
11817580,1179,62943596,Entire home/apt,,Bologna,,Navile,0,,6,2,,78,,Casa vacanza Creti Bologna fiera,2017-04-30 23:07:53.167624,44.510475,11.352229,0101000020E6100000D367075C57B426407A36AB3E57414640,
14083437,1179,47871791,Entire home/apt,,Bologna,,Navile,0,,6,2,,73,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 2,2017-04-30 23:07:53.205921,44.509484,11.354704,0101000020E610000051853FC39BB52640EAEA8EC536414640,
14943841,1179,47871791,Entire home/apt,,Bologna,,Navile,0,,6,2,,73,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 7,2017-04-30 23:07:53.221321,44.509064,11.356021,0101000020E6100000E1606F6248B6264015C9570229414640,
14243257,1179,86659315,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,4,1,,82,,Massarenti 3 levels apartment,2017-04-30 23:07:55.484222,44.493845,11.381846,0101000020E61000008237A45181C3264085251E50363F4640,
17835429,1179,118404831,Entire home/apt,,Bologna,,Navile,0,,6,2,,64,,casetta indipendente nel verde,2017-04-30 23:07:58.498994,44.540697,11.352304,0101000020E6100000FE7F9C3061B42640CD052E8F35454640,
15482819,1179,64299513,Entire home/apt,,Bologna,,Navile,0,,5,2,,67,,Bologna Rainbow House,2017-04-30 23:07:58.504593,44.526344,11.315824,0101000020E61000007495EEAEB3A1264011397D3D5F434640,
11558085,1179,56799424,Entire home/apt,,Bologna,,Savena,2,,3,1,,78,,Appartamento Musica,2017-04-30 23:07:59.710957,44.482272,11.379226,0101000020E6100000F69507E929C2264065E3C116BB3D4640,
14084696,1179,47871791,Entire home/apt,,Bologna,,San Donato - San Vitale,2,,6,2,,73,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 3,2017-04-30 23:08:16.169578,44.507676,11.356647,0101000020E6100000DB6E826F9AB62640677BF486FB404640,
14745392,1179,54992133,Entire home/apt,,Bologna,,Santo Stefano,1,,4,1,,67,,Lovely apartment in the centre of the city,2017-04-30 23:08:18.010065,44.488713,11.352777,0101000020E6100000DE8FDB2F9FB42640A510C8258E3E4640,
5624449,1179,650872,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,73,,Lovely vintage house in the centre!,2017-04-30 23:08:20.460328,44.492131,11.35474,0101000020E6100000842A357BA0B52640842C0B26FE3E4640,
14182423,1179,47871791,Entire home/apt,,Bologna,,Navile,0,,6,2,,72,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 4,2017-04-30 23:08:25.918761,44.509849,11.354797,0101000020E61000001570CFF3A7B52640FC7266BB42414640,
17811368,1179,101386351,Entire home/apt,,Bologna,,Porto - Saragozza,1,,3,1,,67,,Bologna centro fiera stazione Mambo,2017-04-30 23:08:26.998425,44.503195,11.338022,0101000020E610000033A8363811AD26405F419AB168404640,
9043546,1179,14345200,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,0,,67,,Grazioso monolocale in centro città,2017-04-30 23:08:31.423028,44.50625,11.340449,0101000020E61000006CE9D1544FAE2640CDCCCCCCCC404640,
11806323,1179,62870413,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,70,,BILOCALE  CENTRALE LUMINOSO,2017-04-30 23:08:31.432264,44.506662,11.331902,0101000020E610000038F4160FEFA926401F10E84CDA404640,
10951755,1179,56799424,Entire home/apt,,Bologna,,Navile,0,,3,0,,78,,Appartamento Parigi,2017-04-30 23:08:31.440808,44.51581,11.317531,0101000020E6100000AFEE586C93A226409279E40F06424640,
3778587,1179,19379928,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,4,2,,78,,Per sentirti come a casa,2017-04-30 23:08:38.370158,44.492338,11.372758,0101000020E61000000DA5F622DABE2640FD497CEE043F4640,
4256731,1179,16454233,Entire home/apt,,Bologna,,Santo Stefano,2,,5,2,,67,,"ACCOGLIENTE,PANORAMICO,STRATEGICO!!",2017-04-30 23:08:39.022019,44.483422,11.373029,0101000020E61000004FEB36A8FDBE26405D15A8C5E03D4640,
12102837,1179,4501381,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,67,,Terrazzino sul centro storico,2017-04-30 23:08:41.502707,44.493765,11.354112,0101000020E6100000083E062B4EB52640697407B1333F4640,
2606228,1179,13346337,Entire home/apt,,Bologna,,Santo Stefano,1,,4,0,,78,,Charming studio apartment ,2017-04-30 23:08:41.508873,44.500626,11.34728,0101000020E6100000191C25AFCEB126407EC3448314404640,
17446648,1179,108048418,Entire home/apt,,Bologna,,Santo Stefano,2,,2,1,,67,,La Petit Maison sotto le Torri,2017-04-30 23:08:42.292488,44.487949,11.349168,0101000020E6100000959EE925C6B22640D68EE21C753E4640,
1027489,1179,2845503,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,2,1,,72,,Casa Munay Appartments,2017-04-30 23:08:42.298099,44.491935,11.368007,0101000020E6100000ED65DB696BBC2640FE60E0B9F73E4640,
16910465,1179,112897222,Entire home/apt,,Bologna,,Santo Stefano,2,,2,1,,73,,Cute studio in the very city centre,2017-04-30 23:08:42.308334,44.488883,11.351678,0101000020E6100000047289230FB426400249D8B7933E4640,
2885479,1179,14746000,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,80,,Large ideally located 1bd apartment,2017-04-30 23:08:42.311158,44.496966,11.347766,0101000020E61000004C5299620EB22640AA9CF6949C3F4640,
8094135,1179,42744584,Entire home/apt,,Bologna,,Porto - Saragozza,2,,3,2,,73,,Centro storico 70 mq 3/5 persone,2017-04-30 23:08:55.059872,44.4902,11.333185,0101000020E610000018096D3997AA2640E63FA4DFBE3E4640,
16807464,1179,111765612,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,78,,Welcome to Alessia and Luca,2017-04-30 23:08:59.898531,44.490781,11.332697,0101000020E610000062F4DC4257AA2640C43F6CE9D13E4640,
14964410,1179,56799424,Entire home/apt,,Bologna,,Santo Stefano,0,,2,0,,78,,Appartamento Green Point,2017-04-30 23:08:59.951558,44.486183,11.340322,0101000020E6100000F83768AF3EAE2640826F9A3E3B3E4640,
9659158,1179,25643918,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,0,,73,,Appartamento Vittorio,2017-04-30 23:09:00.898433,44.497741,11.334347,0101000020E61000000B08AD872FAB26406D7022FAB53F4640,
14735032,1179,80740214,Entire home/apt,,Bologna,,Porto - Saragozza,1,,2,1,,78,,Ricciotto Panoramic SkyView,2017-04-30 23:09:01.568731,44.491161,11.335155,0101000020E6100000882EA86F99AB26400B09185DDE3E4640,
87369,1179,478689,Entire home/apt,,Bologna,,Porto - Saragozza,1,,4,2,,65,,Flat in Bologna 1-4 guests,2017-04-30 23:09:01.573639,44.490789,11.32139,0101000020E6100000DB85E63A8DA42640471E882CD23E4640,
3118590,1179,15845097,Entire home/apt,,Bologna,,Borgo Panigale - Reno,0,,2,1,,66,,Accogliente bilocale,2017-04-30 23:09:24.844520,44.507673,11.304407,0101000020E6100000D158FB3BDB9B2640F607CA6DFB404640,
17860457,1179,80005310,Entire home/apt,,Bologna,,Borgo Panigale - Reno,0,,3,1,,66,,"Villa Saltarelli, beautiful location.",2017-04-30 23:09:42.256266,44.52774,11.285524,0101000020E61000003B72A433309226404165FCFB8C434640,
5020928,1179,21037470,Entire home/apt,,Bologna,,Borgo Panigale - Reno,1,,2,1,,77,,Casa Paradiso,2017-04-30 23:09:50.954705,44.506543,11.304901,0101000020E61000000F09DFFB1B9C26404582A966D6404640,
5021286,1179,21037470,Entire home/apt,,Bologna,,Borgo Panigale - Reno,0,,2,1,,77,,"Casa Lory, delizioso appartamento",2017-04-30 23:09:54.533520,44.489542,11.29617,0101000020E6100000D61C2098A39726405C02F04FA93E4640,
10619571,1179,31858922,Entire home/apt,,Bologna,,Navile,0,,4,1,,78,,appartamento il salotto di bologna,2017-04-30 23:10:51.023198,44.508403,11.354739,0101000020E6100000433BA759A0B526401A18795913414640,
17410310,1179,37122178,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,85,,BononiAE Flats,2017-04-30 23:12:34.073724,44.493655,11.336193,0101000020E6100000CB49287D21AC2640E1404816303F4640,
17975995,1179,123447973,Entire home/apt,,Bologna,,Porto - Saragozza,2,,2,1,,90,,Appartamento LE DUE SFINGI,2017-04-30 23:12:34.088743,44.49848,11.342705,0101000020E6100000F3599E0777AF2640E4DA5031CE3F4640,
17918758,1179,48340611,Entire home/apt,,Bologna,,Santo Stefano,2,,3,1,,88,,Cozy apartment with garden,2017-04-30 23:12:34.091157,44.48866,11.343294,0101000020E610000078D32D3BC4AF2640836E2F698C3E4640,
18279218,1179,91327300,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,0,,85,,MiaVia Apartments -Design studio centrally located,2017-04-30 23:12:35.683262,44.499899,11.339956,0101000020E610000070287CB60EAE2640CC26C0B0FC3F4640,
16154667,1179,52527180,Entire home/apt,,Bologna,,Santo Stefano,2,,3,1,,100,,Luxury 1 bedroom in the heart of Bologna centre,2017-04-30 23:12:36.791624,44.492318,11.348207,0101000020E6100000FF791A3048B22640B69DB646043F4640,
14002267,1179,2988521,Entire home/apt,,Bologna,,Porto - Saragozza,1,,4,1,,101,,Charming Garnet apartment de La corte del Pratello,2017-04-30 23:12:36.809490,44.494502,11.333487,0101000020E61000004548DDCEBEAA26403EE76ED74B3F4640,
9007180,1179,37113361,Entire home/apt,,Bologna,,Navile,0,,2,1,,56,,Affitto temporaneo bilocale,2017-04-30 23:03:13.610111,44.514996,11.345814,0101000020E610000076FF58880EB1264010C99063EB414640,
12426224,1179,67214367,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,2,0,,62,,Nice apartment in  Via Zanolini,2017-04-30 23:03:15.153904,44.497965,11.360595,0101000020E6100000C63368E89FB82640BDC62E51BD3F4640,
10897522,1179,32402444,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,2,,56,,Uno spazio di pace tra i libri,2017-04-30 23:03:16.433726,44.498505,11.334446,0101000020E6100000588E90813CAB26403DF20703CF3F4640,
13053994,1179,45571918,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,50,,Monolocale centralissimo,2017-04-30 23:03:16.442886,44.500256,11.349412,0101000020E6100000EFA83121E6B226405BD07B6308404640,
17637750,1179,119959727,Entire home/apt,,Bologna,,San Donato - San Vitale,2,,6,1,,45,,Ampia camera + Salotto,2017-04-30 23:03:17.591487,44.504671,11.364574,0101000020E61000009DF17D71A9BA2640AC1E300F99404640,
11409626,1179,42673858,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,2,0,,49,,Affittaly Apartment La Ca' Anna-Anna,2017-04-30 23:03:17.594323,44.495063,11.37557,0101000020E6100000AAB706B64AC02640D63A71395E3F4640,
14060407,1179,37474650,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,3,1,,55,,"rsb casa vacanze:bilocale,pochi passi dal S.Orsola",2017-04-30 23:03:17.606717,44.491315,11.366123,0101000020E610000077A04E7974BB26406284F068E33E4640,
8282453,1179,42673858,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,5,1,,55,,Affittaly Apartment La Ca' Fiera,2017-04-30 23:03:17.613552,44.505924,11.358862,0101000020E6100000E78D93C2BCB7264079211D1EC2404640,
16197779,1179,58174443,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,3,1,,50,,Casa Vacanza Antonia Interno 4,2017-04-30 23:03:17.624067,44.490478,11.398879,0101000020E6100000541F48DE39CC264029B4ACFBC73E4640,
11440369,1179,42673858,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,3,0,,55,,Affittaly Apartment La Anna-Grassetti,2017-04-30 23:03:19.065404,44.493857,11.374707,0101000020E6100000202A8D98D9BF264049F3C7B4363F4640,
11385687,1179,59324826,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,5,1,,62,,Appartamento a due passi dal centro,2017-04-30 23:03:19.068240,44.503325,11.363359,0101000020E61000001F6ADB300ABA26402D211FF46C404640,
13850213,1179,11123454,Entire home/apt,,Bologna,,Santo Stefano,0,,3,2,,45,,Come a casa / Feeling the city as their own home,2017-04-30 23:03:19.075736,44.493525,11.351009,0101000020E61000000D349F73B7B326401361C3D32B3F4640,
17636967,1179,36281580,Entire home/apt,,Bologna,,Porto - Saragozza,1,,1,1,,60,,Accogliente in pieno centro,2017-04-30 23:03:19.088030,44.493658,11.332344,0101000020E61000002D0B26FE28AA264053B4722F303F4640,
858824,1179,4501381,Entire home/apt,,Bologna,,Santo Stefano,1,,3,1,,54,,Loft Sweet & Charme in Bologna,2017-04-30 23:03:20.625618,44.494393,11.356106,0101000020E61000009AD18F8653B62640882F1345483F4640,
17673178,1179,8683258,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,62,,Panoranic appartment,2017-04-30 23:03:20.635118,44.494336,11.321019,0101000020E61000000CCA349A5CA42640239EEC66463F4640,
12480765,1179,22946133,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,5,2,,50,,Spazioso appartamento semicentrale,2017-04-30 23:03:20.637655,44.489983,11.373285,0101000020E6100000BA2C26361FBF2640494C50C3B73E4640,
14256478,1179,86816998,Entire home/apt,,Bologna,,Porto - Saragozza,1,,3,2,,46,,"Large, luminous and clean apartment near downtown",2017-04-30 23:03:20.652337,44.500194,11.329173,0101000020E6100000D2730B5D89A82640E5D3635B06404640,
8181609,1179,6435290,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,3,1,,43,,Design loft in Bologna,2017-04-30 23:03:20.664393,44.491978,11.368383,0101000020E610000003CE52B29CBC2640FE2C9622F93E4640,
2513088,1179,9675332,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,4,1,,56,,Bilocale carino e comodo Bologna,2017-04-30 23:03:20.667581,44.498857,11.422549,0101000020E61000003EEAAF5758D82640BA30D28BDA3F4640,
2786770,1179,4501381,Entire home/apt,,Bologna,,Santo Stefano,0,,3,0,,50,,Appartamentino romantico ,2017-04-30 23:03:22.170109,44.493769,11.357045,0101000020E610000090662C9ACEB62640AA6395D2333F4640,
8078703,1179,42673858,Entire home/apt,,Bologna,,San Donato - San Vitale,2,,3,1,,49,,Affittaly Apartment La Ca' Sant'Orsola,2017-04-30 23:03:22.181804,44.49446,11.372392,0101000020E610000085950A2AAABE26400F971C774A3F4640,
15779980,1179,93627844,Entire home/apt,,Bologna,,Porto - Saragozza,2,,2,1,,50,,Loft in corte antica alberata,2017-04-30 23:03:22.184617,44.491456,11.332851,0101000020E6100000BDE13E726BAA264024B6BB07E83E4640,
15179434,1179,34920598,Entire home/apt,,Bologna,,Santo Stefano,0,,4,1,,56,,Cozy Studio Apartment - Center,2017-04-30 23:03:22.192881,44.492542,11.352014,0101000020E6100000E277D32D3BB4264006F4C29D0B3F4640,
15047073,1179,76077254,Entire home/apt,,Bologna,,Santo Stefano,2,,3,1,,45,,Appartamento Bologna Centro,2017-04-30 23:03:23.757001,44.493271,11.35539,0101000020E6100000A0A696ADF5B5264059880E81233F4640,
17429663,1179,8043347,Entire home/apt,,Bologna,,Santo Stefano,0,,2,0,,50,,Studio/Monolocale,2017-04-30 23:03:23.759846,44.498436,11.351259,0101000020E6100000F1D93A38D8B32640149337C0CC3F4640,
13988424,1179,57617652,Entire home/apt,,Bologna,,Porto - Saragozza,0,,4,2,,47,,moderno appartamento Bologna appena fuori porta,2017-04-30 23:03:23.773692,44.494711,11.323017,0101000020E6100000A41AF67B62A5264059FCA6B0523F4640,
11522860,1179,49573063,Entire home/apt,,Bologna,,Santo Stefano,1,,4,1,,56,,Apartment in the historical centre,2017-04-30 23:03:23.788579,44.490943,11.355782,0101000020E6100000CD02ED0E29B626409E996038D73E4640,
16047206,1179,80005310,Entire home/apt,,Bologna,,Santo Stefano,2,,2,1,,45,,Cozy and warm studio!,2017-04-30 23:03:31.418484,44.482907,11.375481,0101000020E6100000EC89AE0B3FC02640360186E5CF3D4640,
5495799,1179,28499149,Entire home/apt,,Bologna,,Porto - Saragozza,2,,2,0,,45,,Monolocale  vicino al centro..,2017-04-30 23:05:25.745443,44.483168,11.313807,0101000020E61000000283A44FABA02640A33CF372D83D4640,
13691370,1179,79790436,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,62,,Loft in the historical center,2017-04-30 23:05:38.178526,44.490266,11.355921,0101000020E610000053EBFD463BB626409D2B4A09C13E4640,
13714931,1179,80119633,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,50,,Appartamento Le Torri nel cuore di Bologna,2017-04-30 23:05:57.646560,44.499448,11.333899,0101000020E61000008F554ACFF4AA2640BC067DE9ED3F4640,
6036980,1179,1781798,Entire home/apt,,Bologna,,Porto - Saragozza,0,,4,2,,56,,Nice apartment in Bologna!,2017-04-30 23:05:57.649772,44.500283,11.32719,0101000020E61000000F289B7285A7264055DFF94509404640,
14418420,1179,7979655,Entire home/apt,,Bologna,,Santo Stefano,1,,2,1,,56,,casetta di 45 metri con terrazzino,2017-04-30 23:06:00.208976,44.49434,11.352713,0101000020E610000083BF5FCC96B42640658D7A88463F4640,
5226336,1179,20575064,Entire home/apt,,Bologna,,Savena,2,,4,1,,45,,Lovely room 10 min from the centre,2017-04-30 23:06:35.641714,44.470343,11.372191,0101000020E610000028BB99D18FBE264086730D33343C4640,
13777005,1179,43744254,Entire home/apt,,Bologna,,Santo Stefano,3,,2,1,,62,,APPARTAMENTO IN PIENO CENTRO STORICO- BOLOGNA,2017-04-30 23:06:37.949331,44.491739,11.355173,0101000020E61000002CD8463CD9B526407995B54DF13E4640,
15439990,1179,71626837,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,56,,Appartamento in zona tranquilla e comoda,2017-04-30 23:06:53.148013,44.482264,11.291134,0101000020E6100000E08101840F952640E204A6D3BA3D4640,
10178007,1179,6265596,Entire home/apt,,Bologna,,Porto - Saragozza,2,,4,1,,55,,Elegant apartment w/private parking,2017-04-30 23:06:58.076794,44.492082,11.304107,0101000020E610000027F8A6E9B39B2640A379008BFC3E4640,
18104687,1179,124708103,Entire home/apt,,Bologna,,Santo Stefano,2,,2,1,,67,,In centro a Bologna,2017-04-30 23:07:07.509956,44.488339,11.341146,0101000020E61000008B5242B0AAAE2640412E71E4813E4640,
17887454,1179,60413998,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,73,,Peaceful apartament in the centre of Bologna,2017-04-30 23:07:09.108017,44.497496,11.337265,0101000020E6100000BF2B82FFADAC264006F2ECF2AD3F4640,
1659632,1179,8766716,Entire home/apt,,Bologna,,Porto - Saragozza,1,,4,1,,78,,GetTheKey Boldrini Loft 5,2017-04-30 23:07:15.069161,44.504054,11.341011,0101000020E61000000B2769FE98AE264080B56AD784404640,
14184373,1179,47871791,Entire home/apt,,Bologna,,Navile,1,,6,2,,73,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 5,2017-04-30 23:07:15.108872,44.509077,11.354566,0101000020E61000000D8CBCAC89B52640A912656F29414640,
18319240,1179,80005310,Entire home/apt,,Bologna,,Santo Stefano,0,,5,2,,66,,"Design apartment. Central, bright and cozy!",2017-04-30 23:07:16.192021,44.488304,11.354517,0101000020E610000087C0914083B52640C440D7BE803E4640,
15506168,1179,2452550,Entire home/apt,,Bologna,,Santo Stefano,0,,3,1,,73,,La terrazza,2017-04-30 23:07:16.194576,44.503021,11.351835,0101000020E6100000232D95B723B42640C119FCFD62404640,
18169690,1179,125332187,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,75,,Pratello 44,2017-04-30 23:07:16.203349,44.495597,11.332446,0101000020E61000003D5FB35C36AA2640737FF5B86F3F4640,
18350890,1179,127006332,Entire home/apt,,Bologna,,Santo Stefano,0,,4,2,,117,,La Casa della Ballerina@Taldeg,2017-04-30 23:13:45.976497,44.498245,11.347694,0101000020E6100000E607AEF204B22640A032FE7DC63F4640,
18146930,1179,10708480,Entire home/apt,,Bologna,,Porto - Saragozza,0,,4,2,,78,,pretty attic close to the center,2017-04-30 23:07:17.724473,44.495868,11.325818,0101000020E610000071E5EC9DD1A626400491459A783F4640,
1336580,1179,7235735,Entire home/apt,,Bologna,,Porto - Saragozza,0,,4,1,,73,,Una coccola a Bologna,2017-04-30 23:07:18.840363,44.49285,11.307122,0101000020E6100000A4C343183F9D2640B3EA73B5153F4640,
14740170,1179,91338544,Entire home/apt,,Bologna,,Santo Stefano,2,,2,1,,73,,Mansarda in centro storico (wifi),2017-04-30 23:07:21.849150,44.498791,11.348279,0101000020E610000065C405A051B2264002452C62D83F4640,
14625111,1179,90788028,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,71,,Vancini Studio,2017-04-30 23:07:21.851332,44.496386,11.313612,0101000020E61000002C4487C091A026409C189293893F4640,
14184389,1179,47871791,Entire home/apt,,Bologna,,San Donato - San Vitale,0,,6,2,,73,,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 6,2017-04-30 23:07:21.854022,44.509876,11.35662,0101000020E6100000F4328AE596B62640F581E49D43414640,
14795766,1179,92406125,Entire home/apt,,Bologna,,Porto - Saragozza,0,,4,1,,73,,lovely studio in the heart of the old town,2017-04-30 23:07:21.866977,44.495276,11.338366,0101000020E61000001C28F04E3EAD2640313F3734653F4640,
18324467,1179,41444044,Entire home/apt,,Bologna,,Porto - Saragozza,0,,2,1,,67,,Very chic centralissimo monolocale,2017-04-30 23:07:21.872499,44.496318,11.331834,0101000020E6100000D8666325E6A9264044352559873F4640,
17306802,1179,4676595,Entire home/apt,,Bologna,,San Donato - San Vitale,2,,5,2,,73,,SANT'ORSOLA  ACCOMODATIONS - 3,2017-04-30 23:07:22.856697,44.493004,11.362717,0101000020E61000000E68E90AB6B926400A664CC11A3F4640,
17552627,1179,119108802,Entire home/apt,,Bologna,,San Donato - San Vitale,1,,2,1,,67,,"Pied-à-terre in Bologna, Mazzini district",2017-04-30 23:07:24.239993,44.488603,11.371213,0101000020E610000039B35DA10FBE26401EDD088B8A3E4640,
17739699,1179,32481880,Entire home/apt,,Bologna,,Porto - Saragozza,0,,6,1,,78,,Palazzo Pallavicini Apartment,2017-04-30 23:07:24.270773,44.495538,11.335793,0101000020E61000009373620FEDAB26406FF607CA6D3F4640,
17916341,1179,80005310,Entire home/apt,,Bologna,,Borgo Panigale - Reno,1,,3,1,,66,,"Villa Saltarelli, amazing location.",2017-04-30 23:07:25.312622,44.529096,11.287755,0101000020E61000005E85949F54932640E338F06AB9434640,
17888416,1179,26538638,Entire home/apt,,Bologna,,Porto - Saragozza,1,,2,1,,70,,Delicious Luxury Apartment in Bologna Downtown !!,2017-04-30 23:07:25.320988,44.496151,11.313813,0101000020E61000008A1EF818ACA0264058703FE0813F4640,
17763422,1179,1286718,Entire home/apt,,Bologna,,Borgo Panigale - Reno,0,,3,2,,64,,Luminoso bilocale di Ricky con parcheggio,2017-04-30 23:07:25.323556,44.500209,11.29389,0101000020E61000002D3E05C0789626401A1538D906404640,
