,Unnamed: 0,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
369,369,4316416,Apartment in the historic center.,22398130,Franco,,Santo Stefano,44.48555,11.34656,Entire home/apt,60,1,98,2018-04-01,1.64,1,266,Galvani
370,370,4324120,Residenza La Stazione,9114446,Andrea,,Navile,44.50821,11.34368,Entire home/apt,59,2,57,2018-12-29,1.04,1,262,Bolognina
371,371,4349939,Villa Alma Monolocale 1,22303074,Gianluca,,Santo Stefano,44.47692,11.33671,Entire home/apt,65,3,22,2019-04-05,0.4,2,354,Colli
372,372,4363945,Studio Apartment in Bologna center,20461227,Fiore,,Santo Stefano,44.49755,11.34823,Entire home/apt,47,1,334,2019-09-08,5.59,2,38,Irnerio
373,373,4383774,"con giardino, vicino Fiera e Centro",22759668,Carla,,Navile,44.51181,11.34808,Entire home/apt,50,2,15,2019-04-26,0.25,1,345,Bolognina
374,374,4394039,SleepInBo - nella quiete e comodo,22809996,Antonio,,Porto - Saragozza,44.49482,11.32553,Entire home/apt,100,2,30,2019-09-13,0.51,1,266,Costa Saragozza
375,375,4414965,Bellissimo appartamento in centro,9006331,Monia E Rachele,,Porto - Saragozza,44.49843,11.32792,Entire home/apt,65,1,322,2019-09-07,5.46,1,0,Marconi
376,376,4433444,large colored and cosy double room ,9418483,Silvana,,Porto - Saragozza,44.50167,11.31972,Private room,40,2,12,2017-03-20,0.21,1,49,Saffi
377,377,4444113,2 posti letto in doppia,2865895,Daniele,,San Donato - San Vitale,44.49742,11.37147,Shared room,50,5,0,,,2,247,San Donato
378,378,4445459,AI GIARDINI DI MONTE SOLE,23070661,Marco,,Navile,44.52675,11.34485,Private room,40,1,12,2019-05-12,0.22,1,262,Bolognina
379,379,4452587,"B&B Luzzati - Le Stanze del carro, Bologna center.",14159056,Caterina,,Santo Stefano,44.49672,11.34762,Private room,100,1,1,2016-01-02,0.02,5,309,Irnerio
380,380,4486086,Apt. near centre/exhibition/station,23276207,Barbara,,Navile,44.52123,11.34282,Entire home/apt,75,3,60,2019-07-09,1.03,1,349,Bolognina
381,381,4491023,In the city center & in the nature,23297061,Irene,,Santo Stefano,44.48271,11.3363,Private room,38,1,16,2019-08-21,0.27,1,321,Colli
382,382,4498235,Comoda e bella,21974225,Vittorio,,San Donato - San Vitale,44.49163,11.38515,Entire home/apt,180,1,1,2015-05-21,0.02,1,365,S. Vitale
383,383,4510025,Central cozy single/double room,18923034,Antonella,,Santo Stefano,44.49861,11.34697,Private room,40,2,96,2019-09-08,1.63,1,0,Irnerio
384,384,4518784,Alma Music Apartment,23427631,Cristina,,Santo Stefano,44.49576,11.35399,Entire home/apt,180,5,4,2018-10-06,0.08,2,9,Irnerio
385,385,4524306,"Elegante, silenzioso centrale 150MQ",23454525,Antonio,,Porto - Saragozza,44.49897,11.33745,Entire home/apt,180,2,21,2019-09-01,0.43,1,140,Marconi
386,386,4562869,La romantica casa verde in  centro,2283713,Steffi,,Santo Stefano,44.49403,11.35377,Entire home/apt,180,5,11,2019-04-07,0.23,1,315,Irnerio
387,387,4571188,Paracelso - Elegant in the heart of Bologna,5056483,Bettina,,Santo Stefano,44.49313,11.34301,Entire home/apt,485,1,11,2019-06-16,0.21,68,229,Galvani
388,388,4607961,La Piazzetta Apartment,21309878,Cinzia,,Santo Stefano,44.49989,11.34413,Entire home/apt,70,1,193,2019-09-06,3.31,3,289,Marconi
389,389,4610800,Pratello street of food. Central,23889567,Egisto,,Porto - Saragozza,44.49509000000001,11.33183,Entire home/apt,150,1,134,2018-12-31,2.33,1,0,Malpighi
390,390,4624017,Apartment Tourist Cinzia,23949200,Alex,,Navile,44.52212,11.31952,Entire home/apt,45,1,217,2019-08-21,3.85,2,334,Lame
391,391,4630323,double room in the city center,23978261,Angelica,,Santo Stefano,44.48963,11.35223,Private room,40,1,28,2019-05-12,0.64,1,293,Galvani
392,392,4638202,Single room in penthouse with terrace,24007140,Stefano,,San Donato - San Vitale,44.4938,11.38674,Hotel room,27,1,62,2019-09-10,2.15,1,312,S. Vitale
393,393,4640488,Comf accomodation in the heart of Bologna,5967145,Mattia,,Santo Stefano,44.49487,11.347,Shared room,24,2,33,2019-03-17,1.09,1,173,Irnerio
394,394,4647054,CHARMING FLAT IN HISTORICAL CENTER,24058338,Mauro,,Porto - Saragozza,44.49939000000001,11.34116,Entire home/apt,90,3,16,2017-07-05,0.28,1,0,Marconi
395,395,4658505,Beautiful Villa in Bologna,13809462,Marcella,,Santo Stefano,44.47309,11.34095,Entire home/apt,180,3,32,2019-03-18,0.58,1,305,Colli
396,396,4679165,"Apartment, Bologna center - One room (Monolocale)",14159056,Caterina,,Santo Stefano,44.49674,11.34806,Entire home/apt,85,2,9,2018-09-20,0.16,5,2,Irnerio
397,397,4686729,B&B da Betta - Feels like home...,24231501,Elisabetta,,Navile,44.52439,11.3607,Private room,60,1,18,2019-06-30,0.33,2,359,Corticella
398,398,4731152,GetTheKey Spring House,24431195,Angelica,,Porto - Saragozza,44.50077,11.33966,Entire home/apt,80,3,13,2019-05-22,0.23,1,344,Marconi
399,399,4773350,A Bologna Cosy apartment,24620140,Lucia,,Porto - Saragozza,44.49093,11.33329,Entire home/apt,54,4,338,2019-09-12,5.84,1,43,Malpighi
400,400,4791993,Casa Romagnoli,24697543,Fabio,,Santo Stefano,44.47525,11.36856,Entire home/apt,65,2,19,2016-10-16,0.33,1,323,Murri
401,401,4800113,City center flat with hills view,24731709,Can Claro,,Santo Stefano,44.48083,11.33797,Entire home/apt,60,3,132,2019-08-30,2.37,1,235,Colli
402,402,4800293,Comfortable brand-new apartment,24718856,Silvia E Adil,,Navile,44.51168,11.34837,Entire home/apt,62,1,230,2019-09-02,4.08,1,285,Bolognina
403,403,4806688,Re Enzo - Amazing 3bdr 140 sq.mt Bologna centre,5056483,Bettina,,Santo Stefano,44.49448,11.3441,Entire home/apt,623,1,24,2019-04-14,0.42,68,238,Irnerio
404,404,4813036,"""A Cà Mì"" in Centro a Bologna",24788923,Prisca,,Santo Stefano,44.49239,11.35322,Entire home/apt,80,3,100,2018-08-14,1.82,1,81,Irnerio
405,405,4834186,Inside gates 12thcentury city wall ,1897154,Raffaella,,Porto - Saragozza,44.49549,11.33735,Entire home/apt,62,31,22,2019-07-02,0.39,1,142,Marconi
406,406,4836630,Gorgeous apt in Bologna historical centre! 2132,5056483,Bettina,,Porto - Saragozza,44.50018,11.3384,Entire home/apt,161,3,0,,,68,215,Marconi
407,407,4845207,Bright 1bdr in Bologna center 3916,5056483,Bettina,,San Donato - San Vitale,44.50579000000001,11.35575,Entire home/apt,160,3,3,2019-06-28,0.11,68,276,San Donato
408,408,4852502,Interno 1,24965035,Enrico,,Santo Stefano,44.49106,11.34846,Entire home/apt,84,1,153,2019-09-12,2.79,2,100,Galvani
409,409,4902381,"TOP CENTRAL APARTMENT, 5 GUESTS",22199057,Augusto,,Porto - Saragozza,44.49565,11.33401,Entire home/apt,59,1,81,2019-09-03,1.49,1,0,Malpighi
410,410,4911207,Nice room in the city centre!,25289850,Stefania & Lorenzo,,Porto - Saragozza,44.5022,11.33954,Private room,35,1,130,2019-06-27,2.41,1,262,Marconi
411,411,4953647,B&B A due passi - camera Luna,25533311,Piero,,Porto - Saragozza,44.49546,11.33944,Private room,82,2,42,2019-07-12,0.88,2,347,Marconi
412,412,4983802,"2 rooms apt. 60mq, residential area",5235706,Elena,,San Donato - San Vitale,44.49027,11.37819,Entire home/apt,80,1,66,2019-04-14,1.21,1,316,S. Vitale
413,413,5001023,Le statue-luxury open space-five stars suite,25736875,Simone,,Porto - Saragozza,44.49867,11.34047,Entire home/apt,95,2,201,2019-09-10,3.67,1,224,Marconi
414,414,5012513,"When the '500's Poetry ""Checked in""",25852274,Maria Chiara,,Porto - Saragozza,44.49272,11.34069,Entire home/apt,79,2,226,2019-09-12,4.09,1,277,Malpighi
415,415,5013391,B&B A due passi - camera Sole,25533311,Piero,,Porto - Saragozza,44.49438,11.33973,Private room,82,2,16,2018-11-05,0.29,2,347,Malpighi
416,416,5033080,Ca' di Vale: uno scorcio sui tetti,25982140,Carlotta,,Porto - Saragozza,44.49226,11.33301,Entire home/apt,49,3,98,2019-09-03,1.9,1,303,Malpighi
417,417,5035173,"Romantica mansarda
 Santo Stefano",25991625,Fiorenza,,Santo Stefano,44.48895,11.35255,Entire home/apt,90,3,77,2019-09-14,1.4,1,214,Galvani
418,418,5035948,Bolognafieracentro,25996511,Amor,,San Donato - San Vitale,44.50681,11.37364,Private room,40,1,21,2019-04-14,0.38,1,357,San Donato
419,419,5048949,Romantic apartment on the roof,1171778,Sofia,,Santo Stefano,44.49792,11.35035,Entire home/apt,80,2,182,2019-09-06,3.2,1,276,Irnerio
420,420,5091895,Big room in a flat just near train station!,22214001,Gabriele,,Santo Stefano,44.50492,11.34871,Private room,23,1,109,2019-08-16,2.23,2,269,Bolognina
421,421,5099474,Vista 2 su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,44.49301,11.35026,Private room,60,1,100,2019-06-23,1.81,2,337,Irnerio
422,422,5111955,CASETTA CON GIARDINO PRIVATO,8211008,Diego,,Porto - Saragozza,44.49285,11.3196,Entire home/apt,400,1,1,2015-02-15,0.02,1,364,Costa Saragozza
423,423,5123457,City Center On A Budget,16665278,Chad,,Santo Stefano,44.48662,11.34812,Private room,25,5,13,2019-08-09,0.29,4,110,Galvani
424,424,5125479,Charming apartment in the center,26492441,Sabrina,,Porto - Saragozza,44.49344,11.33552,Entire home/apt,75,2,82,2019-01-03,1.49,1,279,Malpighi
425,425,5128972,Accogliente e vivace appartamento.,26514517,Cecilia,,Savena,44.46926,11.37156,Entire home/apt,55,1,206,2019-09-14,5.97,1,165,S. Ruffillo
426,426,5164587,Central-cozy-design flat with garden+wifi,525561,Chiara,,Porto - Saragozza,44.49079,11.33209,Entire home/apt,68,4,155,2019-09-04,2.83,1,255,Malpighi
427,427,5191808,Lovely open space (airport service),10116534,Roberto,,San Donato - San Vitale,44.49284,11.37607,Entire home/apt,42,30,13,2019-07-31,0.27,2,271,S. Vitale
428,428,5227904,Stylish flat near centre center,14321718,Marino,,Santo Stefano,44.48282,11.36581,Entire home/apt,65,1,310,2019-09-12,6.06,1,157,Murri
429,429,5229284,Charming Apartment in Old Town,27060471,Marco,,Porto - Saragozza,44.50363,11.33883,Entire home/apt,65,2,35,2019-09-09,0.66,1,57,Marconi
430,430,5301271,"Single room, near center, Fiera, Sant'Orsola H.",13085685,Emanuel,,San Donato - San Vitale,44.49195,11.36723,Private room,23,1,99,2019-09-02,1.82,3,320,S. Vitale
431,431,5315089,Silent flat in central Bologna,27532595,Maria Grazia,,Porto - Saragozza,44.50059,11.3403,Entire home/apt,54,2,274,2019-09-19,5.04,1,279,Marconi
432,432,5315887,Confy and quiet + fast wifi  + car parking,27536005,Marzia,,Navile,44.51545,11.34329,Entire home/apt,60,3,18,2019-07-31,0.34,1,245,Bolognina
433,433,5349274,B&B THE HOUSE OF LALLA SMALL FLAT,27724624,Riccardo,,Santo Stefano,44.49942,11.34723,Entire home/apt,58,1,260,2019-09-05,4.71,1,260,Irnerio
434,434,5358988,Zer051 Apartment Matteotti,4322997,Elena,,Navile,44.51003,11.34728,Entire home/apt,70,2,11,2019-04-27,0.2,7,350,Bolognina
435,435,5373622,Simple but charming,26178566,Sandra,,Santo Stefano,44.50048,11.35057,Entire home/apt,55,5,90,2019-09-06,1.64,1,2,Irnerio
436,436,5407124,Loft moderno in stabile d'epoca,21480118,Daniela,,Santo Stefano,44.48793,11.32999,Entire home/apt,170,2,0,,,17,363,Colli
437,437,5428240,LUXURY ATTIC WITH PRIVATE LIFT IN THE CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.49052,11.33771,Entire home/apt,260,2,143,2019-09-16,2.86,3,310,Malpighi
438,438,5437583,AFFITTO  CAMERA LETTO MATRIMONIALE,28208028,Maria,,Borgo Panigale - Reno,44.50798,11.29775,Private room,45,1,26,2019-09-13,0.48,1,350,S. Viola
439,439,5458272,HAPPY HOME BO FAIR Self Check-in FREE PARKING,28285881,Roberta & Mario,,San Donato - San Vitale,44.50335,11.36318,Entire home/apt,79,1,107,2019-09-08,1.96,2,141,San Donato
440,440,5461797,Appartament in Bologna,26941415,Pierandrea,,Navile,44.5079,11.35073,Entire home/apt,160,2,2,2016-10-23,0.04,7,322,Bolognina
441,441,5494749,Accogliente a due passi dal centro.,28493898,Christian,,Porto - Saragozza,44.49596,11.31663,Entire home/apt,40,1,91,2019-07-07,1.67,1,351,Costa Saragozza
442,442,5495799,Monolocale  vicino al centro..,28499149,Fabrizio,,Porto - Saragozza,44.48317,11.31381,Entire home/apt,32,1,7,2019-08-12,0.13,1,100,Costa Saragozza
443,443,5505257,Martini's interno 4,28458607,Donata,,Porto - Saragozza,44.49601,11.32914,Entire home/apt,80,2,314,2019-09-18,5.73,2,265,Malpighi
444,444,5509330,BeHome |Studio Flat in the City Center,28574369,Giuseppe,,Santo Stefano,44.49813,11.35578,Entire home/apt,520,2,31,2017-11-20,0.79,1,89,Irnerio
445,445,5530453,Casa delle Moline.......nel cuore di Bologna,28533520,Michela,,Santo Stefano,44.49903,11.34615,Entire home/apt,79,1,58,2019-09-08,1.06,1,198,Irnerio
446,446,5541527,Friendly house in the center,13952626,Gilad,,Santo Stefano,44.49611,11.35235,Private room,30,4,171,2019-07-09,3.12,1,5,Irnerio
447,447,5546701,Attic with a view in the city centre,6559406,Carolina,,Porto - Saragozza,44.48905,11.33892,Entire home/apt,81,1,303,2019-09-15,5.52,1,196,Malpighi
448,448,5560418,Emilia Residence,23427631,Cristina,,Savena,44.48116,11.38227,Entire home/apt,350,5,60,2019-06-30,1.1,2,8,Mazzini
449,449,5574004,"Casa tra centro, fiera ed ospedale",18751380,Eva,,San Donato - San Vitale,44.50273,11.3637,Entire home/apt,80,2,30,2019-04-04,0.55,1,362,San Donato
450,450,5574071,Bell'appartamento in zona centrale,24852094,Callisto,,Santo Stefano,44.47359,11.36963,Entire home/apt,84,5,4,2019-01-02,0.17,5,353,Murri
451,451,5574245,Appartamentino in bella zona ,24852094,Callisto,,Santo Stefano,44.47242,11.37117,Entire home/apt,50,4,9,2019-01-02,0.26,5,355,Murri
452,452,5596670,Residenza Littera,4136566,Maddalena,,Porto - Saragozza,44.49222,11.328,Entire home/apt,49,1,226,2019-09-04,4.15,1,100,Costa Saragozza
453,453,5596958,Quiet House in Bologna center,21694640,Paolo,,Santo Stefano,44.49059000000001,11.35544,Entire home/apt,64,2,82,2019-08-07,1.84,1,297,Irnerio
454,454,5601984,"Room, Private Parking and  Garden!",29040593,Andrea,,Porto - Saragozza,44.49145,11.32188,Private room,34,1,157,2019-09-15,2.85,1,339,Costa Saragozza
455,455,5604845,Sui tetti di Bologna,29055883,Giulia,,Santo Stefano,44.49779,11.34418,Entire home/apt,120,3,176,2019-08-04,3.28,1,63,Irnerio
456,456,5623483,Lovely  in the hearth of Bologna ,9643122,Silvia,,Porto - Saragozza,44.49249,11.33399,Entire home/apt,110,2,57,2019-07-16,1.04,1,290,Malpighi
457,457,5662830,Cozy quiet apartment in Bologna,21480118,Daniela,,Santo Stefano,44.4867,11.33143,Entire home/apt,180,2,7,2018-12-01,0.13,17,364,Colli
458,458,5663061,Brand new apt in city center,22818703,Francesca E Alessandro,,Porto - Saragozza,44.49212,11.33948,Entire home/apt,105,2,165,2019-09-10,3.09,2,149,Malpighi
459,459,5666813,Central Loft with Air Conditioning,29375675,Federico,,Santo Stefano,44.49905,11.35351,Entire home/apt,49,1,306,2019-09-02,6.6,1,303,Irnerio
460,460,5676314,Cozy and historic Open space,21480118,Daniela,,Santo Stefano,44.48698,11.3309,Entire home/apt,170,3,1,2015-03-25,0.02,17,359,Colli
461,461,5692455,appartamento brevi periodi serlio 1,26941415,Pierandrea,,Navile,44.50894,11.34991,Entire home/apt,160,1,5,2018-11-05,0.1,7,342,Bolognina
462,462,5718124,In the very heart of Bologna !,29646055,Sarah & Davide,,Porto - Saragozza,44.49652,11.34225,Entire home/apt,70,2,64,2019-05-08,1.18,1,231,Marconi
463,463,5726946,THE FLOWER OF GIO',9203419,Cecilia,,Navile,44.5071,11.34044,Entire home/apt,65,2,110,2019-07-29,2.07,1,0,Bolognina
464,464,5764771,Casa Vancini,29043493,Olinka,,Porto - Saragozza,44.49459,11.31504,Entire home/apt,45,3,14,2019-02-20,0.26,1,210,Costa Saragozza
465,465,5765785,Cozy flat in the heart of Bologna,914617,Paolo,,Santo Stefano,44.48867,11.3532,Entire home/apt,54,2,199,2019-09-03,3.66,1,0,Galvani
466,466,5796449,Carpaccionmymind,4141786,Simone & Ilaria,,Savena,44.48391,11.38083,Private room,30,1,71,2019-05-27,1.35,1,154,Mazzini
467,467,5828908,Silenzioso e riservato bilocale via Vallescura,21480118,Daniela,,Santo Stefano,44.48765,11.33143,Entire home/apt,150,2,7,2019-03-20,0.13,17,356,Colli
468,468,5837131,LikeHome - Accoglienza in centro storico,30169759,Jonathan,,Santo Stefano,44.48957,11.34839,Entire home/apt,70,2,196,2019-09-13,3.65,1,316,Galvani
469,469,5848985,A cozy bedroom for Cosmoprof,28239894,Marinella,,San Donato - San Vitale,44.52841,11.38371,Private room,27,2,28,2018-03-19,0.53,1,360,Corticella
470,470,5849940,"A tutta birra BLQ,Airport room rent",30373860,Salvatore,,Borgo Panigale - Reno,44.52118,11.29516,Private room,30,1,156,2019-07-09,3.0,1,256,Borgo Panigale
471,471,5856975,"Le stanze di Sara - room ""Elegante""",29995287,Marco,,Porto - Saragozza,44.49743,11.33178,Private room,70,1,13,2019-04-27,0.27,3,321,Marconi
472,472,5864670,"Le stanze di Sara - room ""Briosa""",29995287,Marco,,Porto - Saragozza,44.4963,11.33262,Private room,70,1,9,2019-08-19,0.27,3,353,Malpighi
473,473,5865395,"Le stanze di Sara - room""Romantica""",29995287,Marco,,Porto - Saragozza,44.49776,11.33242,Private room,80,1,20,2019-07-30,0.38,3,352,Marconi
474,474,5867886,Appartamento nel cuore della città,30468224,Lisetta,,Porto - Saragozza,44.49652,11.33302,Entire home/apt,120,2,48,2018-05-20,0.89,1,201,Malpighi
475,475,5869622,Piccola mansarda nel cuore di Bologna,8381715,Sacha,,Santo Stefano,44.4942,11.34508,Entire home/apt,100,2,13,2019-04-14,0.25,1,357,Irnerio
476,476,5885899,Upscale quiet apartment downtown,21480118,Daniela,,Santo Stefano,44.4861,11.33093,Entire home/apt,180,2,2,2016-03-22,0.05,17,364,Colli
477,477,5888440,Bella camera vicina a Bolognafiere,30579105,Angelo,,San Donato - San Vitale,44.50805,11.37932,Private room,33,1,21,2019-03-16,0.4,1,362,San Donato
478,478,5902665,Chic Room,30657055,Cettina,,Santo Stefano,44.49792,11.34738,Private room,70,1,11,2019-04-13,0.3,1,359,Irnerio
479,479,5938714,Ca' del Genio: camera con vista,30832857,Lorenzo,,Porto - Saragozza,44.48075,11.32246,Hotel room,59,1,119,2019-09-15,2.33,3,161,Costa Saragozza
480,480,5939378,Cozy 1bd apt University area 4101,5056483,Bettina,,Santo Stefano,44.49424000000001,11.35506,Entire home/apt,123,3,1,2019-02-10,0.13,68,0,Irnerio
481,481,5941837,Luxury apartment Piazza Maggiore,30846782,Lamberto,,Santo Stefano,44.49289,11.34392,Entire home/apt,140,3,5,2017-09-08,0.11,1,238,Galvani
482,482,5952668,Martini's Interno 3,28458607,Donata,,Porto - Saragozza,44.49546,11.32833,Entire home/apt,80,2,300,2019-09-11,5.6,2,242,Malpighi
483,483,5997725,DAFNE  Canton de Fiori Apartments MAY 19-22 DISC!,12779047,Elena,,Santo Stefano,44.49687,11.34381,Entire home/apt,100,3,26,2019-04-24,0.54,4,138,Irnerio
484,484,6013543,GRAZIOSO BILOCALE IN PIENO CENTRO,31215464,Antonino Salvatore,,Porto - Saragozza,44.4952,11.33559,Entire home/apt,72,1,25,2017-05-07,0.48,1,178,Malpighi
485,485,6014087,Casa Dotti : un B&B nel verde,31190835,Lorena,,Porto - Saragozza,44.48708,11.31563,Entire home/apt,70,2,30,2019-05-24,0.57,1,355,Costa Saragozza
486,486,6020806,"House with 4 bedrooms, 3 bathrooms",31254544,Giuseppe,,San Donato - San Vitale,44.49837,11.40969,Entire home/apt,93,7,5,2018-08-14,0.1,1,15,S. Vitale
487,487,6051726,Mini loft in the historic center SF,1877146,Giulio,,Porto - Saragozza,44.49488,11.33697,Entire home/apt,90,2,205,2019-04-05,3.82,5,326,Malpighi
488,488,6058378,wonderful Italian prestigious house A,31444512,Nicola Filippo,,Santo Stefano,44.48893,11.34385,Hotel room,65,2,214,2019-08-27,4.05,2,312,Galvani
489,489,6060728,cozy studio apartment Perugino's house,30961103,Cinzia,,Savena,44.48048,11.37727,Entire home/apt,50,3,16,2019-07-31,0.33,2,272,Mazzini
490,490,6061875,Delightful sunny apartment,31452296,Monica,,Santo Stefano,44.47945,11.33741,Entire home/apt,95,7,34,2019-08-04,0.69,1,69,Colli
491,491,6122797,camera doppia zona fiera,19239096,Barbara,,San Donato - San Vitale,44.5043,11.37128,Private room,56,1,1,2015-05-24,0.02,3,365,San Donato
492,492,6133250,"Cozy, big and well lit apartment",217249,Pietro,,San Donato - San Vitale,44.49269,11.38655,Private room,259,2,15,2017-03-20,0.28,1,84,S. Vitale
493,493,6140312,APPARTAMENTO FIERA - ZONA S.ORSOLA,25139254,Hanna,,San Donato - San Vitale,44.49417,11.37875,Entire home/apt,70,4,7,2019-03-17,0.13,1,359,S. Vitale
494,494,6150628,Piso en el centro de Bolonia,31906158,Chiara,,Porto - Saragozza,44.49602,11.32908,Entire home/apt,130,2,71,2019-07-14,1.39,1,60,Malpighi
495,495,6175399,Appartamento,29404800,Diego,,Santo Stefano,44.50228,11.35109,Private room,55,1,4,2019-05-12,0.08,6,357,Irnerio
496,496,6209278,Lovely 3bd+terrace city center-3908,5056483,Bettina,,Santo Stefano,44.4973,11.34537,Entire home/apt,183,3,50,2019-08-17,1.12,68,256,Irnerio
497,497,6218074,55 sqm 1bd city center BOLOGNA 4056,5056483,Bettina,,Porto - Saragozza,44.50162,11.33535,Entire home/apt,117,3,2,2018-10-30,0.13,68,193,Marconi
498,498,6220720,Quiet apartment in city centre,31714094,Maria Elisa,,Santo Stefano,44.50139,11.34941,Entire home/apt,88,4,4,2015-08-22,0.08,1,0,Irnerio
499,499,6241921,Un'isola di cielo tra torri e città,32402444,Stefania,,Porto - Saragozza,44.49833,11.33269,Entire home/apt,86,2,38,2019-07-14,0.72,2,321,Marconi
500,500,6259117,Accogliente Camera Doppia,32511362,Marta,,Borgo Panigale - Reno,44.52115,11.27104,Private room,35,2,19,2019-09-06,0.37,3,247,Borgo Panigale
501,501,6271151,stanza con letto matrimoniale,32590947,Paola,,Savena,44.48308,11.37828,Private room,25,1,21,2019-05-03,0.4,1,0,Mazzini
502,502,6334060,Casa Donata,4406023,Donata,,Santo Stefano,44.47835,11.34011,Private room,42,2,15,2017-09-14,0.31,1,48,Colli
503,503,6341138,Lovely and quiet large double+ room - city centre,32491350,Andrea,,Porto - Saragozza,44.49327,11.33713,Private room,35,2,37,2019-06-20,0.7,3,0,Malpighi
504,504,6353643,La casa di Barbara vi accoglie a Bo,11966417,Barbara E Franco,,Navile,44.51,11.34594,Entire home/apt,93,1,75,2019-09-15,1.42,1,146,Bolognina
505,505,6357613,"The White Chambre, Renaissance house in the centre",2491014,Matilde,,Santo Stefano,44.48949,11.34484,Entire home/apt,40,2,83,2019-08-23,2.64,1,339,Galvani
506,506,6369617,Quiet and newly refurbished flat downtown,33184899,Tiziano,,Santo Stefano,44.50154000000001,11.34766,Entire home/apt,80,1,47,2017-07-28,0.91,1,54,Irnerio
507,507,6370697,IN FIERA 14:elegant and comfortable,3858191,Ennio,,San Donato - San Vitale,44.50433,11.36285,Entire home/apt,181,1,14,2019-04-19,0.29,3,338,San Donato
508,508,6445982,RESIDENCE SANT'ORSOLA - FAMILY SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49371,11.3609,Entire home/apt,100,1,27,2019-08-16,0.51,4,132,S. Vitale
509,509,6461406,penthouse in the center with large terrace,33743816,Francesco,,Porto - Saragozza,44.49999,11.34061,Entire home/apt,98,1,301,2019-09-18,6.16,2,306,Marconi
510,510,6469289,"Funtanìr rooms, Bologna center",33796853,Caterina,,Porto - Saragozza,44.49904,11.33614,Entire home/apt,500,2,74,2019-08-24,1.46,7,282,Marconi
511,511,6473456,RESIDENCE SANT'ORSOLA -  SUITE DELUXE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49413,11.363,Entire home/apt,75,1,19,2018-10-14,0.36,4,129,S. Vitale
512,512,6478607,RESIDENCE SANT'ORSOLA - JUNIOR SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.4937,11.3633,Entire home/apt,75,1,11,2018-10-12,0.21,4,121,S. Vitale
513,513,6478617,"Ensuite room, Bologna center",33796853,Caterina,,Porto - Saragozza,44.49792,11.33726,Private room,50,1,86,2019-07-29,1.66,7,296,Marconi
514,514,6478631,"Ensuite double room, Bologna center",33796853,Caterina,,Porto - Saragozza,44.49779,11.3373,Private room,39,2,67,2019-09-05,1.28,7,313,Marconi
515,515,6478930,"Ensuite Single Room, Bologna Center",33796853,Caterina,,Porto - Saragozza,44.49763,11.3371,Private room,40,2,15,2018-09-14,0.29,7,313,Marconi
516,516,6491955,Minimal House - Bologna city centre!,22527944,Izumi,,Porto - Saragozza,44.49925,11.33923,Entire home/apt,61,2,50,2019-06-29,0.95,1,334,Marconi
517,517,6499910,B&B Matteotti (Station Area),33975181,Calogero Giuseppe,,Santo Stefano,44.50438,11.34589,Hotel room,40,1,165,2019-09-05,3.24,2,141,Irnerio
518,518,6501948,RESIDENCE SANT'ORSOLA - SUPERIOR SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49396,11.36192,Entire home/apt,84,1,12,2018-07-29,0.25,4,124,S. Vitale
519,519,6540972,Double-room in the coolest neighborhood in town,7326727,Ludovica,,Santo Stefano,44.48838,11.34743,Private room,45,1,0,,,1,112,Galvani
520,520,6554987,Offresi accogliente appartamento,20594552,Giorgio,,Navile,44.54305,11.35602,Entire home/apt,64,1,56,2019-06-30,1.32,1,282,Corticella
521,521,6580679,Wonderful double room for rent,34423776,Ivano,,Navile,44.51052,11.34733,Private room,40,1,64,2019-05-26,1.31,1,358,Bolognina
522,522,6581339,charming apartment in the historic,30037800,Carlo,,Porto - Saragozza,44.48982,11.33668,Entire home/apt,64,2,117,2019-09-16,2.32,1,160,Malpighi
523,523,6617704,Feste e grigliate tra amici,19982224,Maurizia,,San Donato - San Vitale,44.52647,11.40216,Entire home/apt,30,1,14,2018-08-16,0.36,3,173,San Donato
524,524,6617713,Antico podere nel verde di Bologna,19982224,Maurizia,,San Donato - San Vitale,44.52763,11.40257,Private room,311,1,11,2017-10-03,0.24,3,360,San Donato
525,525,6620330,BigBright&Beautiful free wi-fi&park,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51549,11.28544,Entire home/apt,109,1,65,2019-09-13,1.25,15,351,Borgo Panigale
526,526,6711629,"Ensuite Room, Bologna Center",33796853,Caterina,,Porto - Saragozza,44.49872,11.33726,Private room,50,1,62,2019-03-24,1.19,7,302,Marconi
527,527,6711715,"Ensuite Twin Room, Bologna center",33796853,Caterina,,Porto - Saragozza,44.49752,11.33709,Private room,53,1,26,2019-07-02,0.51,7,313,Marconi
528,528,6722201,Casa 29,35200144,Renata,,Porto - Saragozza,44.48935,11.33622,Entire home/apt,73,2,40,2018-10-15,0.83,1,262,Malpighi
